         S_ALK   S_I       S_ND       S_NH       S_NO       S_O        S_S      X_BA        X_BH   X_I       X_ND       X_P         X_S
t413  4.497243  40.0   2.387362  10.483978  29.022573  0.632556   5.164259  9.230047  150.778817  40.0   1.385420  7.227869   10.815067
t414  4.494111  40.0   2.387523  10.461909  29.044354  0.632342   5.164649  9.234205  150.764997  40.0   1.385623  7.230740   10.816433
t415  4.490993  40.0   2.387684  10.439935  29.066039  0.632129   5.165038  9.238344  150.751288  40.0   1.385827  7.233587   10.817805
t416  4.487888  40.0   2.387844  10.418056  29.087628  0.631918   5.165425  9.242463  150.737691  40.0   1.386031  7.236410   10.819181
t417  4.484796  40.0   2.388003  10.396272  29.109121  0.631708   5.165811  9.246563  150.724204  40.0   1.386235  7.239210   10.820562
t418  4.481719  40.0   2.388161  10.374582  29.130519  0.631499   5.166195  9.250643  150.710827  40.0   1.386440  7.241985   10.821947
t419  4.478655  40.0   2.388319  10.352986  29.151821  0.631291   5.166578  9.254704  150.697559  40.0   1.386645  7.244737   10.823335
t420  4.475604  40.0   2.388477  10.331484  29.173028  0.631085   5.166959  9.258746  150.684399  40.0   1.386850  7.247466   10.824727
t421  4.472567  40.0   2.388634  10.310075  29.194140  0.630880   5.167338  9.262768  150.671347  40.0   1.387055  7.250171   10.826122
t422  4.469543  40.0   2.388790  10.288761  29.215158  0.630677   5.167716  9.266771  150.658401  40.0   1.387261  7.252854   10.827519
t423  4.466533  40.0   2.388945  10.267539  29.236082  0.630474   5.168092  9.270755  150.645563  40.0   1.387467  7.255514   10.828919
t424  4.463536  40.0   2.389100  10.246410  29.256912  0.630273   5.168466  9.274720  150.632829  40.0   1.387672  7.258151   10.830320
t425  4.460552  40.0   2.389254  10.225375  29.277648  0.630074   5.168839  9.278666  150.620200  40.0   1.387878  7.260766   10.831723
t426  4.457581  40.0   2.389407  10.204432  29.298291  0.629875   5.169210  9.282594  150.607676  40.0   1.388084  7.263359   10.833126
t427  4.454624  40.0   2.389559  10.183581  29.318841  0.629678   5.169579  9.286502  150.595255  40.0   1.388290  7.265929   10.834530
t428  4.451680  40.0   2.389711  10.162823  29.339298  0.629483   5.169946  9.290391  150.582937  40.0   1.388495  7.268479   10.835935
t429  4.448750  40.0   2.389862  10.142156  29.359663  0.629288   5.170312  9.294262  150.570720  40.0   1.388700  7.271006   10.837340
t430  4.445832  40.0   2.390013  10.121581  29.379935  0.629095   5.170675  9.298114  150.558605  40.0   1.388905  7.273512   10.838744
t431  4.442927  40.0   2.390162  10.101098  29.400116  0.628903   5.171037  9.301947  150.546591  40.0   1.389110  7.275997   10.840148
t432  4.440036  40.0   2.390311  10.080706  29.420205  0.628713   5.171397  9.305762  150.534677  40.0   1.389315  7.278461   10.841552
t433  4.437157  40.0   2.390459  10.060405  29.440202  0.628523   5.171755  9.309558  150.522861  40.0   1.389519  7.280904   10.842954
t434  4.434292  40.0   2.390606  10.040195  29.460108  0.628335   5.172111  9.313336  150.511145  40.0   1.389723  7.283326   10.844355
t435  4.431439  40.0   2.390752  10.020075  29.479924  0.628149   5.172465  9.317095  150.499526  40.0   1.389927  7.285728   10.845754
t436  4.428600  40.0   2.390898  10.000046  29.499649  0.627963   5.172818  9.320837  150.488004  40.0   1.390130  7.288109   10.847152
t437  4.425773  40.0   2.391043   9.980107  29.519283  0.627779   5.173168  9.324560  150.476579  40.0   1.390333  7.290470   10.848547
t438  4.422959  40.0   2.391187   9.960257  29.538828  0.627596   5.173516  9.328264  150.465250  40.0   1.390535  7.292811   10.849941
t439  4.420158  40.0   2.391330   9.940498  29.558283  0.627415   5.173862  9.331951  150.454015  40.0   1.390737  7.295133   10.851331
t440  4.417370  40.0   2.391473   9.920827  29.577649  0.627234   5.174207  9.335619  150.442875  40.0   1.390938  7.297434   10.852719
t441  4.414594  40.0   2.391614   9.901246  29.596925  0.627055   5.174549  9.339270  150.431829  40.0   1.391139  7.299717   10.854105
t442  4.411832  40.0   2.391755   9.881754  29.616112  0.626877   5.174889  9.342902  150.420875  40.0   1.391339  7.301979   10.855487
t443  4.409081  40.0   2.391895   9.862350  29.635211  0.626701   5.175228  9.346517  150.410014  40.0   1.391538  7.304223   10.856866
t444  4.406344  40.0   2.392034   9.843035  29.654222  0.626525   5.175564  9.350114  150.399245  40.0   1.391737  7.306448   10.858241
t445  4.403619  40.0   2.392172   9.823808  29.673144  0.626351   5.175898  9.353693  150.388567  40.0   1.391936  7.308654   10.859613
t446  4.400906  40.0   2.392310   9.804669  29.691979  0.626178   5.176231  9.357254  150.377979  40.0   1.392133  7.310841   10.860981
t447  4.398207  40.0   2.392446   9.785618  29.710726  0.626006   5.176561  9.360798  150.367480  40.0   1.392330  7.313010   10.862345
t448  4.395519  40.0   2.392582   9.766654  29.729386  0.625836   5.176889  9.364324  150.357071  40.0   1.392527  7.315160   10.863706
t449  4.392844  40.0   2.392717   9.747777  29.747959  0.625667   5.177215  9.367832  150.346750  40.0   1.392722  7.317292   10.865061
t450  4.390182  40.0   2.392851   9.728987  29.766445  0.625499   5.177539  9.371323  150.336517  40.0   1.392917  7.319406   10.866413
t451  4.387531  40.0   2.392984   9.710284  29.784845  0.625332   5.177861  9.374797  150.326370  40.0   1.393111  7.321502   10.867760
t452  4.384893  40.0   2.393116   9.691667  29.803159  0.625166   5.178181  9.378253  150.316310  40.0   1.393305  7.323581   10.869102
t453  4.382268  40.0   2.393248   9.673137  29.821387  0.625002   5.178499  9.381692  150.306336  40.0   1.393497  7.325642   10.870440
t454  4.379654  40.0   2.393379   9.654692  29.839530  0.624839   5.178815  9.385114  150.296446  40.0   1.393689  7.327685   10.871772
t455  4.377053  40.0   2.393509   9.636333  29.857587  0.624677   5.179129  9.388519  150.286641  40.0   1.393880  7.329711   10.873100
t456  4.374464  40.0   2.393638   9.618060  29.875559  0.624516   5.179441  9.391906  150.276920  40.0   1.394071  7.331720   10.874422
t457  4.371888  40.0   2.393766   9.599872  29.893446  0.624356   5.179750  9.395277  150.267282  40.0   1.394260  7.333712   10.875739
t458  4.369323  40.0   2.393893   9.581769  29.911249  0.624198   5.180058  9.398630  150.257726  40.0   1.394448  7.335688   10.877051
t459  4.366770  40.0   2.394019   9.563750  29.928968  0.624041   5.180364  9.401967  150.248252  40.0   1.394636  7.337646   10.878358
t460  4.364230  40.0   2.394145   9.545816  29.946603  0.623884   5.180667  9.405286  150.238860  40.0   1.394823  7.339588   10.879659
t461  4.361701  40.0   2.394270   9.527966  29.964154  0.623730   5.180969  9.408589  150.229547  40.0   1.395009  7.341513   10.880954
t462  4.359184  40.0   2.394394   9.510200  29.981622  0.623576   5.181268  9.411876  150.220315  40.0   1.395194  7.343423   10.882244
t463  4.356679  40.0   2.394517   9.492518  29.999007  0.623423   5.181566  9.415145  150.211162  40.0   1.395378  7.345316   10.883528
t464  4.354186  40.0   2.394639   9.474919  30.016308  0.623272   5.181861  9.418398  150.202088  40.0   1.395561  7.347193   10.884806
t465  4.351705  40.0   2.394760   9.457403  30.033528  0.623121   5.182155  9.421634  150.193092  40.0   1.395744  7.349054   10.886078
t466  4.349236  40.0   2.394881   9.439970  30.050665  0.622972   5.182446  9.424854  150.184173  40.0   1.395925  7.350899   10.887344
t467  4.346779  40.0   2.395001   9.422620  30.067720  0.622824   5.182735  9.428057  150.175331  40.0   1.396106  7.352729   10.888605
t468  4.344333  40.0   2.395119   9.405352  30.084694  0.622677   5.183022  9.431244  150.166566  40.0   1.396285  7.354544   10.889859
t469  4.341899  40.0   2.395237   9.388166  30.101586  0.622531   5.183308  9.434414  150.157876  40.0   1.396464  7.356343   10.891106
t470  4.339476  40.0   2.395355   9.371062  30.118396  0.622387   5.183591  9.437569  150.149261  40.0   1.396641  7.358126   10.892348
t471  4.337065  40.0   2.395471   9.354040  30.135126  0.622243   5.183872  9.440707  150.140721  40.0   1.396818  7.359895   10.893583
t472  4.334666  40.0   2.395587   9.337099  30.151776  0.622101   5.184151  9.443829  150.132254  40.0   1.396994  7.361649   10.894812
t473  4.332278  40.0   2.395701   9.320239  30.168345  0.621959   5.184429  9.446935  150.123861  40.0   1.397169  7.363388   10.896035
t474  4.329902  40.0   2.395815   9.303460  30.184833  0.621819   5.184704  9.450024  150.115540  40.0   1.397343  7.365112   10.897251
t475  4.327537  40.0   2.395928   9.286762  30.201242  0.621680   5.184977  9.453098  150.107292  40.0   1.397515  7.366822   10.898461
t476  4.325184  40.0   2.396040   9.270144  30.217572  0.621542   5.185248  9.456156  150.099115  40.0   1.397687  7.368517   10.899664
t477  4.322842  40.0   2.396152   9.253606  30.233822  0.621405   5.185518  9.459198  150.091009  40.0   1.397858  7.370199   10.900861
t478  4.320511  40.0   2.396263   9.237148  30.249994  0.621269   5.185785  9.462224  150.082973  40.0   1.398028  7.371865   10.902051
t479  4.318192  40.0   2.396372   9.220769  30.266086  0.621134   5.186051  9.465235  150.075007  40.0   1.398197  7.373518   10.903235
t480  4.315884  40.0   2.396481   9.204470  30.282100  0.621000   5.186314  9.468229  150.067111  40.0   1.398365  7.375157   10.904412
t481  4.313587  40.0   2.396590   9.188249  30.298036  0.620868   5.186575  9.471208  150.059283  40.0   1.398532  7.376782   10.905582
t482  4.311301  40.0   2.396697   9.172108  30.313894  0.620736   5.186835  9.474172  150.051523  40.0   1.398698  7.378393   10.906746
t483  4.309026  40.0   2.396804   9.156045  30.329675  0.620605   5.187093  9.477120  150.043831  40.0   1.398863  7.379991   10.907903
t484  4.306763  40.0   2.396909   9.140060  30.345378  0.620476   5.187348  9.480053  150.036206  40.0   1.399027  7.381575   10.909053
t485  4.304511  40.0   2.397014   9.124153  30.361004  0.620347   5.187602  9.482970  150.028647  40.0   1.399190  7.383146   10.910197
t486  4.302269  40.0   2.397119   9.108324  30.376553  0.620220   5.187854  9.485872  150.021154  40.0   1.399352  7.384703   10.911334
t487  4.300039  40.0   2.397222   9.092572  30.392025  0.620093   5.188104  9.488758  150.013727  40.0   1.399513  7.386248   10.912464
t488  4.297820  40.0   2.397325   9.076898  30.407422  0.619968   5.188352  9.491629  150.006365  40.0   1.399673  7.387779   10.913587
t489  4.295611  40.0   2.397427   9.061300  30.422742  0.619843   5.188599  9.494486  149.999066  40.0   1.399832  7.389298   10.914703
t490  4.293414  40.0   2.397528   9.045779  30.437986  0.619720   5.188843  9.497327  149.991832  40.0   1.399990  7.390803   10.915813
t491  4.291227  40.0   2.397628   9.030335  30.453155  0.619598   5.189086  9.500153  149.984661  40.0   1.400147  7.392296   10.916916
t492  4.289051  40.0   2.397728   9.014967  30.468249  0.619476   5.189326  9.502964  149.977553  40.0   1.400303  7.393777   10.918012
t493  4.286886  40.0   2.397826   8.999674  30.483268  0.619356   5.189565  9.505760  149.970507  40.0   1.400458  7.395245   10.919101
t494  4.284732  40.0   2.397924   8.984457  30.498212  0.619236   5.189802  9.508541  149.963523  40.0   1.400612  7.396700   10.920184
t495  4.282588  40.0   2.398022   8.969316  30.513082  0.619118   5.190037  9.511307  149.956600  40.0   1.400764  7.398144   10.921259
t496  4.280455  40.0   2.398118   8.954250  30.527878  0.619000   5.190271  9.514059  149.949737  40.0   1.400916  7.399575   10.922328
t497  4.278333  40.0   2.398214   8.939258  30.542599  0.618884   5.190502  9.516796  149.942935  40.0   1.401067  7.400994   10.923390
t498  4.276221  40.0   2.398309   8.924341  30.557247  0.618768   5.190732  9.519518  149.936193  40.0   1.401217  7.402401   10.924446
t499  4.274120  40.0   2.398403   8.909499  30.571822  0.618654   5.190960  9.522225  149.929510  40.0   1.401366  7.403796   10.925494
t500  4.272029  40.0   2.398497   8.894730  30.586324  0.618540   5.191186  9.524918  149.922885  40.0   1.401514  7.405180   10.926536
t501  4.269949  40.0   2.398590   8.880036  30.600753  0.618428   5.191411  9.527597  149.916319  40.0   1.401661  7.406552   10.927571
t502  4.267879  40.0   2.398682   8.865414  30.615109  0.618316   5.191633  9.530261  149.909811  40.0   1.401807  7.407912   10.928599
t503  4.265820  40.0   2.398773   8.850867  30.629393  0.618205   5.191854  9.532911  149.903359  40.0   1.401952  7.409261   10.929620
t504  4.263770  40.0   2.398864   8.836392  30.643605  0.618095   5.192074  9.535547  149.896965  40.0   1.402096  7.410599   10.930635
t505  4.261732  40.0   2.398954   8.821990  30.657746  0.617987   5.192291  9.538168  149.890627  40.0   1.402239  7.411925   10.931642
t506  4.259703  40.0   2.399043   8.807660  30.671815  0.617879   5.192507  9.540775  149.884345  40.0   1.402381  7.413240   10.932644
t507  4.257685  40.0   2.399132   8.793403  30.685812  0.617772   5.192721  9.543368  149.878118  40.0   1.402523  7.414544   10.933638
t508  4.255677  40.0   2.399220   8.779218  30.699739  0.617666   5.192933  9.545946  149.871946  40.0   1.402663  7.415837   10.934626
t509  4.253679  40.0   2.399307   8.765104  30.713595  0.617560   5.193144  9.548511  149.865828  40.0   1.402802  7.417120   10.935607
t510  4.251692  40.0   2.399393   8.751062  30.727380  0.617456   5.193353  9.551062  149.859765  40.0   1.402940  7.418391   10.936581
t511  4.249714  40.0   2.399479   8.737091  30.741096  0.617353   5.193561  9.553599  149.853755  40.0   1.403077  7.419652   10.937549
t512  4.247746  40.0   2.399564   8.723191  30.754741  0.617250   5.193766  9.556122  149.847798  40.0   1.403213  7.420902   10.938510
t513  4.245789  40.0   2.399649   8.709361  30.768317  0.617148   5.193970  9.558631  149.841894  40.0   1.403349  7.422142   10.939464
t514  4.243841  40.0   2.399732   8.695603  30.781823  0.617048   5.194173  9.561126  149.836042  40.0   1.403483  7.423371   10.940412
t515  4.241904  40.0   2.399815   8.681914  30.795261  0.616948   5.194374  9.563608  149.830241  40.0   1.403616  7.424590   10.941353
t516  4.239976  40.0   2.399898   8.668295  30.808629  0.616849   5.194573  9.566076  149.824492  40.0   1.403749  7.425799   10.942288
t517  4.238058  40.0   2.399979   8.654746  30.821929  0.616751   5.194770  9.568531  149.818794  40.0   1.403880  7.426997   10.943216
t518  4.236150  40.0   2.400061   8.641266  30.835160  0.616654   5.194966  9.570972  149.813147  40.0   1.404011  7.428186   10.944138
t519  4.234252  40.0   2.400141   8.627855  30.848324  0.616557   5.195161  9.573399  149.807549  40.0   1.404140  7.429364   10.945053
t520  4.232364  40.0   2.400221   8.614514  30.861419  0.616462   5.195354  9.575813  149.802001  40.0   1.404269  7.430533   10.945962
t521  4.230485  40.0   2.400300   8.601240  30.874447  0.616367   5.195545  9.578214  149.796502  40.0   1.404397  7.431692   10.946864
t522  4.228616  40.0   2.400378   8.588036  30.887408  0.616273   5.195735  9.580601  149.791052  40.0   1.404524  7.432841   10.947760
t523  4.226757  40.0   2.400456   8.574899  30.900301  0.616180   5.195923  9.582975  149.785650  40.0   1.404649  7.433980   10.948649
t524  4.224907  40.0   2.400533   8.561830  30.913128  0.616088   5.196110  9.585336  149.780296  40.0   1.404774  7.435110   10.949533
t525  4.223067  40.0   2.400610   8.548829  30.925889  0.615996   5.196295  9.587684  149.774990  40.0   1.404898  7.436230   10.950409
t526  4.221237  40.0   2.400686   8.535895  30.938583  0.615906   5.196479  9.590019  149.769731  40.0   1.405022  7.437341   10.951280
t527  4.219416  40.0   2.400761   8.523028  30.951211  0.615816   5.196661  9.592340  149.764518  40.0   1.405144  7.438443   10.952144
t528  4.217604  40.0   2.400836   8.510228  30.963773  0.615727   5.196841  9.594649  149.759352  40.0   1.405265  7.439536   10.953002
t529  4.215802  40.0   2.400910   8.497494  30.976270  0.615639   5.197021  9.596945  149.754232  40.0   1.405385  7.440619   10.953853
t530  4.214009  40.0   2.400983   8.484827  30.988701  0.615552   5.197198  9.599227  149.749157  40.0   1.405505  7.441693   10.954699
t531  4.212226  40.0   2.401056   8.472226  31.001068  0.615465   5.197374  9.601497  149.744128  40.0   1.405624  7.442758   10.955538
t532  4.210452  40.0   2.401128   8.459690  31.013369  0.615379   5.197549  9.603755  149.739143  40.0   1.405741  7.443815   10.956371
t533  4.208687  40.0   2.401200   8.447221  31.025607  0.615294   5.197723  9.605999  149.734202  40.0   1.405858  7.444862   10.957198
t534  4.206931  40.0   2.401271   8.434816  31.037780  0.615210   5.197895  9.608231  149.729306  40.0   1.405974  7.445901   10.958019
t535  4.205185  40.0   2.401342   8.422476  31.049889  0.615127   5.198065  9.610450  149.724453  40.0   1.406089  7.446931   10.958833
t536  4.203448  40.0   2.401412   8.410202  31.061934  0.615044   5.198234  9.612657  149.719643  40.0   1.406204  7.447952   10.959642
t537  4.201720  40.0   2.401481   8.397991  31.073916  0.614962   5.198402  9.614851  149.714877  40.0   1.406317  7.448965   10.960445
t538  4.200001  40.0   2.401550   8.385846  31.085835  0.614881   5.198568  9.617033  149.710152  40.0   1.406429  7.449969   10.961242
t539  4.198291  40.0   2.401618   8.373764  31.097690  0.614800   5.198733  9.619202  149.705470  40.0   1.406541  7.450965   10.962032
t540  4.196590  40.0   2.401685   8.361745  31.109483  0.614721   5.198897  9.621359  149.700830  40.0   1.406652  7.451953   10.962817
t541  4.194898  40.0   2.401752   8.349791  31.121214  0.614642   5.199059  9.623504  149.696231  40.0   1.406762  7.452932   10.963596
t542  4.193216  40.0   2.401819   8.337899  31.132882  0.614564   5.199220  9.625636  149.691673  40.0   1.406871  7.453903   10.964369
t543  4.191542  40.0   2.401885   8.326071  31.144488  0.614486   5.199379  9.627756  149.687155  40.0   1.406979  7.454866   10.965137
t544  4.189877  40.0   2.401950   8.314305  31.156033  0.614410   5.199537  9.629865  149.682678  40.0   1.407087  7.455821   10.965898
t545  4.188220  40.0   2.402015   8.302602  31.167516  0.614334   5.199694  9.631961  149.678242  40.0   1.407194  7.456768   10.966654
t546  4.186573  40.0   2.402079   8.290961  31.178938  0.614258   5.199850  9.634045  149.673844  40.0   1.407299  7.457707   10.967404
t547  4.184935  40.0   2.402143   8.279382  31.190299  0.614184   5.200004  9.636117  149.669486  40.0   1.407404  7.458638   10.968148
t548  4.183305  40.0   2.402206   8.267865  31.201599  0.614110   5.200157  9.638177  149.665167  40.0   1.407509  7.459562   10.968887
t549  4.181684  40.0   2.402269   8.256410  31.212839  0.614037   5.200309  9.640225  149.660887  40.0   1.407612  7.460477   10.969620
t550  4.180071  40.0   2.402331   8.245015  31.224018  0.613964   5.200459  9.642262  149.656645  40.0   1.407715  7.461385   10.970347
t551  4.178467  40.0   2.402393   8.233682  31.235138  0.613892   5.200608  9.644286  149.652440  40.0   1.407816  7.462286   10.971069
t552  4.176872  40.0   2.402454   8.222409  31.246198  0.613821   5.200756  9.646299  149.648274  40.0   1.407917  7.463179   10.971786
t553  4.175286  40.0   2.402515   8.211197  31.257198  0.613751   5.200903  9.648301  149.644145  40.0   1.408018  7.464064   10.972496
t554  4.173708  40.0   2.402575   8.200045  31.268139  0.613681   5.201048  9.650290  149.640052  40.0   1.408117  7.464942   10.973202
t555  4.172138  40.0   2.402634   8.188954  31.279022  0.613612   5.201192  9.652268  149.635997  40.0   1.408216  7.465813   10.973901
t556  4.170577  40.0   2.402693   8.177922  31.289845  0.613543   5.201335  9.654235  149.631977  40.0   1.408314  7.466677   10.974596
t557  4.169024  40.0   2.402752   8.166949  31.300610  0.613476   5.201477  9.656190  149.627994  40.0   1.408411  7.467533   10.975285
t558  4.167480  40.0   2.402810   8.156036  31.311317  0.613409   5.201618  9.658134  149.624046  40.0   1.408507  7.468382   10.975969
t559  4.165944  40.0   2.402868   8.145182  31.321965  0.613342   5.201757  9.660066  149.620134  40.0   1.408603  7.469224   10.976647
t560  4.164416  40.0   2.402925   8.134386  31.332556  0.613276   5.201895  9.661988  149.616257  40.0   1.408697  7.470059   10.977320
t561  4.162897  40.0   2.402981   8.123649  31.343089  0.613211   5.202032  9.663897  149.612415  40.0   1.408791  7.470887   10.977988
t562  4.161386  40.0   2.403037   8.112971  31.353565  0.613147   5.202168  9.665796  149.608607  40.0   1.408885  7.471709   10.978651
t563  4.159883  40.0   2.403093   8.102350  31.363984  0.613083   5.202303  9.667684  149.604833  40.0   1.408977  7.472523   10.979308
t564  4.158389  40.0   2.403148   8.091787  31.374347  0.613020   5.202436  9.669560  149.601094  40.0   1.409069  7.473331   10.979961
t565  4.156902  40.0   2.403203   8.081282  31.384652  0.612957   5.202569  9.671425  149.597387  40.0   1.409160  7.474131   10.980608
t566  4.155424  40.0   2.403257   8.070835  31.394902  0.612895   5.202700  9.673280  149.593714  40.0   1.409251  7.474926   10.981250
t567  4.153953  40.0   2.403311   8.060444  31.405095  0.612833   5.202830  9.675123  149.590074  40.0   1.409341  7.475713   10.981887
t568  4.152491  40.0   2.403364   8.050110  31.415232  0.612773   5.202959  9.676956  149.586467  40.0   1.409429  7.476494   10.982519
t569  4.151037  40.0   2.403417   8.039833  31.425314  0.612712   5.203087  9.678777  149.582892  40.0   1.409518  7.477269   10.983146
t570  4.149591  40.0   2.403469   8.029612  31.435340  0.612653   5.203214  9.680588  149.579350  40.0   1.409605  7.478037   10.983769
t571  4.148153  40.0   2.403521   8.019447  31.445312  0.612594   5.203340  9.682388  149.575839  40.0   1.409692  7.478798   10.984386
t572  4.146722  40.0   2.403573   8.009338  31.455228  0.612535   5.203465  9.684178  149.572360  40.0   1.409778  7.479554   10.984998
t573  4.145300  40.0   2.403624   7.999285  31.465090  0.612478   5.203588  9.685956  149.568912  40.0   1.409864  7.480303   10.985606
t574  4.143885  40.0   2.403675   7.989287  31.474897  0.612420   5.203711  9.687725  149.565495  40.0   1.409949  7.481046   10.986208
t575  4.142478  40.0   2.403725   7.979344  31.484650  0.612364   5.203832  9.689482  149.562109  40.0   1.410033  7.481782   10.986806
t576  4.141079  40.0   2.403775   7.969456  31.494349  0.612308   5.203953  9.691229  149.558753  40.0   1.410116  7.482513   10.987399
t577  4.139688  40.0   2.403824   7.959623  31.503995  0.612252   5.204072  9.692966  149.555428  40.0   1.410199  7.483237   10.987987
t578  4.138304  40.0   2.403873   7.949844  31.513587  0.612197   5.204191  9.694692  149.552132  40.0   1.410281  7.483956   10.988571
t579  4.136928  40.0   2.403921   7.940120  31.523126  0.612143   5.204308  9.696408  149.548866  40.0   1.410362  7.484668   10.989150
t580  4.135560  40.0   2.403969   7.930449  31.532611  0.612089   5.204425  9.698114  149.545630  40.0   1.410443  7.485375   10.989724
t581  4.134199  40.0   2.404017   7.920833  31.542044  0.612036   5.204540  9.699809  149.542423  40.0   1.410523  7.486075   10.990294
t582  4.132846  40.0   2.404064   7.911269  31.551425  0.611983   5.204654  9.701494  149.539244  40.0   1.410603  7.486770   10.990859
t583  4.131500  40.0   2.404111   7.901759  31.560753  0.611931   5.204768  9.703169  149.536095  40.0   1.410681  7.487459   10.991420
t584  4.130162  40.0   2.404158   7.892303  31.570029  0.611879   5.204880  9.704834  149.532973  40.0   1.410760  7.488143   10.991976
t585  4.128832  40.0   2.404204   7.882898  31.579253  0.611828   5.204992  9.706489  149.529880  40.0   1.410837  7.488821   10.992528
t586  4.127509  40.0   2.404249   7.873547  31.588425  0.611777   5.205102  9.708133  149.526815  40.0   1.410914  7.489493   10.993075
t587  4.126193  40.0   2.404295   7.864248  31.597546  0.611727   5.205212  9.709768  149.523778  40.0   1.410990  7.490159   10.993618
t588  4.124885  40.0   2.404339   7.855001  31.606616  0.611678   5.205321  9.711393  149.520767  40.0   1.411066  7.490820   10.994156
t589  4.123584  40.0   2.404384   7.845805  31.615635  0.611629   5.205428  9.713008  149.517785  40.0   1.411141  7.491476   10.994690
t590  4.122290  40.0   2.404428   7.836662  31.624604  0.611580   5.205535  9.714613  149.514829  40.0   1.411215  7.492126   10.995220
t591  4.121003  40.0   2.404472   7.827570  31.633522  0.611532   5.205641  9.716209  149.511899  40.0   1.411289  7.492770   10.995745
t592  4.119724  40.0   2.404515   7.818529  31.642389  0.611484   5.205746  9.717794  149.508996  40.0   1.411362  7.493410   10.996266
t593  4.118452  40.0   2.404558   7.809539  31.651207  0.611437   5.205850  9.719370  149.506120  40.0   1.411435  7.494044   10.996783
t594  4.117188  40.0   2.404601   7.800599  31.659974  0.611391   5.205953  9.720937  149.503269  40.0   1.411507  7.494673   10.997296
t595  4.115930  40.0   2.404643   7.791711  31.668692  0.611345   5.206055  9.722493  149.500444  40.0   1.411578  7.495296   10.997805
t596  4.114679  40.0   2.404685   7.782872  31.677361  0.611299   5.206156  9.724041  149.497645  40.0   1.411649  7.495915   10.998309
t597  4.113436  40.0   2.404726   7.774084  31.685981  0.611254   5.206257  9.725578  149.494871  40.0   1.411719  7.496528   10.998809
t598  4.112200  40.0   2.404767   7.765345  31.694552  0.611210   5.206356  9.727106  149.492122  40.0   1.411789  7.497136   10.999306
t599  4.110970  40.0   2.404808   7.756656  31.703074  0.611166   5.206455  9.728625  149.489398  40.0   1.411858  7.497739   10.999798
t600  4.109748  40.0   2.404848   7.748016  31.711547  0.611122   5.206553  9.730135  149.486698  40.0   1.411927  7.498338   11.000286
t601  4.108532  40.0   2.404888   7.739426  31.719973  0.611079   5.206650  9.731635  149.484023  40.0   1.411995  7.498931   11.000770
t602  4.107324  40.0   2.404928   7.730884  31.728350  0.611036   5.206746  9.733126  149.481373  40.0   1.412062  7.499519   11.001250
t603  4.106122  40.0   2.404967   7.722391  31.736679  0.610994   5.206841  9.734608  149.478746  40.0   1.412129  7.500103   11.001726
t604  4.104928  40.0   2.405006   7.713946  31.744961  0.610952   5.206936  9.736080  149.476143  40.0   1.412195  7.500681   11.002199
t605  4.103740  40.0   2.405045   7.705550  31.753196  0.610911   5.207030  9.737543  149.473563  40.0   1.412261  7.501255   11.002667
t606  4.102558  40.0   2.405083   7.697202  31.761383  0.610870   5.207122  9.738998  149.471007  40.0   1.412326  7.501824   11.003132
t607  4.101384  40.0   2.405121   7.688902  31.769524  0.610829   5.207214  9.740443  149.468474  40.0   1.412391  7.502389   11.003593
t608  4.100217  40.0   2.405159   7.680649  31.777618  0.610790   5.207306  9.741879  149.465964  40.0   1.412455  7.502949   11.004050
t609  4.099056  40.0   2.405196   7.672443  31.785665  0.610750   5.207396  9.743306  149.463477  40.0   1.412518  7.503504   11.004503
t610  4.097901  40.0   2.405233   7.664285  31.793666  0.610711   5.207486  9.744725  149.461012  40.0   1.412581  7.504054   11.004952
t611  4.096754  40.0   2.405270   7.656174  31.801621  0.610672   5.207575  9.746134  149.458570  40.0   1.412644  7.504600   11.005398
t612  4.095613  40.0   2.405306   7.648109  31.809530  0.610634   5.207663  9.747535  149.456150  40.0   1.412706  7.505142   11.005840
t613  4.094478  40.0   2.405342   7.640091  31.817394  0.610596   5.207750  9.748927  149.453752  40.0   1.412767  7.505679   11.006279
t614  4.093350  40.0   2.405378   7.632119  31.825212  0.610559   5.207837  9.750310  149.451375  40.0   1.412828  7.506212   11.006713
t615  4.092229  40.0   2.405414   7.624193  31.832985  0.610522   5.207922  9.751685  149.449020  40.0   1.412889  7.506740   11.007145
t616  4.091114  40.0   2.405449   7.616313  31.840713  0.610485   5.208007  9.753051  149.446687  40.0   1.412949  7.507264   11.007572
t617  4.090006  40.0   2.405483   7.608478  31.848396  0.610449   5.208092  9.754408  149.444374  40.0   1.413008  7.507783   11.007996
t618  4.088904  40.0   2.405518   7.600689  31.856034  0.610413   5.208175  9.755757  149.442083  40.0   1.413067  7.508299   11.008417
t619  4.087808  40.0   2.405552   7.592945  31.863629  0.610378   5.208258  9.757097  149.439812  40.0   1.413126  7.508810   11.008834
t620  4.086719  40.0   2.405586   7.585246  31.871179  0.610343   5.208340  9.758429  149.437562  40.0   1.413184  7.509316   11.009248
t621  4.085636  40.0   2.405620   7.577592  31.878685  0.610308   5.208422  9.759752  149.435333  40.0   1.413241  7.509819   11.009658
t622  4.084560  40.0   2.405653   7.569983  31.886147  0.610274   5.208502  9.761067  149.433123  40.0   1.413298  7.510318   11.010065
t623  4.083489  40.0   2.405686   7.562417  31.893566  0.610240   5.208582  9.762374  149.430934  40.0   1.413355  7.510812   11.010468
