          S_ALK   S_I       S_ND       S_NH       S_NO  S_O        S_S  X_BA        X_BH   X_I       X_ND       X_P         X_S
t938   7.587661  40.0   1.786989  21.651178   6.923919  0.0   4.575333   0.0  117.247471  40.0  15.756227  2.832608  105.946998
t939   7.588024  40.0   1.786887  21.653309   6.920980  0.0   4.575654   0.0  117.237581  40.0  15.754743  2.834711  105.946056
t940   7.588385  40.0   1.786785  21.655438   6.918043  0.0   4.575975   0.0  117.227698  40.0  15.753261  2.836813  105.945116
t941   7.588747  40.0   1.786684  21.657563   6.915108  0.0   4.576296   0.0  117.217824  40.0  15.751781  2.838913  105.944178
t942   7.589108  40.0   1.786584  21.659685   6.912177  0.0   4.576617   0.0  117.207957  40.0  15.750303  2.841011  105.943241
t943   7.589468  40.0   1.786484  21.661805   6.909248  0.0   4.576937   0.0  117.198098  40.0  15.748827  2.843107  105.942307
t944   7.589829  40.0   1.786385  21.663921   6.906322  0.0   4.577258   0.0  117.188246  40.0  15.747353  2.845202  105.941374
t945   7.590188  40.0   1.786286  21.666035   6.903399  0.0   4.577579   0.0  117.178402  40.0  15.745881  2.847295  105.940444
t946   7.590548  40.0   1.786188  21.668145   6.900478  0.0   4.577900   0.0  117.168566  40.0  15.744410  2.849385  105.939515
t947   7.590907  40.0   1.786090  21.670253   6.897560  0.0   4.578220   0.0  117.158738  40.0  15.742942  2.851475  105.938588
t948   7.591265  40.0   1.785993  21.672358   6.894645  0.0   4.578541   0.0  117.148917  40.0  15.741476  2.853562  105.937664
t949   7.591623  40.0   1.785896  21.674460   6.891732  0.0   4.578861   0.0  117.139104  40.0  15.740011  2.855647  105.936741
t950   7.591981  40.0   1.785800  21.676559   6.888822  0.0   4.579182   0.0  117.129299  40.0  15.738549  2.857731  105.935819
t951   7.592339  40.0   1.785705  21.678655   6.885915  0.0   4.579502   0.0  117.119501  40.0  15.737088  2.859813  105.934900
t952   7.592696  40.0   1.785610  21.680749   6.883010  0.0   4.579822   0.0  117.109711  40.0  15.735629  2.861893  105.933983
t953   7.593052  40.0   1.785515  21.682839   6.880108  0.0   4.580142   0.0  117.099929  40.0  15.734173  2.863972  105.933067
t954   7.593408  40.0   1.785421  21.684927   6.877209  0.0   4.580463   0.0  117.090154  40.0  15.732718  2.866048  105.932154
t955   7.593764  40.0   1.785328  21.687012   6.874313  0.0   4.580783   0.0  117.080387  40.0  15.731265  2.868123  105.931242
t956   7.594120  40.0   1.785235  21.689093   6.871419  0.0   4.581103   0.0  117.070627  40.0  15.729814  2.870196  105.930332
t957   7.594475  40.0   1.785143  21.691172   6.868528  0.0   4.581423   0.0  117.060876  40.0  15.728365  2.872267  105.929424
t958   7.594829  40.0   1.785051  21.693249   6.865639  0.0   4.581742   0.0  117.051131  40.0  15.726917  2.874337  105.928518
t959   7.595183  40.0   1.784960  21.695322   6.862754  0.0   4.582062   0.0  117.041395  40.0  15.725472  2.876404  105.927614
t960   7.595537  40.0   1.784869  21.697393   6.859871  0.0   4.582382   0.0  117.031666  40.0  15.724029  2.878470  105.926712
t961   7.595891  40.0   1.784779  21.699460   6.856990  0.0   4.582702   0.0  117.021945  40.0  15.722587  2.880535  105.925811
t962   7.596244  40.0   1.784689  21.701525   6.854112  0.0   4.583021   0.0  117.012231  40.0  15.721148  2.882597  105.924912
t963   7.596596  40.0   1.784600  21.703588   6.851237  0.0   4.583341   0.0  117.002525  40.0  15.719710  2.884658  105.924016
t964   7.596949  40.0   1.784511  21.705647   6.848365  0.0   4.583660   0.0  116.992826  40.0  15.718274  2.886716  105.923121
t965   7.597301  40.0   1.784422  21.707703   6.845495  0.0   4.583979   0.0  116.983135  40.0  15.716841  2.888773  105.922228
t966   7.597652  40.0   1.784335  21.709757   6.842628  0.0   4.584299   0.0  116.973452  40.0  15.715409  2.890829  105.921336
t967   7.598003  40.0   1.784247  21.711808   6.839763  0.0   4.584618   0.0  116.963776  40.0  15.713978  2.892882  105.920447
t968   7.598354  40.0   1.784160  21.713856   6.836902  0.0   4.584937   0.0  116.954108  40.0  15.712550  2.894934  105.919560
t969   7.598704  40.0   1.784074  21.715902   6.834042  0.0   4.585256   0.0  116.944447  40.0  15.711124  2.896984  105.918674
t970   7.599054  40.0   1.783988  21.717944   6.831186  0.0   4.585575   0.0  116.934794  40.0  15.709700  2.899032  105.917790
t971   7.599404  40.0   1.783903  21.719984   6.828332  0.0   4.585894   0.0  116.925148  40.0  15.708277  2.901079  105.916908
t972   7.599753  40.0   1.783818  21.722021   6.825481  0.0   4.586212   0.0  116.915510  40.0  15.706856  2.903124  105.916028
t973   7.600102  40.0   1.783733  21.724056   6.822632  0.0   4.586531   0.0  116.905880  40.0  15.705438  2.905167  105.915150
t974   7.600450  40.0   1.783649  21.726087   6.819786  0.0   4.586850   0.0  116.896257  40.0  15.704021  2.907208  105.914273
t975   7.600798  40.0   1.783566  21.728116   6.816943  0.0   4.587168   0.0  116.886642  40.0  15.702606  2.909247  105.913399
t976   7.601146  40.0   1.783483  21.730143   6.814102  0.0   4.587487   0.0  116.877034  40.0  15.701193  2.911285  105.912526
t977   7.601493  40.0   1.783400  21.732166   6.811264  0.0   4.587805   0.0  116.867433  40.0  15.699781  2.913321  105.911655
t978   7.601840  40.0   1.783318  21.734187   6.808428  0.0   4.588123   0.0  116.857841  40.0  15.698372  2.915355  105.910786
t979   7.602186  40.0   1.783236  21.736205   6.805596  0.0   4.588441   0.0  116.848255  40.0  15.696964  2.917388  105.909919
t980   7.602532  40.0   1.783155  21.738220   6.802765  0.0   4.588759   0.0  116.838677  40.0  15.695559  2.919419  105.909054
t981   7.602878  40.0   1.783074  21.740233   6.799938  0.0   4.589077   0.0  116.829107  40.0  15.694155  2.921448  105.908190
t982   7.603224  40.0   1.782993  21.742243   6.797113  0.0   4.589395   0.0  116.819544  40.0  15.692753  2.923475  105.907328
t983   7.603569  40.0   1.782913  21.744250   6.794290  0.0   4.589713   0.0  116.809989  40.0  15.691353  2.925501  105.906468
t984   7.603913  40.0   1.782834  21.746254   6.791471  0.0   4.590031   0.0  116.800441  40.0  15.689954  2.927524  105.905610
t985   7.604257  40.0   1.782755  21.748256   6.788654  0.0   4.590348   0.0  116.790900  40.0  15.688558  2.929546  105.904754
t986   7.604601  40.0   1.782676  21.750255   6.785839  0.0   4.590666   0.0  116.781367  40.0  15.687163  2.931567  105.903900
t987   7.604945  40.0   1.782598  21.752252   6.783027  0.0   4.590983   0.0  116.771842  40.0  15.685771  2.933585  105.903047
t988   7.605288  40.0   1.782520  21.754246   6.780218  0.0   4.591301   0.0  116.762324  40.0  15.684380  2.935602  105.902196
t989   7.605630  40.0   1.782442  21.756237   6.777411  0.0   4.591618   0.0  116.752813  40.0  15.682991  2.937617  105.901347
t990   7.605973  40.0   1.782365  21.758225   6.774607  0.0   4.591935   0.0  116.743310  40.0  15.681604  2.939631  105.900500
t991   7.606315  40.0   1.782289  21.760211   6.771805  0.0   4.592252   0.0  116.733814  40.0  15.680218  2.941642  105.899655
t992   7.606656  40.0   1.782212  21.762194   6.769006  0.0   4.592569   0.0  116.724326  40.0  15.678835  2.943652  105.898811
t993   7.606997  40.0   1.782137  21.764175   6.766210  0.0   4.592886   0.0  116.714845  40.0  15.677453  2.945661  105.897969
t994   7.607338  40.0   1.782061  21.766153   6.763416  0.0   4.593202   0.0  116.705372  40.0  15.676073  2.947667  105.897130
t995   7.607679  40.0   1.781986  21.768128   6.760625  0.0   4.593519   0.0  116.695906  40.0  15.674695  2.949672  105.896291
t996   7.608019  40.0   1.781912  21.770101   6.757837  0.0   4.593836   0.0  116.686447  40.0  15.673319  2.951675  105.895455
t997   7.608359  40.0   1.781838  21.772071   6.755051  0.0   4.594152   0.0  116.676996  40.0  15.671945  2.953676  105.894621
t998   7.608698  40.0   1.781764  21.774038   6.752267  0.0   4.594469   0.0  116.667552  40.0  15.670572  2.955676  105.893788
t999   7.609037  40.0   1.781690  21.776003   6.749486  0.0   4.594785   0.0  116.658116  40.0  15.669201  2.957674  105.892957
t1000  7.609376  40.0   1.781617  21.777965   6.746708  0.0   4.595101   0.0  116.648686  40.0  15.667832  2.959670  105.892128
t1001  7.609714  40.0   1.781545  21.779925   6.743932  0.0   4.595417   0.0  116.639265  40.0  15.666465  2.961665  105.891301
t1002  7.610052  40.0   1.781472  21.781882   6.741159  0.0   4.595733   0.0  116.629850  40.0  15.665100  2.963657  105.890475
t1003  7.610389  40.0   1.781401  21.783836   6.738389  0.0   4.596049   0.0  116.620443  40.0  15.663737  2.965648  105.889651
t1004  7.610726  40.0   1.781329  21.785788   6.735621  0.0   4.596365   0.0  116.611044  40.0  15.662375  2.967638  105.888829
t1005  7.611063  40.0   1.781258  21.787738   6.732855  0.0   4.596680   0.0  116.601652  40.0  15.661015  2.969625  105.888009
t1006  7.611399  40.0   1.781187  21.789684   6.730093  0.0   4.596996   0.0  116.592267  40.0  15.659657  2.971611  105.887191
t1007  7.611735  40.0   1.781117  21.791628   6.727332  0.0   4.597311   0.0  116.582889  40.0  15.658301  2.973595  105.886374
t1008  7.612071  40.0   1.781047  21.793570   6.724575  0.0   4.597627   0.0  116.573519  40.0  15.656946  2.975578  105.885560
t1009  7.612406  40.0   1.780977  21.795509   6.721819  0.0   4.597942   0.0  116.564156  40.0  15.655594  2.977559  105.884747
t1010  7.612741  40.0   1.780908  21.797445   6.719067  0.0   4.598257   0.0  116.554801  40.0  15.654243  2.979538  105.883935
t1011  7.613076  40.0   1.780839  21.799379   6.716317  0.0   4.598572   0.0  116.545452  40.0  15.652894  2.981515  105.883126
t1012  7.613410  40.0   1.780771  21.801311   6.713569  0.0   4.598887   0.0  116.536111  40.0  15.651547  2.983491  105.882318
t1013  7.613744  40.0   1.780702  21.803239   6.710824  0.0   4.599202   0.0  116.526778  40.0  15.650201  2.985465  105.881512
t1014  7.614077  40.0   1.780635  21.805166   6.708082  0.0   4.599516   0.0  116.517451  40.0  15.648858  2.987437  105.880708
t1015  7.614411  40.0   1.780567  21.807089   6.705342  0.0   4.599831   0.0  116.508132  40.0  15.647516  2.989408  105.879906
t1016  7.614743  40.0   1.780500  21.809011   6.702604  0.0   4.600145   0.0  116.498821  40.0  15.646176  2.991377  105.879105
t1017  7.615076  40.0   1.780433  21.810929   6.699870  0.0   4.600460   0.0  116.489516  40.0  15.644837  2.993344  105.878307
t1018  7.615408  40.0   1.780367  21.812845   6.697137  0.0   4.600774   0.0  116.480219  40.0  15.643501  2.995310  105.877510
t1019  7.615739  40.0   1.780301  21.814759   6.694408  0.0   4.601088   0.0  116.470929  40.0  15.642166  2.997274  105.876714
t1020  7.616071  40.0   1.780235  21.816670   6.691680  0.0   4.601402   0.0  116.461647  40.0  15.640833  2.999236  105.875921
t1021  7.616402  40.0   1.780170  21.818579   6.688956  0.0   4.601716   0.0  116.452371  40.0  15.639502  3.001196  105.875129
t1022  7.616732  40.0   1.780105  21.820485   6.686234  0.0   4.602030   0.0  116.443103  40.0  15.638172  3.003155  105.874339
t1023  7.617062  40.0   1.780040  21.822389   6.683514  0.0   4.602344   0.0  116.433842  40.0  15.636845  3.005112  105.873551
t1024  7.617392  40.0   1.779976  21.824290   6.680797  0.0   4.602658   0.0  116.424589  40.0  15.635519  3.007068  105.872765
t1025  7.617722  40.0   1.779911  21.826188   6.678082  0.0   4.602971   0.0  116.415342  40.0  15.634195  3.009022  105.871980
t1026  7.618051  40.0   1.779848  21.828085   6.675370  0.0   4.603284   0.0  116.406103  40.0  15.632872  3.010974  105.871197
t1027  7.618380  40.0   1.779784  21.829978   6.672661  0.0   4.603598   0.0  116.396871  40.0  15.631552  3.012924  105.870416
t1028  7.618708  40.0   1.779721  21.831870   6.669953  0.0   4.603911   0.0  116.387647  40.0  15.630233  3.014873  105.869636
t1029  7.619036  40.0   1.779659  21.833758   6.667249  0.0   4.604224   0.0  116.378429  40.0  15.628916  3.016820  105.868859
t1030  7.619364  40.0   1.779596  21.835645   6.664547  0.0   4.604537   0.0  116.369219  40.0  15.627600  3.018765  105.868083
t1031  7.619692  40.0   1.779534  21.837528   6.661847  0.0   4.604850   0.0  116.360016  40.0  15.626287  3.020709  105.867309
t1032  7.620019  40.0   1.779472  21.839410   6.659150  0.0   4.605163   0.0  116.350820  40.0  15.624975  3.022651  105.866536
t1033  7.620345  40.0   1.779411  21.841289   6.656456  0.0   4.605475   0.0  116.341631  40.0  15.623665  3.024592  105.865765
t1034  7.620672  40.0   1.779350  21.843165   6.653764  0.0   4.605788   0.0  116.332450  40.0  15.622356  3.026530  105.864996
t1035  7.620998  40.0   1.779289  21.845039   6.651074  0.0   4.606100   0.0  116.323276  40.0  15.621050  3.028468  105.864229
t1036  7.621323  40.0   1.779228  21.846911   6.648387  0.0   4.606412   0.0  116.314108  40.0  15.619745  3.030403  105.863464
t1037  7.621648  40.0   1.779168  21.848780   6.645703  0.0   4.606725   0.0  116.304948  40.0  15.618442  3.032337  105.862700
t1038  7.621973  40.0   1.779108  21.850647   6.643021  0.0   4.607037   0.0  116.295796  40.0  15.617141  3.034269  105.861938
t1039  7.622298  40.0   1.779048  21.852511   6.640341  0.0   4.607349   0.0  116.286650  40.0  15.615841  3.036199  105.861178
t1040  7.622622  40.0   1.778989  21.854373   6.637664  0.0   4.607660   0.0  116.277512  40.0  15.614543  3.038128  105.860419
t1041  7.622946  40.0   1.778930  21.856233   6.634989  0.0   4.607972   0.0  116.268380  40.0  15.613247  3.040055  105.859662
t1042  7.623269  40.0   1.778871  21.858090   6.632317  0.0   4.608284   0.0  116.259256  40.0  15.611952  3.041981  105.858907
t1043  7.623593  40.0   1.778813  21.859944   6.629648  0.0   4.608595   0.0  116.250139  40.0  15.610660  3.043904  105.858154
t1044  7.623915  40.0   1.778755  21.861797   6.626981  0.0   4.608907   0.0  116.241029  40.0  15.609369  3.045826  105.857402
t1045  7.624238  40.0   1.778697  21.863647   6.624316  0.0   4.609218   0.0  116.231926  40.0  15.608079  3.047747  105.856652
t1046  7.624560  40.0   1.778639  21.865494   6.621654  0.0   4.609529   0.0  116.222831  40.0  15.606792  3.049666  105.855904
t1047  7.624882  40.0   1.778582  21.867339   6.618994  0.0   4.609840   0.0  116.213742  40.0  15.605506  3.051583  105.855158
t1048  7.625203  40.0   1.778525  21.869182   6.616337  0.0   4.610151   0.0  116.204661  40.0  15.604222  3.053499  105.854413
t1049  7.625524  40.0   1.778468  21.871022   6.613682  0.0   4.610462   0.0  116.195586  40.0  15.602940  3.055413  105.853670
t1050  7.625845  40.0   1.778412  21.872860   6.611030  0.0   4.610772   0.0  116.186519  40.0  15.601659  3.057325  105.852928
t1051  7.626165  40.0   1.778356  21.874696   6.608380  0.0   4.611083   0.0  116.177459  40.0  15.600380  3.059235  105.852189
t1052  7.626485  40.0   1.778300  21.876529   6.605732  0.0   4.611393   0.0  116.168406  40.0  15.599103  3.061144  105.851451
t1053  7.626805  40.0   1.778244  21.878360   6.603087  0.0   4.611704   0.0  116.159360  40.0  15.597827  3.063052  105.850715
t1054  7.627125  40.0   1.778189  21.880188   6.600445  0.0   4.612014   0.0  116.150321  40.0  15.596553  3.064957  105.849980
t1055  7.627444  40.0   1.778134  21.882014   6.597805  0.0   4.612324   0.0  116.141289  40.0  15.595281  3.066862  105.849247
t1056  7.627762  40.0   1.778079  21.883838   6.595167  0.0   4.612634   0.0  116.132264  40.0  15.594011  3.068764  105.848516
t1057  7.628081  40.0   1.778025  21.885660   6.592532  0.0   4.612944   0.0  116.123246  40.0  15.592742  3.070665  105.847787
t1058  7.628399  40.0   1.777971  21.887479   6.589899  0.0   4.613253   0.0  116.114235  40.0  15.591475  3.072564  105.847059
t1059  7.628716  40.0   1.777917  21.889295   6.587269  0.0   4.613563   0.0  116.105232  40.0  15.590209  3.074461  105.846333
t1060  7.629033  40.0   1.777863  21.891110   6.584641  0.0   4.613873   0.0  116.096235  40.0  15.588946  3.076357  105.845609
t1061  7.629350  40.0   1.777810  21.892922   6.582016  0.0   4.614182   0.0  116.087246  40.0  15.587684  3.078252  105.844887
t1062  7.629667  40.0   1.777756  21.894732   6.579393  0.0   4.614491   0.0  116.078263  40.0  15.586424  3.080144  105.844166
t1063  7.629983  40.0   1.777704  21.896539   6.576773  0.0   4.614800   0.0  116.069287  40.0  15.585165  3.082035  105.843446
t1064  7.630299  40.0   1.777651  21.898344   6.574155  0.0   4.615109   0.0  116.060319  40.0  15.583908  3.083925  105.842729
t1065  7.630615  40.0   1.777598  21.900147   6.571539  0.0   4.615418   0.0  116.051357  40.0  15.582653  3.085812  105.842013
t1066  7.630930  40.0   1.777546  21.901947   6.568926  0.0   4.615727   0.0  116.042403  40.0  15.581399  3.087699  105.841299
t1067  7.631245  40.0   1.777495  21.903745   6.566315  0.0   4.616036   0.0  116.033455  40.0  15.580147  3.089583  105.840587
t1068  7.631560  40.0   1.777443  21.905541   6.563707  0.0   4.616344   0.0  116.024515  40.0  15.578897  3.091466  105.839876
t1069  7.631874  40.0   1.777392  21.907335   6.561101  0.0   4.616653   0.0  116.015581  40.0  15.577649  3.093347  105.839167
t1070  7.632188  40.0   1.777340  21.909126   6.558497  0.0   4.616961   0.0  116.006655  40.0  15.576402  3.095227  105.838459
t1071  7.632501  40.0   1.777290  21.910915   6.555896  0.0   4.617269   0.0  115.997735  40.0  15.575157  3.097105  105.837754
t1072  7.632815  40.0   1.777239  21.912702   6.553298  0.0   4.617577   0.0  115.988823  40.0  15.573913  3.098982  105.837050
t1073  7.633127  40.0   1.777189  21.914486   6.550701  0.0   4.617885   0.0  115.979917  40.0  15.572671  3.100856  105.836347
t1074  7.633440  40.0   1.777138  21.916268   6.548107  0.0   4.618193   0.0  115.971018  40.0  15.571431  3.102730  105.835647
t1075  7.633752  40.0   1.777089  21.918048   6.545516  0.0   4.618501   0.0  115.962127  40.0  15.570193  3.104601  105.834948
t1076  7.634064  40.0   1.777039  21.919825   6.542927  0.0   4.618808   0.0  115.953242  40.0  15.568956  3.106471  105.834250
t1077  7.634376  40.0   1.776989  21.921601   6.540340  0.0   4.619116   0.0  115.944364  40.0  15.567721  3.108340  105.833555
t1078  7.634687  40.0   1.776940  21.923374   6.537756  0.0   4.619423   0.0  115.935493  40.0  15.566487  3.110206  105.832861
t1079  7.634998  40.0   1.776891  21.925144   6.535175  0.0   4.619730   0.0  115.926629  40.0  15.565255  3.112072  105.832168
t1080  7.635308  40.0   1.776843  21.926913   6.532595  0.0   4.620037   0.0  115.917772  40.0  15.564025  3.113935  105.831478
t1081  7.635619  40.0   1.776794  21.928679   6.530018  0.0   4.620344   0.0  115.908922  40.0  15.562797  3.115797  105.830789
t1082  7.635929  40.0   1.776746  21.930443   6.527444  0.0   4.620651   0.0  115.900079  40.0  15.561570  3.117658  105.830101
t1083  7.636238  40.0   1.776698  21.932205   6.524871  0.0   4.620958   0.0  115.891242  40.0  15.560344  3.119516  105.829416
t1084  7.636547  40.0   1.776650  21.933964   6.522302  0.0   4.621264   0.0  115.882413  40.0  15.559121  3.121374  105.828732
t1085  7.636856  40.0   1.776603  21.935721   6.519734  0.0   4.621571   0.0  115.873591  40.0  15.557899  3.123229  105.828049
t1086  7.637165  40.0   1.776555  21.937476   6.517169  0.0   4.621877   0.0  115.864775  40.0  15.556678  3.125083  105.827369
t1087  7.637473  40.0   1.776508  21.939229   6.514607  0.0   4.622183   0.0  115.855966  40.0  15.555460  3.126936  105.826690
t1088  7.637781  40.0   1.776461  21.940980   6.512046  0.0   4.622489   0.0  115.847164  40.0  15.554243  3.128786  105.826012
t1089  7.638089  40.0   1.776415  21.942728   6.509488  0.0   4.622795   0.0  115.838369  40.0  15.553027  3.130636  105.825337
t1090  7.638396  40.0   1.776368  21.944474   6.506933  0.0   4.623101   0.0  115.829581  40.0  15.551813  3.132483  105.824663
t1091  7.638703  40.0   1.776322  21.946218   6.504380  0.0   4.623407   0.0  115.820800  40.0  15.550601  3.134329  105.823990
t1092  7.639009  40.0   1.776276  21.947959   6.501829  0.0   4.623712   0.0  115.812026  40.0  15.549391  3.136174  105.823319
t1093  7.639316  40.0   1.776230  21.949699   6.499281  0.0   4.624018   0.0  115.803258  40.0  15.548182  3.138017  105.822650
t1094  7.639622  40.0   1.776185  21.951436   6.496735  0.0   4.624323   0.0  115.794498  40.0  15.546975  3.139858  105.821983
t1095  7.639927  40.0   1.776139  21.953171   6.494191  0.0   4.624629   0.0  115.785744  40.0  15.545769  3.141698  105.821317
t1096  7.640232  40.0   1.776094  21.954904   6.491650  0.0   4.624934   0.0  115.776997  40.0  15.544565  3.143536  105.820653
t1097  7.640537  40.0   1.776049  21.956634   6.489111  0.0   4.625239   0.0  115.768257  40.0  15.543362  3.145372  105.819990
t1098  7.640842  40.0   1.776005  21.958363   6.486575  0.0   4.625544   0.0  115.759523  40.0  15.542162  3.147207  105.819329
t1099  7.641146  40.0   1.775960  21.960089   6.484040  0.0   4.625848   0.0  115.750797  40.0  15.540962  3.149041  105.818670
t1100  7.641450  40.0   1.775916  21.961813   6.481509  0.0   4.626153   0.0  115.742077  40.0  15.539765  3.150872  105.818012
t1101  7.641754  40.0   1.775872  21.963535   6.478979  0.0   4.626457   0.0  115.733364  40.0  15.538569  3.152703  105.817356
t1102  7.642057  40.0   1.775828  21.965254   6.476452  0.0   4.626762   0.0  115.724658  40.0  15.537375  3.154531  105.816702
t1103  7.642360  40.0   1.775784  21.966972   6.473927  0.0   4.627066   0.0  115.715959  40.0  15.536182  3.156358  105.816049
t1104  7.642663  40.0   1.775741  21.968687   6.471405  0.0   4.627370   0.0  115.707266  40.0  15.534991  3.158184  105.815398
t1105  7.642965  40.0   1.775697  21.970400   6.468885  0.0   4.627674   0.0  115.698581  40.0  15.533801  3.160008  105.814748
t1106  7.643267  40.0   1.775654  21.972111   6.466367  0.0   4.627978   0.0  115.689902  40.0  15.532613  3.161830  105.814100
t1107  7.643569  40.0   1.775611  21.973820   6.463852  0.0   4.628282   0.0  115.681230  40.0  15.531427  3.163651  105.813454
t1108  7.643871  40.0   1.775569  21.975527   6.461339  0.0   4.628585   0.0  115.672564  40.0  15.530242  3.165470  105.812809
t1109  7.644172  40.0   1.775526  21.977231   6.458828  0.0   4.628889   0.0  115.663906  40.0  15.529059  3.167288  105.812166
t1110  7.644472  40.0   1.775484  21.978933   6.456320  0.0   4.629192   0.0  115.655254  40.0  15.527878  3.169104  105.811525
t1111  7.644773  40.0   1.775442  21.980634   6.453814  0.0   4.629495   0.0  115.646609  40.0  15.526698  3.170919  105.810885
t1112  7.645073  40.0   1.775400  21.982332   6.451310  0.0   4.629798   0.0  115.637970  40.0  15.525519  3.172732  105.810247
t1113  7.645373  40.0   1.775358  21.984027   6.448809  0.0   4.630101   0.0  115.629339  40.0  15.524342  3.174543  105.809610
t1114  7.645672  40.0   1.775317  21.985721   6.446310  0.0   4.630404   0.0  115.620714  40.0  15.523167  3.176353  105.808975
t1115  7.645971  40.0   1.775275  21.987413   6.443813  0.0   4.630707   0.0  115.612096  40.0  15.521994  3.178161  105.808342
t1116  7.646270  40.0   1.775234  21.989102   6.441319  0.0   4.631010   0.0  115.603484  40.0  15.520822  3.179968  105.807710
t1117  7.646569  40.0   1.775193  21.990790   6.438827  0.0   4.631312   0.0  115.594880  40.0  15.519651  3.181773  105.807080
t1118  7.646867  40.0   1.775153  21.992475   6.436337  0.0   4.631615   0.0  115.586282  40.0  15.518482  3.183577  105.806452
t1119  7.647165  40.0   1.775112  21.994158   6.433850  0.0   4.631917   0.0  115.577690  40.0  15.517315  3.185379  105.805825
t1120  7.647462  40.0   1.775072  21.995839   6.431365  0.0   4.632219   0.0  115.569106  40.0  15.516150  3.187180  105.805199
t1121  7.647760  40.0   1.775031  21.997518   6.428882  0.0   4.632521   0.0  115.560528  40.0  15.514985  3.188979  105.804576
t1122  7.648057  40.0   1.774991  21.999194   6.426402  0.0   4.632823   0.0  115.551957  40.0  15.513823  3.190776  105.803953
t1123  7.648353  40.0   1.774952  22.000869   6.423924  0.0   4.633124   0.0  115.543392  40.0  15.512662  3.192572  105.803333
t1124  7.648650  40.0   1.774912  22.002541   6.421448  0.0   4.633426   0.0  115.534835  40.0  15.511503  3.194367  105.802714
t1125  7.648946  40.0   1.774872  22.004212   6.418974  0.0   4.633727   0.0  115.526283  40.0  15.510345  3.196160  105.802097
t1126  7.649241  40.0   1.774833  22.005880   6.416503  0.0   4.634029   0.0  115.517739  40.0  15.509188  3.197951  105.801481
t1127  7.649537  40.0   1.774794  22.007546   6.414034  0.0   4.634330   0.0  115.509201  40.0  15.508034  3.199741  105.800867
t1128  7.649832  40.0   1.774755  22.009210   6.411568  0.0   4.634631   0.0  115.500670  40.0  15.506881  3.201529  105.800254
t1129  7.650126  40.0   1.774716  22.010872   6.409104  0.0   4.634932   0.0  115.492146  40.0  15.505729  3.203315  105.799643
t1130  7.650421  40.0   1.774678  22.012532   6.406642  0.0   4.635233   0.0  115.483628  40.0  15.504579  3.205101  105.799034
t1131  7.650715  40.0   1.774639  22.014190   6.404182  0.0   4.635534   0.0  115.475117  40.0  15.503430  3.206884  105.798426
t1132  7.651009  40.0   1.774601  22.015846   6.401725  0.0   4.635834   0.0  115.466612  40.0  15.502284  3.208666  105.797820
t1133  7.651302  40.0   1.774563  22.017500   6.399270  0.0   4.636135   0.0  115.458114  40.0  15.501138  3.210447  105.797215
t1134  7.651595  40.0   1.774525  22.019151   6.396817  0.0   4.636435   0.0  115.449623  40.0  15.499994  3.212226  105.796612
t1135  7.651888  40.0   1.774487  22.020801   6.394366  0.0   4.636735   0.0  115.441139  40.0  15.498852  3.214003  105.796010
t1136  7.652181  40.0   1.774450  22.022448   6.391918  0.0   4.637035   0.0  115.432660  40.0  15.497711  3.215779  105.795410
t1137  7.652473  40.0   1.774412  22.024093   6.389472  0.0   4.637335   0.0  115.424189  40.0  15.496572  3.217554  105.794812
t1138  7.652765  40.0   1.774375  22.025737   6.387028  0.0   4.637635   0.0  115.415724  40.0  15.495435  3.219327  105.794215
t1139  7.653056  40.0   1.774338  22.027378   6.384587  0.0   4.637935   0.0  115.407266  40.0  15.494298  3.221098  105.793620
t1140  7.653348  40.0   1.774301  22.029017   6.382148  0.0   4.638234   0.0  115.398815  40.0  15.493164  3.222868  105.793026
t1141  7.653639  40.0   1.774264  22.030654   6.379711  0.0   4.638534   0.0  115.390370  40.0  15.492031  3.224636  105.792434
t1142  7.653929  40.0   1.774228  22.032289   6.377277  0.0   4.638833   0.0  115.381931  40.0  15.490899  3.226403  105.791844
t1143  7.654220  40.0   1.774191  22.033922   6.374844  0.0   4.639132   0.0  115.373499  40.0  15.489769  3.228168  105.791255
t1144  7.654510  40.0   1.774155  22.035553   6.372414  0.0   4.639431   0.0  115.365074  40.0  15.488641  3.229932  105.790668
t1145  7.654800  40.0   1.774119  22.037182   6.369987  0.0   4.639730   0.0  115.356655  40.0  15.487514  3.231694  105.790082
t1146  7.655089  40.0   1.774083  22.038809   6.367561  0.0   4.640029   0.0  115.348243  40.0  15.486389  3.233455  105.789498
t1147  7.655378  40.0   1.774047  22.040434   6.365138  0.0   4.640328   0.0  115.339838  40.0  15.485265  3.235214  105.788915
t1148  7.655667  40.0   1.774012  22.042057   6.362717  0.0   4.640626   0.0  115.331439  40.0  15.484143  3.236972  105.788334
t1149  7.655956  40.0   1.773976  22.043678   6.360298  0.0   4.640925   0.0  115.323046  40.0  15.483022  3.238728  105.787754
t1150  7.656244  40.0   1.773941  22.045297   6.357882  0.0   4.641223   0.0  115.314660  40.0  15.481903  3.240483  105.787176
t1151  7.656532  40.0   1.773906  22.046913   6.355468  0.0   4.641521   0.0  115.306281  40.0  15.480785  3.242236  105.786600
t1152  7.656819  40.0   1.773871  22.048528   6.353056  0.0   4.641819   0.0  115.297908  40.0  15.479669  3.243988  105.786025
