       H_grow  Han_grow  A_grow   decay_H  decay_A   Ammonia  hydro_org   hydro_N
t         NaN       NaN     NaN       NaN      NaN       NaN        NaN       NaN
t687      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000670  0.000102
t688      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000670  0.000102
t689      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000670  0.000102
t690      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000670  0.000102
t691      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000669  0.000102
t692      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000669  0.000102
t693      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000669  0.000102
t694      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000669  0.000102
t695      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000669  0.000102
t696      0.0  0.000772     0.0  0.000694      0.0  0.000205   0.000669  0.000102
t697      0.0  0.000772     0.0  0.000694      0.0  0.000205   0.000669  0.000102
t698      0.0  0.000772     0.0  0.000694      0.0  0.000205   0.000669  0.000102
t699      0.0  0.000772     0.0  0.000694      0.0  0.000205   0.000669  0.000102
t700      0.0  0.000772     0.0  0.000693      0.0  0.000205   0.000669  0.000102
t701      0.0  0.000772     0.0  0.000693      0.0  0.000205   0.000669  0.000102
t702      0.0  0.000772     0.0  0.000693      0.0  0.000205   0.000669  0.000102
t703      0.0  0.000772     0.0  0.000693      0.0  0.000205   0.000668  0.000102
t704      0.0  0.000772     0.0  0.000693      0.0  0.000205   0.000668  0.000102
t705      0.0  0.000772     0.0  0.000693      0.0  0.000205   0.000668  0.000102
t706      0.0  0.000772     0.0  0.000693      0.0  0.000205   0.000668  0.000102
t707      0.0  0.000772     0.0  0.000693      0.0  0.000205   0.000668  0.000102
t708      0.0  0.000772     0.0  0.000693      0.0  0.000205   0.000668  0.000102
t709      0.0  0.000771     0.0  0.000693      0.0  0.000205   0.000668  0.000102
t710      0.0  0.000771     0.0  0.000693      0.0  0.000204   0.000668  0.000102
t711      0.0  0.000771     0.0  0.000693      0.0  0.000204   0.000668  0.000102
t712      0.0  0.000771     0.0  0.000693      0.0  0.000204   0.000668  0.000102
t713      0.0  0.000771     0.0  0.000693      0.0  0.000204   0.000668  0.000102
t714      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000668  0.000101
t715      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t716      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t717      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t718      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t719      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t720      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t721      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t722      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t723      0.0  0.000771     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t724      0.0  0.000770     0.0  0.000692      0.0  0.000204   0.000667  0.000101
t725      0.0  0.000770     0.0  0.000692      0.0  0.000203   0.000667  0.000101
t726      0.0  0.000770     0.0  0.000692      0.0  0.000203   0.000667  0.000101
t727      0.0  0.000770     0.0  0.000692      0.0  0.000203   0.000666  0.000101
t728      0.0  0.000770     0.0  0.000692      0.0  0.000203   0.000666  0.000101
t729      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t730      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t731      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t732      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t733      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t734      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t735      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t736      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t737      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t738      0.0  0.000770     0.0  0.000691      0.0  0.000203   0.000666  0.000101
t739      0.0  0.000769     0.0  0.000691      0.0  0.000203   0.000665  0.000101
t740      0.0  0.000769     0.0  0.000691      0.0  0.000203   0.000665  0.000101
t741      0.0  0.000769     0.0  0.000691      0.0  0.000202   0.000665  0.000101
t742      0.0  0.000769     0.0  0.000691      0.0  0.000202   0.000665  0.000101
t743      0.0  0.000769     0.0  0.000691      0.0  0.000202   0.000665  0.000101
t744      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000665  0.000101
t745      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000665  0.000101
t746      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000665  0.000101
t747      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000665  0.000101
t748      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000665  0.000101
t749      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000665  0.000101
t750      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000665  0.000101
t751      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000665  0.000101
t752      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000664  0.000101
t753      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000664  0.000101
t754      0.0  0.000769     0.0  0.000690      0.0  0.000202   0.000664  0.000101
t755      0.0  0.000768     0.0  0.000690      0.0  0.000202   0.000664  0.000101
t756      0.0  0.000768     0.0  0.000690      0.0  0.000202   0.000664  0.000101
t757      0.0  0.000768     0.0  0.000690      0.0  0.000202   0.000664  0.000100
t758      0.0  0.000768     0.0  0.000690      0.0  0.000202   0.000664  0.000100
t759      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000664  0.000100
t760      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000664  0.000100
t761      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000664  0.000100
t762      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000664  0.000100
t763      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000664  0.000100
t764      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t765      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t766      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t767      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t768      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t769      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t770      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t771      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t772      0.0  0.000768     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t773      0.0  0.000767     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t774      0.0  0.000767     0.0  0.000689      0.0  0.000201   0.000663  0.000100
t775      0.0  0.000767     0.0  0.000688      0.0  0.000201   0.000663  0.000100
t776      0.0  0.000767     0.0  0.000688      0.0  0.000201   0.000662  0.000100
t777      0.0  0.000767     0.0  0.000688      0.0  0.000201   0.000662  0.000100
t778      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t779      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t780      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t781      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t782      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t783      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t784      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t785      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t786      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t787      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t788      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000662  0.000100
t789      0.0  0.000767     0.0  0.000688      0.0  0.000200   0.000661  0.000100
t790      0.0  0.000767     0.0  0.000687      0.0  0.000200   0.000661  0.000100
t791      0.0  0.000766     0.0  0.000687      0.0  0.000200   0.000661  0.000100
t792      0.0  0.000766     0.0  0.000687      0.0  0.000200   0.000661  0.000100
t793      0.0  0.000766     0.0  0.000687      0.0  0.000200   0.000661  0.000100
t794      0.0  0.000766     0.0  0.000687      0.0  0.000200   0.000661  0.000100
t795      0.0  0.000766     0.0  0.000687      0.0  0.000200   0.000661  0.000100
t796      0.0  0.000766     0.0  0.000687      0.0  0.000200   0.000661  0.000100
t797      0.0  0.000766     0.0  0.000687      0.0  0.000200   0.000661  0.000100
t798      0.0  0.000766     0.0  0.000687      0.0  0.000200   0.000661  0.000100
t799      0.0  0.000766     0.0  0.000687      0.0  0.000199   0.000661  0.000100
t800      0.0  0.000766     0.0  0.000687      0.0  0.000199   0.000661  0.000100
t801      0.0  0.000766     0.0  0.000687      0.0  0.000199   0.000660  0.000099
t802      0.0  0.000766     0.0  0.000687      0.0  0.000199   0.000660  0.000099
t803      0.0  0.000766     0.0  0.000687      0.0  0.000199   0.000660  0.000099
t804      0.0  0.000766     0.0  0.000687      0.0  0.000199   0.000660  0.000099
t805      0.0  0.000766     0.0  0.000687      0.0  0.000199   0.000660  0.000099
t806      0.0  0.000766     0.0  0.000686      0.0  0.000199   0.000660  0.000099
t807      0.0  0.000766     0.0  0.000686      0.0  0.000199   0.000660  0.000099
t808      0.0  0.000766     0.0  0.000686      0.0  0.000199   0.000660  0.000099
t809      0.0  0.000766     0.0  0.000686      0.0  0.000199   0.000660  0.000099
t810      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000660  0.000099
t811      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000660  0.000099
t812      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000660  0.000099
t813      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000660  0.000099
t814      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000659  0.000099
t815      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000659  0.000099
t816      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000659  0.000099
t817      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000659  0.000099
t818      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000659  0.000099
t819      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000659  0.000099
t820      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000659  0.000099
t821      0.0  0.000765     0.0  0.000686      0.0  0.000199   0.000659  0.000099
t822      0.0  0.000765     0.0  0.000685      0.0  0.000199   0.000659  0.000099
t823      0.0  0.000765     0.0  0.000685      0.0  0.000198   0.000659  0.000099
t824      0.0  0.000765     0.0  0.000685      0.0  0.000198   0.000659  0.000099
t825      0.0  0.000765     0.0  0.000685      0.0  0.000198   0.000659  0.000099
t826      0.0  0.000765     0.0  0.000685      0.0  0.000198   0.000659  0.000099
t827      0.0  0.000765     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t828      0.0  0.000765     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t829      0.0  0.000765     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t830      0.0  0.000764     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t831      0.0  0.000764     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t832      0.0  0.000764     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t833      0.0  0.000764     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t834      0.0  0.000764     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t835      0.0  0.000764     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t836      0.0  0.000764     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t837      0.0  0.000764     0.0  0.000685      0.0  0.000198   0.000658  0.000099
t838      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000658  0.000099
t839      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000658  0.000099
t840      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000657  0.000099
t841      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000657  0.000099
t842      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000657  0.000099
t843      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000657  0.000099
t844      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000657  0.000099
t845      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000657  0.000099
t846      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000657  0.000099
t847      0.0  0.000764     0.0  0.000684      0.0  0.000198   0.000657  0.000099
t848      0.0  0.000764     0.0  0.000684      0.0  0.000197   0.000657  0.000098
t849      0.0  0.000764     0.0  0.000684      0.0  0.000197   0.000657  0.000098
t850      0.0  0.000764     0.0  0.000684      0.0  0.000197   0.000657  0.000098
t851      0.0  0.000763     0.0  0.000684      0.0  0.000197   0.000657  0.000098
t852      0.0  0.000763     0.0  0.000684      0.0  0.000197   0.000657  0.000098
t853      0.0  0.000763     0.0  0.000684      0.0  0.000197   0.000656  0.000098
t854      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t855      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t856      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t857      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t858      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t859      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t860      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t861      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t862      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t863      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t864      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t865      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000656  0.000098
t866      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000655  0.000098
t867      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000655  0.000098
t868      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000655  0.000098
t869      0.0  0.000763     0.0  0.000683      0.0  0.000197   0.000655  0.000098
t870      0.0  0.000763     0.0  0.000682      0.0  0.000197   0.000655  0.000098
t871      0.0  0.000763     0.0  0.000682      0.0  0.000197   0.000655  0.000098
t872      0.0  0.000762     0.0  0.000682      0.0  0.000197   0.000655  0.000098
t873      0.0  0.000762     0.0  0.000682      0.0  0.000197   0.000655  0.000098
t874      0.0  0.000762     0.0  0.000682      0.0  0.000197   0.000655  0.000098
t875      0.0  0.000762     0.0  0.000682      0.0  0.000197   0.000655  0.000098
t876      0.0  0.000762     0.0  0.000682      0.0  0.000197   0.000655  0.000098
t877      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000655  0.000098
t878      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000655  0.000098
t879      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000654  0.000098
t880      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000654  0.000098
t881      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000654  0.000098
t882      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000654  0.000098
t883      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000654  0.000098
t884      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000654  0.000098
t885      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000654  0.000098
t886      0.0  0.000762     0.0  0.000682      0.0  0.000196   0.000654  0.000098
t887      0.0  0.000762     0.0  0.000681      0.0  0.000196   0.000654  0.000098
t888      0.0  0.000762     0.0  0.000681      0.0  0.000196   0.000654  0.000098
t889      0.0  0.000762     0.0  0.000681      0.0  0.000196   0.000654  0.000098
t890      0.0  0.000762     0.0  0.000681      0.0  0.000196   0.000654  0.000098
t891      0.0  0.000762     0.0  0.000681      0.0  0.000196   0.000654  0.000098
t892      0.0  0.000762     0.0  0.000681      0.0  0.000196   0.000653  0.000098
t893      0.0  0.000762     0.0  0.000681      0.0  0.000196   0.000653  0.000098
t894      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000098
t895      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000098
t896      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000098
t897      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000097
t898      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000097
t899      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000097
t900      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000097
t901      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000097
t902      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000097
t903      0.0  0.000761     0.0  0.000681      0.0  0.000196   0.000653  0.000097
t904      0.0  0.000761     0.0  0.000680      0.0  0.000196   0.000653  0.000097
t905      0.0  0.000761     0.0  0.000680      0.0  0.000196   0.000653  0.000097
t906      0.0  0.000761     0.0  0.000680      0.0  0.000196   0.000652  0.000097
t907      0.0  0.000761     0.0  0.000680      0.0  0.000196   0.000652  0.000097
t908      0.0  0.000761     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t909      0.0  0.000761     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t910      0.0  0.000761     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t911      0.0  0.000761     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t912      0.0  0.000761     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t913      0.0  0.000761     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t914      0.0  0.000761     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t915      0.0  0.000761     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t916      0.0  0.000761     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t917      0.0  0.000760     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t918      0.0  0.000760     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t919      0.0  0.000760     0.0  0.000680      0.0  0.000195   0.000652  0.000097
t920      0.0  0.000760     0.0  0.000680      0.0  0.000195   0.000651  0.000097
t921      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t922      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t923      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t924      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t925      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t926      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t927      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t928      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t929      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t930      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t931      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t932      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000651  0.000097
t933      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000650  0.000097
t934      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000650  0.000097
t935      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000650  0.000097
t936      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000650  0.000097
t937      0.0  0.000760     0.0  0.000679      0.0  0.000195   0.000650  0.000097
t938      0.0  0.000760     0.0  0.000678      0.0  0.000195   0.000650  0.000097
t939      0.0  0.000760     0.0  0.000678      0.0  0.000195   0.000650  0.000097
t940      0.0  0.000759     0.0  0.000678      0.0  0.000195   0.000650  0.000097
t941      0.0  0.000759     0.0  0.000678      0.0  0.000195   0.000650  0.000097
t942      0.0  0.000759     0.0  0.000678      0.0  0.000195   0.000650  0.000097
t943      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000650  0.000097
t944      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000650  0.000097
t945      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000650  0.000097
t946      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000650  0.000097
t947      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000649  0.000097
t948      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000649  0.000097
t949      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000649  0.000096
t950      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000649  0.000096
t951      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000649  0.000096
t952      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000649  0.000096
t953      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000649  0.000096
t954      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000649  0.000096
t955      0.0  0.000759     0.0  0.000678      0.0  0.000194   0.000649  0.000096
t956      0.0  0.000759     0.0  0.000677      0.0  0.000194   0.000649  0.000096
t957      0.0  0.000759     0.0  0.000677      0.0  0.000194   0.000649  0.000096
t958      0.0  0.000759     0.0  0.000677      0.0  0.000194   0.000649  0.000096
t959      0.0  0.000759     0.0  0.000677      0.0  0.000194   0.000649  0.000096
t960      0.0  0.000759     0.0  0.000677      0.0  0.000194   0.000649  0.000096
t961      0.0  0.000759     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t962      0.0  0.000759     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t963      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t964      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t965      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t966      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t967      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t968      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t969      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t970      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t971      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t972      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t973      0.0  0.000758     0.0  0.000677      0.0  0.000194   0.000648  0.000096
t974      0.0  0.000758     0.0  0.000676      0.0  0.000194   0.000648  0.000096
t975      0.0  0.000758     0.0  0.000676      0.0  0.000194   0.000647  0.000096
t976      0.0  0.000758     0.0  0.000676      0.0  0.000194   0.000647  0.000096
t977      0.0  0.000758     0.0  0.000676      0.0  0.000194   0.000647  0.000096
t978      0.0  0.000758     0.0  0.000676      0.0  0.000194   0.000647  0.000096
t979      0.0  0.000758     0.0  0.000676      0.0  0.000194   0.000647  0.000096
t980      0.0  0.000758     0.0  0.000676      0.0  0.000194   0.000647  0.000096
t981      0.0  0.000758     0.0  0.000676      0.0  0.000194   0.000647  0.000096
t982      0.0  0.000758     0.0  0.000676      0.0  0.000193   0.000647  0.000096
t983      0.0  0.000758     0.0  0.000676      0.0  0.000193   0.000647  0.000096
t984      0.0  0.000758     0.0  0.000676      0.0  0.000193   0.000647  0.000096
t985      0.0  0.000758     0.0  0.000676      0.0  0.000193   0.000647  0.000096
t986      0.0  0.000758     0.0  0.000676      0.0  0.000193   0.000647  0.000096
t987      0.0  0.000758     0.0  0.000676      0.0  0.000193   0.000647  0.000096
t988      0.0  0.000757     0.0  0.000676      0.0  0.000193   0.000647  0.000096
t989      0.0  0.000757     0.0  0.000676      0.0  0.000193   0.000646  0.000096
t990      0.0  0.000757     0.0  0.000676      0.0  0.000193   0.000646  0.000096
t991      0.0  0.000757     0.0  0.000676      0.0  0.000193   0.000646  0.000096
t992      0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t993      0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t994      0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t995      0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t996      0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t997      0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t998      0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t999      0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t1000     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t1001     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t1002     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t1003     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000646  0.000096
t1004     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000645  0.000095
t1005     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000645  0.000095
t1006     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000645  0.000095
t1007     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000645  0.000095
t1008     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000645  0.000095
t1009     0.0  0.000757     0.0  0.000675      0.0  0.000193   0.000645  0.000095
t1010     0.0  0.000757     0.0  0.000674      0.0  0.000193   0.000645  0.000095
t1011     0.0  0.000757     0.0  0.000674      0.0  0.000193   0.000645  0.000095
t1012     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000645  0.000095
t1013     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000645  0.000095
t1014     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000645  0.000095
t1015     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000645  0.000095
t1016     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000645  0.000095
t1017     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000645  0.000095
t1018     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000644  0.000095
t1019     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000644  0.000095
t1020     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000644  0.000095
t1021     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000644  0.000095
t1022     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000644  0.000095
t1023     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000644  0.000095
t1024     0.0  0.000756     0.0  0.000674      0.0  0.000193   0.000644  0.000095
t1025     0.0  0.000756     0.0  0.000674      0.0  0.000192   0.000644  0.000095
t1026     0.0  0.000756     0.0  0.000674      0.0  0.000192   0.000644  0.000095
t1027     0.0  0.000756     0.0  0.000674      0.0  0.000192   0.000644  0.000095
t1028     0.0  0.000756     0.0  0.000674      0.0  0.000192   0.000644  0.000095
t1029     0.0  0.000756     0.0  0.000673      0.0  0.000192   0.000644  0.000095
t1030     0.0  0.000756     0.0  0.000673      0.0  0.000192   0.000644  0.000095
t1031     0.0  0.000756     0.0  0.000673      0.0  0.000192   0.000644  0.000095
t1032     0.0  0.000756     0.0  0.000673      0.0  0.000192   0.000644  0.000095
t1033     0.0  0.000756     0.0  0.000673      0.0  0.000192   0.000643  0.000095
