           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t11045  7.517911  39.846235   0.680503  25.070446  1.006402  0.006629   2.265623  3.488448  126.951800  50.522604   2.589631  16.001740  27.903866
t11046  7.517913  39.846289   0.680504  25.070396  1.006424  0.006629   2.265616  3.488478  126.951837  50.522729   2.589574  16.001914  27.903306
t11047  7.517916  39.846343   0.680505  25.070346  1.006447  0.006629   2.265609  3.488507  126.951873  50.522853   2.589518  16.002088  27.902747
t11048  7.517919  39.846397   0.680506  25.070297  1.006469  0.006629   2.265602  3.488537  126.951910  50.522978   2.589462  16.002262  27.902188
t11049  7.517921  39.846451   0.680507  25.070247  1.006492  0.006629   2.265594  3.488566  126.951946  50.523103   2.589406  16.002436  27.901628
t11050  7.517924  39.846505   0.680508  25.070197  1.006515  0.006629   2.265587  3.488596  126.951982  50.523227   2.589350  16.002610  27.901069
t11051  7.517927  39.846559   0.680509  25.070148  1.006537  0.006629   2.265580  3.488626  126.952019  50.523352   2.589294  16.002784  27.900511
t11052  7.517929  39.846613   0.680510  25.070098  1.006560  0.006629   2.265573  3.488655  126.952055  50.523476   2.589238  16.002958  27.899952
t11053  7.517932  39.846666   0.680511  25.070049  1.006582  0.006629   2.265566  3.488685  126.952092  50.523601   2.589182  16.003132  27.899393
t11054  7.517935  39.846720   0.680512  25.069999  1.006604  0.006629   2.265559  3.488714  126.952128  50.523725   2.589126  16.003306  27.898835
t11055  7.517937  39.846774   0.680513  25.069949  1.006627  0.006629   2.265551  3.488744  126.952164  50.523850   2.589070  16.003479  27.898277
t11056  7.517940  39.846828   0.680515  25.069900  1.006649  0.006629   2.265544  3.488773  126.952201  50.523974   2.589014  16.003653  27.897719
t11057  7.517943  39.846882   0.680516  25.069850  1.006672  0.006629   2.265537  3.488803  126.952237  50.524098   2.588959  16.003827  27.897161
t11058  7.517946  39.846935   0.680517  25.069801  1.006694  0.006629   2.265530  3.488832  126.952273  50.524223   2.588903  16.004000  27.896604
t11059  7.517948  39.846989   0.680518  25.069751  1.006717  0.006629   2.265523  3.488862  126.952310  50.524347   2.588847  16.004174  27.896046
t11060  7.517951  39.847043   0.680519  25.069701  1.006739  0.006629   2.265516  3.488891  126.952346  50.524471   2.588791  16.004347  27.895489
t11061  7.517954  39.847097   0.680520  25.069652  1.006762  0.006629   2.265508  3.488921  126.952382  50.524595   2.588735  16.004521  27.894932
t11062  7.517956  39.847150   0.680521  25.069602  1.006784  0.006629   2.265501  3.488950  126.952418  50.524719   2.588679  16.004694  27.894375
t11063  7.517959  39.847204   0.680522  25.069553  1.006807  0.006629   2.265494  3.488980  126.952455  50.524843   2.588624  16.004867  27.893819
t11064  7.517962  39.847258   0.680523  25.069503  1.006829  0.006629   2.265487  3.489009  126.952491  50.524967   2.588568  16.005040  27.893262
t11065  7.517964  39.847311   0.680524  25.069453  1.006852  0.006629   2.265480  3.489039  126.952527  50.525091   2.588512  16.005214  27.892706
t11066  7.517967  39.847365   0.680525  25.069404  1.006874  0.006629   2.265473  3.489068  126.952564  50.525215   2.588456  16.005387  27.892150
t11067  7.517969  39.847418   0.680526  25.069354  1.006896  0.006629   2.265466  3.489097  126.952600  50.525339   2.588401  16.005560  27.891594
t11068  7.517972  39.847472   0.680527  25.069305  1.006919  0.006629   2.265458  3.489127  126.952636  50.525463   2.588345  16.005733  27.891038
t11069  7.517975  39.847526   0.680528  25.069255  1.006941  0.006629   2.265451  3.489156  126.952672  50.525587   2.588289  16.005906  27.890482
t11070  7.517977  39.847579   0.680529  25.069205  1.006964  0.006629   2.265444  3.489186  126.952709  50.525711   2.588233  16.006079  27.889927
t11071  7.517980  39.847633   0.680530  25.069156  1.006986  0.006629   2.265437  3.489215  126.952745  50.525834   2.588178  16.006251  27.889372
t11072  7.517983  39.847686   0.680531  25.069106  1.007008  0.006629   2.265430  3.489244  126.952781  50.525958   2.588122  16.006424  27.888817
t11073  7.517985  39.847739   0.680532  25.069057  1.007031  0.006629   2.265423  3.489274  126.952817  50.526082   2.588067  16.006597  27.888262
t11074  7.517988  39.847793   0.680533  25.069007  1.007053  0.006629   2.265416  3.489303  126.952853  50.526206   2.588011  16.006770  27.887707
t11075  7.517991  39.847846   0.680534  25.068958  1.007076  0.006629   2.265409  3.489333  126.952890  50.526329   2.587955  16.006942  27.887153
t11076  7.517993  39.847900   0.680535  25.068908  1.007098  0.006629   2.265401  3.489362  126.952926  50.526453   2.587900  16.007115  27.886598
t11077  7.517996  39.847953   0.680536  25.068858  1.007120  0.006629   2.265394  3.489391  126.952962  50.526576   2.587844  16.007287  27.886044
t11078  7.517999  39.848007   0.680537  25.068809  1.007143  0.006629   2.265387  3.489421  126.952998  50.526700   2.587789  16.007460  27.885490
t11079  7.518001  39.848060   0.680539  25.068759  1.007165  0.006629   2.265380  3.489450  126.953034  50.526823   2.587733  16.007632  27.884936
t11080  7.518004  39.848113   0.680540  25.068710  1.007187  0.006629   2.265373  3.489479  126.953071  50.526946   2.587678  16.007804  27.884383
t11081  7.518006  39.848167   0.680541  25.068660  1.007210  0.006629   2.265366  3.489509  126.953107  50.527070   2.587622  16.007977  27.883829
t11082  7.518009  39.848220   0.680542  25.068611  1.007232  0.006629   2.265359  3.489538  126.953143  50.527193   2.587567  16.008149  27.883276
t11083  7.518012  39.848273   0.680543  25.068561  1.007254  0.006629   2.265352  3.489567  126.953179  50.527316   2.587512  16.008321  27.882723
t11084  7.518014  39.848326   0.680544  25.068511  1.007277  0.006629   2.265345  3.489597  126.953215  50.527440   2.587456  16.008493  27.882170
t11085  7.518017  39.848380   0.680545  25.068462  1.007299  0.006629   2.265338  3.489626  126.953251  50.527563   2.587401  16.008665  27.881617
t11086  7.518019  39.848433   0.680546  25.068412  1.007321  0.006629   2.265330  3.489655  126.953287  50.527686   2.587345  16.008837  27.881065
t11087  7.518022  39.848486   0.680547  25.068363  1.007344  0.006629   2.265323  3.489684  126.953324  50.527809   2.587290  16.009009  27.880512
t11088  7.518025  39.848539   0.680548  25.068313  1.007366  0.006629   2.265316  3.489714  126.953360  50.527932   2.587235  16.009181  27.879960
t11089  7.518027  39.848592   0.680549  25.068264  1.007388  0.006629   2.265309  3.489743  126.953396  50.528055   2.587179  16.009352  27.879408
t11090  7.518030  39.848645   0.680550  25.068214  1.007411  0.006629   2.265302  3.489772  126.953432  50.528178   2.587124  16.009524  27.878856
t11091  7.518033  39.848699   0.680551  25.068165  1.007433  0.006629   2.265295  3.489801  126.953468  50.528301   2.587069  16.009696  27.878305
t11092  7.518035  39.848752   0.680552  25.068115  1.007455  0.006628   2.265288  3.489831  126.953504  50.528424   2.587014  16.009868  27.877753
t11093  7.518038  39.848805   0.680553  25.068066  1.007477  0.006628   2.265281  3.489860  126.953540  50.528547   2.586958  16.010039  27.877202
t11094  7.518040  39.848858   0.680554  25.068016  1.007500  0.006628   2.265274  3.489889  126.953576  50.528670   2.586903  16.010211  27.876651
t11095  7.518043  39.848911   0.680555  25.067967  1.007522  0.006628   2.265267  3.489918  126.953612  50.528792   2.586848  16.010382  27.876100
t11096  7.518045  39.848964   0.680556  25.067917  1.007544  0.006628   2.265260  3.489947  126.953648  50.528915   2.586793  16.010554  27.875549
t11097  7.518048  39.849017   0.680557  25.067868  1.007566  0.006628   2.265252  3.489977  126.953684  50.529038   2.586738  16.010725  27.874998
t11098  7.518051  39.849070   0.680558  25.067818  1.007589  0.006628   2.265245  3.490006  126.953720  50.529160   2.586682  16.010896  27.874448
t11099  7.518053  39.849123   0.680559  25.067768  1.007611  0.006628   2.265238  3.490035  126.953756  50.529283   2.586627  16.011067  27.873898
t11100  7.518056  39.849176   0.680560  25.067719  1.007633  0.006628   2.265231  3.490064  126.953792  50.529406   2.586572  16.011239  27.873348
t11101  7.518058  39.849229   0.680561  25.067669  1.007655  0.006628   2.265224  3.490093  126.953828  50.529528   2.586517  16.011410  27.872798
t11102  7.518061  39.849282   0.680562  25.067620  1.007678  0.006628   2.265217  3.490123  126.953865  50.529651   2.586462  16.011581  27.872248
t11103  7.518064  39.849334   0.680563  25.067570  1.007700  0.006628   2.265210  3.490152  126.953901  50.529773   2.586407  16.011752  27.871699
t11104  7.518066  39.849387   0.680564  25.067521  1.007722  0.006628   2.265203  3.490181  126.953937  50.529896   2.586352  16.011923  27.871149
t11105  7.518069  39.849440   0.680566  25.067471  1.007744  0.006628   2.265196  3.490210  126.953973  50.530018   2.586297  16.012094  27.870600
t11106  7.518071  39.849493   0.680567  25.067422  1.007767  0.006628   2.265189  3.490239  126.954008  50.530140   2.586242  16.012264  27.870051
t11107  7.518074  39.849546   0.680568  25.067372  1.007789  0.006628   2.265182  3.490268  126.954044  50.530263   2.586187  16.012435  27.869502
t11108  7.518076  39.849599   0.680569  25.067323  1.007811  0.006628   2.265175  3.490297  126.954080  50.530385   2.586132  16.012606  27.868954
t11109  7.518079  39.849651   0.680570  25.067273  1.007833  0.006628   2.265168  3.490326  126.954116  50.530507   2.586077  16.012777  27.868405
t11110  7.518081  39.849704   0.680571  25.067224  1.007855  0.006628   2.265161  3.490355  126.954152  50.530629   2.586022  16.012947  27.867857
t11111  7.518084  39.849757   0.680572  25.067174  1.007878  0.006628   2.265154  3.490385  126.954188  50.530751   2.585967  16.013118  27.867309
t11112  7.518087  39.849810   0.680573  25.067125  1.007900  0.006628   2.265147  3.490414  126.954224  50.530874   2.585912  16.013288  27.866761
t11113  7.518089  39.849862   0.680574  25.067075  1.007922  0.006628   2.265140  3.490443  126.954260  50.530996   2.585857  16.013459  27.866213
t11114  7.518092  39.849915   0.680575  25.067026  1.007944  0.006628   2.265132  3.490472  126.954296  50.531118   2.585802  16.013629  27.865665
t11115  7.518094  39.849968   0.680576  25.066977  1.007966  0.006628   2.265125  3.490501  126.954332  50.531240   2.585748  16.013800  27.865118
t11116  7.518097  39.850020   0.680577  25.066927  1.007988  0.006628   2.265118  3.490530  126.954368  50.531362   2.585693  16.013970  27.864571
t11117  7.518099  39.850073   0.680578  25.066878  1.008011  0.006628   2.265111  3.490559  126.954404  50.531483   2.585638  16.014140  27.864024
t11118  7.518102  39.850126   0.680579  25.066828  1.008033  0.006628   2.265104  3.490588  126.954440  50.531605   2.585583  16.014310  27.863477
t11119  7.518104  39.850178   0.680580  25.066779  1.008055  0.006628   2.265097  3.490617  126.954476  50.531727   2.585528  16.014480  27.862930
t11120  7.518107  39.850231   0.680581  25.066729  1.008077  0.006628   2.265090  3.490646  126.954512  50.531849   2.585474  16.014650  27.862384
t11121  7.518109  39.850283   0.680582  25.066680  1.008099  0.006628   2.265083  3.490675  126.954547  50.531971   2.585419  16.014820  27.861837
t11122  7.518112  39.850336   0.680583  25.066630  1.008121  0.006628   2.265076  3.490704  126.954583  50.532092   2.585364  16.014990  27.861291
t11123  7.518115  39.850388   0.680584  25.066581  1.008143  0.006628   2.265069  3.490733  126.954619  50.532214   2.585309  16.015160  27.860745
t11124  7.518117  39.850441   0.680585  25.066531  1.008165  0.006628   2.265062  3.490762  126.954655  50.532336   2.585255  16.015330  27.860199
t11125  7.518120  39.850493   0.680586  25.066482  1.008188  0.006628   2.265055  3.490791  126.954691  50.532457   2.585200  16.015500  27.859654
t11126  7.518122  39.850546   0.680587  25.066432  1.008210  0.006628   2.265048  3.490820  126.954727  50.532579   2.585145  16.015670  27.859108
t11127  7.518125  39.850598   0.680588  25.066383  1.008232  0.006628   2.265041  3.490849  126.954763  50.532700   2.585091  16.015839  27.858563
t11128  7.518127  39.850650   0.680589  25.066333  1.008254  0.006628   2.265034  3.490878  126.954798  50.532822   2.585036  16.016009  27.858018
t11129  7.518130  39.850703   0.680590  25.066284  1.008276  0.006628   2.265027  3.490907  126.954834  50.532943   2.584982  16.016178  27.857473
t11130  7.518132  39.850755   0.680591  25.066235  1.008298  0.006628   2.265020  3.490936  126.954870  50.533064   2.584927  16.016348  27.856928
t11131  7.518135  39.850808   0.680592  25.066185  1.008320  0.006628   2.265013  3.490965  126.954906  50.533186   2.584872  16.016517  27.856384
t11132  7.518137  39.850860   0.680593  25.066136  1.008342  0.006628   2.265006  3.490994  126.954942  50.533307   2.584818  16.016687  27.855839
t11133  7.518140  39.850912   0.680594  25.066086  1.008364  0.006628   2.264999  3.491023  126.954977  50.533428   2.584763  16.016856  27.855295
t11134  7.518142  39.850965   0.680595  25.066037  1.008386  0.006628   2.264992  3.491051  126.955013  50.533550   2.584709  16.017025  27.854751
t11135  7.518145  39.851017   0.680596  25.065987  1.008408  0.006628   2.264985  3.491080  126.955049  50.533671   2.584654  16.017195  27.854207
t11136  7.518147  39.851069   0.680598  25.065938  1.008430  0.006628   2.264978  3.491109  126.955085  50.533792   2.584600  16.017364  27.853663
t11137  7.518150  39.851121   0.680599  25.065889  1.008453  0.006628   2.264971  3.491138  126.955121  50.533913   2.584546  16.017533  27.853120
t11138  7.518152  39.851174   0.680600  25.065839  1.008475  0.006628   2.264964  3.491167  126.955156  50.534034   2.584491  16.017702  27.852576
t11139  7.518155  39.851226   0.680601  25.065790  1.008497  0.006628   2.264957  3.491196  126.955192  50.534155   2.584437  16.017871  27.852033
t11140  7.518157  39.851278   0.680602  25.065740  1.008519  0.006628   2.264950  3.491225  126.955228  50.534276   2.584382  16.018040  27.851490
t11141  7.518160  39.851330   0.680603  25.065691  1.008541  0.006628   2.264943  3.491254  126.955264  50.534397   2.584328  16.018209  27.850947
t11142  7.518162  39.851382   0.680604  25.065641  1.008563  0.006628   2.264936  3.491282  126.955299  50.534518   2.584274  16.018378  27.850405
t11143  7.518165  39.851434   0.680605  25.065592  1.008585  0.006628   2.264929  3.491311  126.955335  50.534639   2.584219  16.018546  27.849862
t11144  7.518167  39.851486   0.680606  25.065543  1.008607  0.006628   2.264922  3.491340  126.955371  50.534760   2.584165  16.018715  27.849320
t11145  7.518170  39.851539   0.680607  25.065493  1.008629  0.006628   2.264915  3.491369  126.955407  50.534880   2.584111  16.018884  27.848778
t11146  7.518172  39.851591   0.680608  25.065444  1.008651  0.006628   2.264908  3.491398  126.955442  50.535001   2.584056  16.019052  27.848236
t11147  7.518175  39.851643   0.680609  25.065394  1.008673  0.006628   2.264901  3.491427  126.955478  50.535122   2.584002  16.019221  27.847694
t11148  7.518177  39.851695   0.680610  25.065345  1.008695  0.006628   2.264894  3.491455  126.955514  50.535243   2.583948  16.019389  27.847152
t11149  7.518179  39.851747   0.680611  25.065296  1.008717  0.006628   2.264887  3.491484  126.955549  50.535363   2.583894  16.019558  27.846611
t11150  7.518182  39.851799   0.680612  25.065246  1.008739  0.006628   2.264880  3.491513  126.955585  50.535484   2.583839  16.019726  27.846070
t11151  7.518184  39.851851   0.680613  25.065197  1.008761  0.006628   2.264873  3.491542  126.955621  50.535604   2.583785  16.019894  27.845529
t11152  7.518187  39.851903   0.680614  25.065147  1.008783  0.006628   2.264866  3.491570  126.955656  50.535725   2.583731  16.020063  27.844988
t11153  7.518189  39.851955   0.680615  25.065098  1.008805  0.006627   2.264859  3.491599  126.955692  50.535845   2.583677  16.020231  27.844447
t11154  7.518192  39.852006   0.680616  25.065049  1.008827  0.006627   2.264852  3.491628  126.955728  50.535966   2.583623  16.020399  27.843906
t11155  7.518194  39.852058   0.680617  25.064999  1.008849  0.006627   2.264845  3.491657  126.955763  50.536086   2.583568  16.020567  27.843366
t11156  7.518197  39.852110   0.680618  25.064950  1.008870  0.006627   2.264839  3.491685  126.955799  50.536206   2.583514  16.020735  27.842826
t11157  7.518199  39.852162   0.680619  25.064900  1.008892  0.006627   2.264832  3.491714  126.955835  50.536327   2.583460  16.020903  27.842286
t11158  7.518202  39.852214   0.680620  25.064851  1.008914  0.006627   2.264825  3.491743  126.955870  50.536447   2.583406  16.021071  27.841746
t11159  7.518204  39.852266   0.680621  25.064802  1.008936  0.006627   2.264818  3.491772  126.955906  50.536567   2.583352  16.021239  27.841206
t11160  7.518207  39.852318   0.680622  25.064752  1.008958  0.006627   2.264811  3.491800  126.955941  50.536687   2.583298  16.021407  27.840667
t11161  7.518209  39.852369   0.680623  25.064703  1.008980  0.006627   2.264804  3.491829  126.955977  50.536808   2.583244  16.021575  27.840127
t11162  7.518211  39.852421   0.680624  25.064654  1.009002  0.006627   2.264797  3.491858  126.956013  50.536928   2.583190  16.021742  27.839588
t11163  7.518214  39.852473   0.680625  25.064604  1.009024  0.006627   2.264790  3.491886  126.956048  50.537048   2.583136  16.021910  27.839049
t11164  7.518216  39.852525   0.680626  25.064555  1.009046  0.006627   2.264783  3.491915  126.956084  50.537168   2.583082  16.022078  27.838510
t11165  7.518219  39.852576   0.680627  25.064506  1.009068  0.006627   2.264776  3.491944  126.956119  50.537288   2.583028  16.022245  27.837972
t11166  7.518221  39.852628   0.680628  25.064456  1.009090  0.006627   2.264769  3.491972  126.956155  50.537408   2.582974  16.022413  27.837433
t11167  7.518224  39.852680   0.680629  25.064407  1.009112  0.006627   2.264762  3.492001  126.956191  50.537528   2.582920  16.022580  27.836895
t11168  7.518226  39.852731   0.680630  25.064357  1.009133  0.006627   2.264755  3.492030  126.956226  50.537648   2.582866  16.022748  27.836357
t11169  7.518228  39.852783   0.680631  25.064308  1.009155  0.006627   2.264748  3.492058  126.956262  50.537767   2.582813  16.022915  27.835819
t11170  7.518231  39.852835   0.680632  25.064259  1.009177  0.006627   2.264741  3.492087  126.956297  50.537887   2.582759  16.023082  27.835281
t11171  7.518233  39.852886   0.680633  25.064209  1.009199  0.006627   2.264734  3.492116  126.956333  50.538007   2.582705  16.023250  27.834743
t11172  7.518236  39.852938   0.680634  25.064160  1.009221  0.006627   2.264727  3.492144  126.956368  50.538127   2.582651  16.023417  27.834206
t11173  7.518238  39.852989   0.680635  25.064111  1.009243  0.006627   2.264721  3.492173  126.956404  50.538246   2.582597  16.023584  27.833669
t11174  7.518241  39.853041   0.680636  25.064061  1.009265  0.006627   2.264714  3.492201  126.956439  50.538366   2.582543  16.023751  27.833132
t11175  7.518243  39.853092   0.680637  25.064012  1.009287  0.006627   2.264707  3.492230  126.956475  50.538486   2.582490  16.023918  27.832595
t11176  7.518245  39.853144   0.680638  25.063963  1.009308  0.006627   2.264700  3.492259  126.956510  50.538605   2.582436  16.024085  27.832058
t11177  7.518248  39.853195   0.680640  25.063913  1.009330  0.006627   2.264693  3.492287  126.956546  50.538725   2.582382  16.024252  27.831521
t11178  7.518250  39.853247   0.680641  25.063864  1.009352  0.006627   2.264686  3.492316  126.956581  50.538844   2.582328  16.024419  27.830985
t11179  7.518253  39.853298   0.680642  25.063815  1.009374  0.006627   2.264679  3.492344  126.956617  50.538964   2.582275  16.024585  27.830449
t11180  7.518255  39.853350   0.680643  25.063765  1.009396  0.006627   2.264672  3.492373  126.956652  50.539083   2.582221  16.024752  27.829913
t11181  7.518257  39.853401   0.680644  25.063716  1.009418  0.006627   2.264665  3.492401  126.956688  50.539202   2.582167  16.024919  27.829377
t11182  7.518260  39.853453   0.680645  25.063667  1.009439  0.006627   2.264658  3.492430  126.956723  50.539322   2.582114  16.025085  27.828841
t11183  7.518262  39.853504   0.680646  25.063617  1.009461  0.006627   2.264651  3.492459  126.956759  50.539441   2.582060  16.025252  27.828305
t11184  7.518265  39.853555   0.680647  25.063568  1.009483  0.006627   2.264645  3.492487  126.956794  50.539560   2.582006  16.025419  27.827770
t11185  7.518267  39.853607   0.680648  25.063519  1.009505  0.006627   2.264638  3.492516  126.956830  50.539679   2.581953  16.025585  27.827235
t11186  7.518269  39.853658   0.680649  25.063470  1.009527  0.006627   2.264631  3.492544  126.956865  50.539799   2.581899  16.025751  27.826700
t11187  7.518272  39.853709   0.680650  25.063420  1.009548  0.006627   2.264624  3.492573  126.956901  50.539918   2.581846  16.025918  27.826165
t11188  7.518274  39.853761   0.680651  25.063371  1.009570  0.006627   2.264617  3.492601  126.956936  50.540037   2.581792  16.026084  27.825630
t11189  7.518277  39.853812   0.680652  25.063322  1.009592  0.006627   2.264610  3.492630  126.956971  50.540156   2.581739  16.026250  27.825096
t11190  7.518279  39.853863   0.680653  25.063272  1.009614  0.006627   2.264603  3.492658  126.957007  50.540275   2.581685  16.026416  27.824561
t11191  7.518281  39.853914   0.680654  25.063223  1.009635  0.006627   2.264596  3.492687  126.957042  50.540394   2.581632  16.026583  27.824027
t11192  7.518284  39.853966   0.680655  25.063174  1.009657  0.006627   2.264589  3.492715  126.957078  50.540513   2.581578  16.026749  27.823493
t11193  7.518286  39.854017   0.680656  25.063124  1.009679  0.006627   2.264582  3.492743  126.957113  50.540632   2.581525  16.026915  27.822959
t11194  7.518288  39.854068   0.680657  25.063075  1.009701  0.006627   2.264576  3.492772  126.957148  50.540751   2.581471  16.027081  27.822426
t11195  7.518291  39.854119   0.680658  25.063026  1.009722  0.006627   2.264569  3.492800  126.957184  50.540869   2.581418  16.027247  27.821892
t11196  7.518293  39.854170   0.680659  25.062977  1.009744  0.006627   2.264562  3.492829  126.957219  50.540988   2.581364  16.027412  27.821359
t11197  7.518296  39.854221   0.680660  25.062927  1.009766  0.006627   2.264555  3.492857  126.957254  50.541107   2.581311  16.027578  27.820826
t11198  7.518298  39.854272   0.680661  25.062878  1.009788  0.006627   2.264548  3.492886  126.957290  50.541226   2.581258  16.027744  27.820293
t11199  7.518300  39.854323   0.680662  25.062829  1.009809  0.006627   2.264541  3.492914  126.957325  50.541344   2.581204  16.027910  27.819760
t11200  7.518303  39.854375   0.680663  25.062780  1.009831  0.006627   2.264534  3.492942  126.957361  50.541463   2.581151  16.028075  27.819228
t11201  7.518305  39.854426   0.680664  25.062730  1.009853  0.006627   2.264527  3.492971  126.957396  50.541582   2.581098  16.028241  27.818695
t11202  7.518307  39.854477   0.680665  25.062681  1.009875  0.006627   2.264521  3.492999  126.957431  50.541700   2.581044  16.028406  27.818163
t11203  7.518310  39.854528   0.680666  25.062632  1.009896  0.006627   2.264514  3.493028  126.957467  50.541819   2.580991  16.028572  27.817631
t11204  7.518312  39.854579   0.680667  25.062582  1.009918  0.006627   2.264507  3.493056  126.957502  50.541937   2.580938  16.028737  27.817099
t11205  7.518314  39.854630   0.680668  25.062533  1.009940  0.006627   2.264500  3.493084  126.957537  50.542056   2.580884  16.028903  27.816567
t11206  7.518317  39.854681   0.680669  25.062484  1.009961  0.006627   2.264493  3.493113  126.957572  50.542174   2.580831  16.029068  27.816035
t11207  7.518319  39.854731   0.680670  25.062435  1.009983  0.006627   2.264486  3.493141  126.957608  50.542292   2.580778  16.029233  27.815504
t11208  7.518321  39.854782   0.680671  25.062385  1.010005  0.006627   2.264479  3.493169  126.957643  50.542411   2.580725  16.029399  27.814973
t11209  7.518324  39.854833   0.680672  25.062336  1.010026  0.006627   2.264473  3.493198  126.957678  50.542529   2.580672  16.029564  27.814442
t11210  7.518326  39.854884   0.680673  25.062287  1.010048  0.006627   2.264466  3.493226  126.957714  50.542647   2.580618  16.029729  27.813911
t11211  7.518328  39.854935   0.680674  25.062238  1.010070  0.006627   2.264459  3.493254  126.957749  50.542765   2.580565  16.029894  27.813380
t11212  7.518331  39.854986   0.680675  25.062188  1.010091  0.006627   2.264452  3.493283  126.957784  50.542883   2.580512  16.030059  27.812849
t11213  7.518333  39.855037   0.680676  25.062139  1.010113  0.006627   2.264445  3.493311  126.957819  50.543002   2.580459  16.030224  27.812319
t11214  7.518335  39.855087   0.680677  25.062090  1.010135  0.006627   2.264438  3.493339  126.957855  50.543120   2.580406  16.030389  27.811789
t11215  7.518338  39.855138   0.680678  25.062041  1.010156  0.006627   2.264431  3.493368  126.957890  50.543238   2.580353  16.030553  27.811259
t11216  7.518340  39.855189   0.680679  25.061992  1.010178  0.006626   2.264425  3.493396  126.957925  50.543356   2.580300  16.030718  27.810729
t11217  7.518342  39.855240   0.680680  25.061942  1.010200  0.006626   2.264418  3.493424  126.957960  50.543474   2.580247  16.030883  27.810199
t11218  7.518345  39.855290   0.680681  25.061893  1.010221  0.006626   2.264411  3.493452  126.957996  50.543592   2.580194  16.031048  27.809670
t11219  7.518347  39.855341   0.680682  25.061844  1.010243  0.006626   2.264404  3.493481  126.958031  50.543710   2.580141  16.031212  27.809140
t11220  7.518349  39.855392   0.680683  25.061795  1.010264  0.006626   2.264397  3.493509  126.958066  50.543827   2.580088  16.031377  27.808611
t11221  7.518352  39.855443   0.680684  25.061745  1.010286  0.006626   2.264390  3.493537  126.958101  50.543945   2.580035  16.031541  27.808082
t11222  7.518354  39.855493   0.680685  25.061696  1.010308  0.006626   2.264384  3.493565  126.958136  50.544063   2.579982  16.031706  27.807553
t11223  7.518356  39.855544   0.680686  25.061647  1.010329  0.006626   2.264377  3.493594  126.958172  50.544181   2.579929  16.031870  27.807024
t11224  7.518359  39.855594   0.680687  25.061598  1.010351  0.006626   2.264370  3.493622  126.958207  50.544298   2.579876  16.032034  27.806496
t11225  7.518361  39.855645   0.680688  25.061549  1.010372  0.006626   2.264363  3.493650  126.958242  50.544416   2.579823  16.032199  27.805967
t11226  7.518363  39.855696   0.680689  25.061499  1.010394  0.006626   2.264356  3.493678  126.958277  50.544534   2.579770  16.032363  27.805439
t11227  7.518366  39.855746   0.680690  25.061450  1.010416  0.006626   2.264350  3.493707  126.958312  50.544651   2.579717  16.032527  27.804911
t11228  7.518368  39.855797   0.680691  25.061401  1.010437  0.006626   2.264343  3.493735  126.958348  50.544769   2.579664  16.032691  27.804383
t11229  7.518370  39.855847   0.680692  25.061352  1.010459  0.006626   2.264336  3.493763  126.958383  50.544886   2.579612  16.032855  27.803856
t11230  7.518372  39.855898   0.680693  25.061303  1.010480  0.006626   2.264329  3.493791  126.958418  50.545004   2.579559  16.033019  27.803328
t11231  7.518375  39.855948   0.680694  25.061253  1.010502  0.006626   2.264322  3.493819  126.958453  50.545121   2.579506  16.033183  27.802801
t11232  7.518377  39.855999   0.680695  25.061204  1.010523  0.006626   2.264315  3.493847  126.958488  50.545239   2.579453  16.033347  27.802274
t11233  7.518379  39.856049   0.680696  25.061155  1.010545  0.006626   2.264309  3.493876  126.958523  50.545356   2.579400  16.033511  27.801747
t11234  7.518382  39.856100   0.680697  25.061106  1.010567  0.006626   2.264302  3.493904  126.958558  50.545473   2.579348  16.033675  27.801220
t11235  7.518384  39.856150   0.680698  25.061057  1.010588  0.006626   2.264295  3.493932  126.958594  50.545591   2.579295  16.033839  27.800693
t11236  7.518386  39.856200   0.680699  25.061008  1.010610  0.006626   2.264288  3.493960  126.958629  50.545708   2.579242  16.034002  27.800167
t11237  7.518388  39.856251   0.680700  25.060958  1.010631  0.006626   2.264281  3.493988  126.958664  50.545825   2.579190  16.034166  27.799640
t11238  7.518391  39.856301   0.680701  25.060909  1.010653  0.006626   2.264275  3.494016  126.958699  50.545942   2.579137  16.034330  27.799114
t11239  7.518393  39.856352   0.680702  25.060860  1.010674  0.006626   2.264268  3.494044  126.958734  50.546059   2.579084  16.034493  27.798588
t11240  7.518395  39.856402   0.680703  25.060811  1.010696  0.006626   2.264261  3.494072  126.958769  50.546176   2.579032  16.034657  27.798062
t11241  7.518398  39.856452   0.680704  25.060762  1.010717  0.006626   2.264254  3.494101  126.958804  50.546293   2.578979  16.034820  27.797537
t11242  7.518400  39.856502   0.680705  25.060713  1.010739  0.006626   2.264248  3.494129  126.958839  50.546410   2.578926  16.034983  27.797011
t11243  7.518402  39.856553   0.680706  25.060663  1.010760  0.006626   2.264241  3.494157  126.958874  50.546527   2.578874  16.035147  27.796486
t11244  7.518404  39.856603   0.680707  25.060614  1.010782  0.006626   2.264234  3.494185  126.958909  50.546644   2.578821  16.035310  27.795961
t11245  7.518407  39.856653   0.680708  25.060565  1.010803  0.006626   2.264227  3.494213  126.958944  50.546761   2.578769  16.035473  27.795436
t11246  7.518409  39.856703   0.680709  25.060516  1.010825  0.006626   2.264220  3.494241  126.958979  50.546878   2.578716  16.035636  27.794911
