           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t12425  6.763130  39.947882   3.180048  20.635044  7.345029  1.892212   6.662122  3.928863  158.772908  50.765012   2.634119  10.524203  15.661379
t12426  6.763128  39.947899   3.180047  20.635004  7.345061  1.892212   6.662117  3.928879  158.772866  50.765058   2.634106  10.524265  15.661290
t12427  6.763125  39.947917   3.180047  20.634965  7.345093  1.892211   6.662112  3.928894  158.772824  50.765103   2.634093  10.524327  15.661200
t12428  6.763123  39.947934   3.180047  20.634925  7.345125  1.892211   6.662107  3.928910  158.772782  50.765148   2.634080  10.524388  15.661110
t12429  6.763120  39.947952   3.180047  20.634885  7.345157  1.892211   6.662102  3.928925  158.772740  50.765193   2.634067  10.524450  15.661021
t12430  6.763117  39.947969   3.180047  20.634845  7.345189  1.892211   6.662098  3.928941  158.772699  50.765239   2.634053  10.524512  15.660931
t12431  6.763115  39.947986   3.180047  20.634805  7.345221  1.892211   6.662093  3.928957  158.772657  50.765284   2.634040  10.524573  15.660841
t12432  6.763112  39.948004   3.180046  20.634766  7.345253  1.892211   6.662088  3.928972  158.772615  50.765329   2.634027  10.524635  15.660752
t12433  6.763110  39.948021   3.180046  20.634726  7.345285  1.892211   6.662083  3.928988  158.772573  50.765374   2.634014  10.524697  15.660662
t12434  6.763107  39.948039   3.180046  20.634686  7.345317  1.892211   6.662078  3.929003  158.772531  50.765419   2.634001  10.524758  15.660573
t12435  6.763104  39.948056   3.180046  20.634646  7.345349  1.892211   6.662074  3.929019  158.772489  50.765464   2.633988  10.524820  15.660483
t12436  6.763102  39.948073   3.180046  20.634606  7.345381  1.892211   6.662069  3.929034  158.772447  50.765510   2.633975  10.524882  15.660394
t12437  6.763099  39.948091   3.180046  20.634567  7.345413  1.892211   6.662064  3.929050  158.772405  50.765555   2.633961  10.524943  15.660305
t12438  6.763097  39.948108   3.180045  20.634527  7.345445  1.892211   6.662059  3.929065  158.772363  50.765600   2.633948  10.525005  15.660215
t12439  6.763094  39.948125   3.180045  20.634487  7.345477  1.892211   6.662055  3.929081  158.772322  50.765645   2.633935  10.525066  15.660126
t12440  6.763091  39.948143   3.180045  20.634447  7.345509  1.892211   6.662050  3.929096  158.772280  50.765690   2.633922  10.525128  15.660037
t12441  6.763089  39.948160   3.180045  20.634408  7.345540  1.892211   6.662045  3.929112  158.772238  50.765735   2.633909  10.525189  15.659947
t12442  6.763086  39.948177   3.180045  20.634368  7.345572  1.892210   6.662040  3.929128  158.772196  50.765780   2.633896  10.525251  15.659858
t12443  6.763084  39.948195   3.180045  20.634328  7.345604  1.892210   6.662035  3.929143  158.772154  50.765825   2.633883  10.525312  15.659769
t12444  6.763081  39.948212   3.180044  20.634289  7.345636  1.892210   6.662031  3.929159  158.772113  50.765870   2.633869  10.525374  15.659680
t12445  6.763078  39.948229   3.180044  20.634249  7.345668  1.892210   6.662026  3.929174  158.772071  50.765915   2.633856  10.525435  15.659590
t12446  6.763076  39.948247   3.180044  20.634209  7.345700  1.892210   6.662021  3.929190  158.772029  50.765960   2.633843  10.525496  15.659501
t12447  6.763073  39.948264   3.180044  20.634169  7.345732  1.892210   6.662016  3.929205  158.771988  50.766005   2.633830  10.525558  15.659412
t12448  6.763071  39.948281   3.180044  20.634130  7.345764  1.892210   6.662012  3.929221  158.771946  50.766050   2.633817  10.525619  15.659323
t12449  6.763068  39.948298   3.180044  20.634090  7.345796  1.892210   6.662007  3.929236  158.771904  50.766095   2.633804  10.525680  15.659234
t12450  6.763065  39.948316   3.180043  20.634050  7.345827  1.892210   6.662002  3.929252  158.771863  50.766140   2.633791  10.525742  15.659145
t12451  6.763063  39.948333   3.180043  20.634011  7.345859  1.892210   6.661997  3.929267  158.771821  50.766185   2.633778  10.525803  15.659056
t12452  6.763060  39.948350   3.180043  20.633971  7.345891  1.892210   6.661992  3.929283  158.771779  50.766230   2.633765  10.525864  15.658967
t12453  6.763058  39.948367   3.180043  20.633931  7.345923  1.892210   6.661988  3.929298  158.771738  50.766275   2.633752  10.525925  15.658878
t12454  6.763055  39.948385   3.180043  20.633892  7.345955  1.892210   6.661983  3.929314  158.771696  50.766320   2.633739  10.525987  15.658789
t12455  6.763052  39.948402   3.180043  20.633852  7.345986  1.892210   6.661978  3.929329  158.771655  50.766365   2.633726  10.526048  15.658700
t12456  6.763050  39.948419   3.180042  20.633813  7.346018  1.892209   6.661973  3.929344  158.771613  50.766409   2.633712  10.526109  15.658611
t12457  6.763047  39.948436   3.180042  20.633773  7.346050  1.892209   6.661969  3.929360  158.771571  50.766454   2.633699  10.526170  15.658522
t12458  6.763045  39.948454   3.180042  20.633733  7.346082  1.892209   6.661964  3.929375  158.771530  50.766499   2.633686  10.526231  15.658433
t12459  6.763042  39.948471   3.180042  20.633694  7.346114  1.892209   6.661959  3.929391  158.771488  50.766544   2.633673  10.526292  15.658345
t12460  6.763040  39.948488   3.180042  20.633654  7.346145  1.892209   6.661954  3.929406  158.771447  50.766589   2.633660  10.526353  15.658256
t12461  6.763037  39.948505   3.180042  20.633615  7.346177  1.892209   6.661950  3.929422  158.771405  50.766633   2.633647  10.526415  15.658167
t12462  6.763034  39.948522   3.180042  20.633575  7.346209  1.892209   6.661945  3.929437  158.771364  50.766678   2.633634  10.526476  15.658078
t12463  6.763032  39.948540   3.180041  20.633535  7.346241  1.892209   6.661940  3.929453  158.771323  50.766723   2.633621  10.526537  15.657990
t12464  6.763029  39.948557   3.180041  20.633496  7.346272  1.892209   6.661935  3.929468  158.771281  50.766768   2.633608  10.526598  15.657901
t12465  6.763027  39.948574   3.180041  20.633456  7.346304  1.892209   6.661931  3.929483  158.771240  50.766812   2.633595  10.526659  15.657813
t12466  6.763024  39.948591   3.180041  20.633417  7.346336  1.892209   6.661926  3.929499  158.771198  50.766857   2.633582  10.526720  15.657724
t12467  6.763021  39.948608   3.180041  20.633377  7.346367  1.892209   6.661921  3.929514  158.771157  50.766902   2.633569  10.526781  15.657635
t12468  6.763019  39.948626   3.180041  20.633338  7.346399  1.892209   6.661916  3.929530  158.771116  50.766947   2.633556  10.526842  15.657547
t12469  6.763016  39.948643   3.180040  20.633298  7.346431  1.892209   6.661912  3.929545  158.771074  50.766991   2.633543  10.526902  15.657458
t12470  6.763014  39.948660   3.180040  20.633258  7.346463  1.892208   6.661907  3.929561  158.771033  50.767036   2.633530  10.526963  15.657370
t12471  6.763011  39.948677   3.180040  20.633219  7.346494  1.892208   6.661902  3.929576  158.770991  50.767080   2.633517  10.527024  15.657281
t12472  6.763008  39.948694   3.180040  20.633179  7.346526  1.892208   6.661897  3.929591  158.770950  50.767125   2.633504  10.527085  15.657193
t12473  6.763006  39.948711   3.180040  20.633140  7.346558  1.892208   6.661893  3.929607  158.770909  50.767170   2.633491  10.527146  15.657105
t12474  6.763003  39.948728   3.180040  20.633100  7.346589  1.892208   6.661888  3.929622  158.770868  50.767214   2.633478  10.527207  15.657016
t12475  6.763001  39.948746   3.180039  20.633061  7.346621  1.892208   6.661883  3.929638  158.770826  50.767259   2.633465  10.527268  15.656928
t12476  6.762998  39.948763   3.180039  20.633021  7.346652  1.892208   6.661879  3.929653  158.770785  50.767303   2.633452  10.527328  15.656840
t12477  6.762995  39.948780   3.180039  20.632982  7.346684  1.892208   6.661874  3.929668  158.770744  50.767348   2.633439  10.527389  15.656751
t12478  6.762993  39.948797   3.180039  20.632942  7.346716  1.892208   6.661869  3.929684  158.770703  50.767392   2.633426  10.527450  15.656663
t12479  6.762990  39.948814   3.180039  20.632903  7.346747  1.892208   6.661864  3.929699  158.770661  50.767437   2.633413  10.527511  15.656575
t12480  6.762988  39.948831   3.180039  20.632863  7.346779  1.892208   6.661860  3.929714  158.770620  50.767481   2.633400  10.527571  15.656487
t12481  6.762985  39.948848   3.180038  20.632824  7.346810  1.892208   6.661855  3.929730  158.770579  50.767526   2.633387  10.527632  15.656398
t12482  6.762983  39.948865   3.180038  20.632785  7.346842  1.892208   6.661850  3.929745  158.770538  50.767570   2.633374  10.527693  15.656310
t12483  6.762980  39.948882   3.180038  20.632745  7.346874  1.892208   6.661845  3.929761  158.770497  50.767615   2.633361  10.527753  15.656222
t12484  6.762977  39.948899   3.180038  20.632706  7.346905  1.892207   6.661841  3.929776  158.770456  50.767659   2.633348  10.527814  15.656134
t12485  6.762975  39.948916   3.180038  20.632666  7.346937  1.892207   6.661836  3.929791  158.770414  50.767704   2.633335  10.527874  15.656046
t12486  6.762972  39.948933   3.180038  20.632627  7.346968  1.892207   6.661831  3.929807  158.770373  50.767748   2.633322  10.527935  15.655958
t12487  6.762970  39.948951   3.180038  20.632587  7.347000  1.892207   6.661827  3.929822  158.770332  50.767793   2.633309  10.527996  15.655870
t12488  6.762967  39.948968   3.180037  20.632548  7.347031  1.892207   6.661822  3.929837  158.770291  50.767837   2.633297  10.528056  15.655782
t12489  6.762964  39.948985   3.180037  20.632509  7.347063  1.892207   6.661817  3.929853  158.770250  50.767881   2.633284  10.528117  15.655694
t12490  6.762962  39.949002   3.180037  20.632469  7.347094  1.892207   6.661812  3.929868  158.770209  50.767926   2.633271  10.528177  15.655606
t12491  6.762959  39.949019   3.180037  20.632430  7.347126  1.892207   6.661808  3.929883  158.770168  50.767970   2.633258  10.528238  15.655518
t12492  6.762957  39.949036   3.180037  20.632390  7.347157  1.892207   6.661803  3.929899  158.770127  50.768014   2.633245  10.528298  15.655430
t12493  6.762954  39.949053   3.180037  20.632351  7.347189  1.892207   6.661798  3.929914  158.770086  50.768059   2.633232  10.528359  15.655342
t12494  6.762951  39.949070   3.180036  20.632312  7.347220  1.892207   6.661794  3.929929  158.770045  50.768103   2.633219  10.528419  15.655255
t12495  6.762949  39.949087   3.180036  20.632272  7.347252  1.892207   6.661789  3.929944  158.770004  50.768147   2.633206  10.528479  15.655167
t12496  6.762946  39.949104   3.180036  20.632233  7.347283  1.892207   6.661784  3.929960  158.769963  50.768191   2.633193  10.528540  15.655079
t12497  6.762944  39.949121   3.180036  20.632194  7.347315  1.892207   6.661779  3.929975  158.769922  50.768236   2.633180  10.528600  15.654991
t12498  6.762941  39.949138   3.180036  20.632154  7.347346  1.892207   6.661775  3.929990  158.769881  50.768280   2.633167  10.528660  15.654904
t12499  6.762939  39.949155   3.180036  20.632115  7.347378  1.892206   6.661770  3.930006  158.769840  50.768324   2.633155  10.528721  15.654816
t12500  6.762936  39.949172   3.180035  20.632076  7.347409  1.892206   6.661765  3.930021  158.769800  50.768368   2.633142  10.528781  15.654728
t12501  6.762933  39.949189   3.180035  20.632036  7.347440  1.892206   6.661761  3.930036  158.769759  50.768413   2.633129  10.528841  15.654641
t12502  6.762931  39.949206   3.180035  20.631997  7.347472  1.892206   6.661756  3.930052  158.769718  50.768457   2.633116  10.528902  15.654553
t12503  6.762928  39.949222   3.180035  20.631958  7.347503  1.892206   6.661751  3.930067  158.769677  50.768501   2.633103  10.528962  15.654465
t12504  6.762926  39.949239   3.180035  20.631918  7.347535  1.892206   6.661747  3.930082  158.769636  50.768545   2.633090  10.529022  15.654378
t12505  6.762923  39.949256   3.180035  20.631879  7.347566  1.892206   6.661742  3.930097  158.769595  50.768589   2.633077  10.529082  15.654290
t12506  6.762920  39.949273   3.180034  20.631840  7.347597  1.892206   6.661737  3.930113  158.769555  50.768633   2.633064  10.529142  15.654203
t12507  6.762918  39.949290   3.180034  20.631800  7.347629  1.892206   6.661733  3.930128  158.769514  50.768677   2.633052  10.529203  15.654115
t12508  6.762915  39.949307   3.180034  20.631761  7.347660  1.892206   6.661728  3.930143  158.769473  50.768722   2.633039  10.529263  15.654028
t12509  6.762913  39.949324   3.180034  20.631722  7.347692  1.892206   6.661723  3.930158  158.769432  50.768766   2.633026  10.529323  15.653941
t12510  6.762910  39.949341   3.180034  20.631683  7.347723  1.892206   6.661718  3.930174  158.769392  50.768810   2.633013  10.529383  15.653853
t12511  6.762908  39.949358   3.180034  20.631643  7.347754  1.892206   6.661714  3.930189  158.769351  50.768854   2.633000  10.529443  15.653766
t12512  6.762905  39.949375   3.180034  20.631604  7.347786  1.892206   6.661709  3.930204  158.769310  50.768898   2.632987  10.529503  15.653679
t12513  6.762902  39.949392   3.180033  20.631565  7.347817  1.892205   6.661704  3.930219  158.769269  50.768942   2.632975  10.529563  15.653591
t12514  6.762900  39.949409   3.180033  20.631526  7.347848  1.892205   6.661700  3.930235  158.769229  50.768986   2.632962  10.529623  15.653504
t12515  6.762897  39.949425   3.180033  20.631486  7.347880  1.892205   6.661695  3.930250  158.769188  50.769030   2.632949  10.529683  15.653417
t12516  6.762895  39.949442   3.180033  20.631447  7.347911  1.892205   6.661690  3.930265  158.769147  50.769074   2.632936  10.529743  15.653330
t12517  6.762892  39.949459   3.180033  20.631408  7.347942  1.892205   6.661686  3.930280  158.769107  50.769118   2.632923  10.529803  15.653242
t12518  6.762889  39.949476   3.180033  20.631369  7.347973  1.892205   6.661681  3.930295  158.769066  50.769162   2.632910  10.529863  15.653155
t12519  6.762887  39.949493   3.180032  20.631330  7.348005  1.892205   6.661676  3.930311  158.769026  50.769206   2.632898  10.529923  15.653068
t12520  6.762884  39.949510   3.180032  20.631290  7.348036  1.892205   6.661672  3.930326  158.768985  50.769250   2.632885  10.529983  15.652981
t12521  6.762882  39.949527   3.180032  20.631251  7.348067  1.892205   6.661667  3.930341  158.768944  50.769293   2.632872  10.530043  15.652894
t12522  6.762879  39.949543   3.180032  20.631212  7.348098  1.892205   6.661662  3.930356  158.768904  50.769337   2.632859  10.530103  15.652807
t12523  6.762877  39.949560   3.180032  20.631173  7.348130  1.892205   6.661658  3.930371  158.768863  50.769381   2.632846  10.530163  15.652720
t12524  6.762874  39.949577   3.180032  20.631134  7.348161  1.892205   6.661653  3.930387  158.768823  50.769425   2.632834  10.530222  15.652633
t12525  6.762871  39.949594   3.180031  20.631095  7.348192  1.892205   6.661648  3.930402  158.768782  50.769469   2.632821  10.530282  15.652546
t12526  6.762869  39.949611   3.180031  20.631055  7.348223  1.892205   6.661644  3.930417  158.768742  50.769513   2.632808  10.530342  15.652459
t12527  6.762866  39.949628   3.180031  20.631016  7.348255  1.892204   6.661639  3.930432  158.768701  50.769557   2.632795  10.530402  15.652372
t12528  6.762864  39.949644   3.180031  20.630977  7.348286  1.892204   6.661634  3.930447  158.768661  50.769600   2.632783  10.530462  15.652285
t12529  6.762861  39.949661   3.180031  20.630938  7.348317  1.892204   6.661630  3.930462  158.768620  50.769644   2.632770  10.530521  15.652198
t12530  6.762859  39.949678   3.180031  20.630899  7.348348  1.892204   6.661625  3.930478  158.768580  50.769688   2.632757  10.530581  15.652111
t12531  6.762856  39.949695   3.180030  20.630860  7.348379  1.892204   6.661620  3.930493  158.768539  50.769732   2.632744  10.530641  15.652025
t12532  6.762853  39.949712   3.180030  20.630821  7.348411  1.892204   6.661616  3.930508  158.768499  50.769775   2.632731  10.530700  15.651938
t12533  6.762851  39.949728   3.180030  20.630782  7.348442  1.892204   6.661611  3.930523  158.768459  50.769819   2.632719  10.530760  15.651851
t12534  6.762848  39.949745   3.180030  20.630742  7.348473  1.892204   6.661606  3.930538  158.768418  50.769863   2.632706  10.530820  15.651764
t12535  6.762846  39.949762   3.180030  20.630703  7.348504  1.892204   6.661602  3.930553  158.768378  50.769907   2.632693  10.530879  15.651678
t12536  6.762843  39.949779   3.180030  20.630664  7.348535  1.892204   6.661597  3.930569  158.768338  50.769950   2.632680  10.530939  15.651591
t12537  6.762841  39.949795   3.180030  20.630625  7.348566  1.892204   6.661592  3.930584  158.768297  50.769994   2.632668  10.530998  15.651504
t12538  6.762838  39.949812   3.180029  20.630586  7.348597  1.892204   6.661588  3.930599  158.768257  50.770038   2.632655  10.531058  15.651418
t12539  6.762835  39.949829   3.180029  20.630547  7.348629  1.892204   6.661583  3.930614  158.768217  50.770081   2.632642  10.531118  15.651331
t12540  6.762833  39.949846   3.180029  20.630508  7.348660  1.892204   6.661579  3.930629  158.768176  50.770125   2.632630  10.531177  15.651245
t12541  6.762830  39.949862   3.180029  20.630469  7.348691  1.892204   6.661574  3.930644  158.768136  50.770168   2.632617  10.531237  15.651158
t12542  6.762828  39.949879   3.180029  20.630430  7.348722  1.892203   6.661569  3.930659  158.768096  50.770212   2.632604  10.531296  15.651072
t12543  6.762825  39.949896   3.180029  20.630391  7.348753  1.892203   6.661565  3.930674  158.768056  50.770256   2.632591  10.531356  15.650985
t12544  6.762822  39.949913   3.180028  20.630352  7.348784  1.892203   6.661560  3.930690  158.768015  50.770299   2.632579  10.531415  15.650899
t12545  6.762820  39.949929   3.180028  20.630313  7.348815  1.892203   6.661555  3.930705  158.767975  50.770343   2.632566  10.531474  15.650812
t12546  6.762817  39.949946   3.180028  20.630274  7.348846  1.892203   6.661551  3.930720  158.767935  50.770386   2.632553  10.531534  15.650726
t12547  6.762815  39.949963   3.180028  20.630235  7.348877  1.892203   6.661546  3.930735  158.767895  50.770430   2.632541  10.531593  15.650640
t12548  6.762812  39.949979   3.180028  20.630196  7.348908  1.892203   6.661541  3.930750  158.767855  50.770473   2.632528  10.531653  15.650553
t12549  6.762810  39.949996   3.180028  20.630157  7.348939  1.892203   6.661537  3.930765  158.767814  50.770517   2.632515  10.531712  15.650467
t12550  6.762807  39.950013   3.180027  20.630118  7.348970  1.892203   6.661532  3.930780  158.767774  50.770560   2.632503  10.531771  15.650381
t12551  6.762804  39.950029   3.180027  20.630079  7.349001  1.892203   6.661528  3.930795  158.767734  50.770604   2.632490  10.531830  15.650294
t12552  6.762802  39.950046   3.180027  20.630040  7.349032  1.892203   6.661523  3.930810  158.767694  50.770647   2.632477  10.531890  15.650208
t12553  6.762799  39.950063   3.180027  20.630001  7.349063  1.892203   6.661518  3.930825  158.767654  50.770691   2.632465  10.531949  15.650122
t12554  6.762797  39.950079   3.180027  20.629962  7.349094  1.892203   6.661514  3.930840  158.767614  50.770734   2.632452  10.532008  15.650036
t12555  6.762794  39.950096   3.180027  20.629923  7.349125  1.892203   6.661509  3.930855  158.767574  50.770778   2.632439  10.532068  15.649950
t12556  6.762792  39.950113   3.180027  20.629884  7.349156  1.892202   6.661504  3.930871  158.767534  50.770821   2.632427  10.532127  15.649863
t12557  6.762789  39.950129   3.180026  20.629845  7.349187  1.892202   6.661500  3.930886  158.767494  50.770864   2.632414  10.532186  15.649777
t12558  6.762786  39.950146   3.180026  20.629806  7.349218  1.892202   6.661495  3.930901  158.767454  50.770908   2.632401  10.532245  15.649691
t12559  6.762784  39.950162   3.180026  20.629767  7.349249  1.892202   6.661491  3.930916  158.767414  50.770951   2.632389  10.532304  15.649605
t12560  6.762781  39.950179   3.180026  20.629728  7.349280  1.892202   6.661486  3.930931  158.767374  50.770995   2.632376  10.532363  15.649519
t12561  6.762779  39.950196   3.180026  20.629689  7.349311  1.892202   6.661481  3.930946  158.767334  50.771038   2.632363  10.532422  15.649433
t12562  6.762776  39.950212   3.180026  20.629650  7.349342  1.892202   6.661477  3.930961  158.767294  50.771081   2.632351  10.532482  15.649347
t12563  6.762774  39.950229   3.180025  20.629612  7.349373  1.892202   6.661472  3.930976  158.767254  50.771124   2.632338  10.532541  15.649261
t12564  6.762771  39.950246   3.180025  20.629573  7.349404  1.892202   6.661468  3.930991  158.767214  50.771168   2.632325  10.532600  15.649175
t12565  6.762768  39.950262   3.180025  20.629534  7.349435  1.892202   6.661463  3.931006  158.767174  50.771211   2.632313  10.532659  15.649090
t12566  6.762766  39.950279   3.180025  20.629495  7.349465  1.892202   6.661458  3.931021  158.767134  50.771254   2.632300  10.532718  15.649004
t12567  6.762763  39.950295   3.180025  20.629456  7.349496  1.892202   6.661454  3.931036  158.767094  50.771298   2.632288  10.532777  15.648918
t12568  6.762761  39.950312   3.180025  20.629417  7.349527  1.892202   6.661449  3.931051  158.767054  50.771341   2.632275  10.532836  15.648832
t12569  6.762758  39.950328   3.180024  20.629378  7.349558  1.892202   6.661444  3.931066  158.767014  50.771384   2.632262  10.532895  15.648746
t12570  6.762756  39.950345   3.180024  20.629339  7.349589  1.892202   6.661440  3.931081  158.766975  50.771427   2.632250  10.532954  15.648661
t12571  6.762753  39.950362   3.180024  20.629301  7.349620  1.892201   6.661435  3.931096  158.766935  50.771470   2.632237  10.533013  15.648575
t12572  6.762750  39.950378   3.180024  20.629262  7.349651  1.892201   6.661431  3.931111  158.766895  50.771514   2.632224  10.533071  15.648489
t12573  6.762748  39.950395   3.180024  20.629223  7.349682  1.892201   6.661426  3.931126  158.766855  50.771557   2.632212  10.533130  15.648404
t12574  6.762745  39.950411   3.180024  20.629184  7.349712  1.892201   6.661422  3.931141  158.766815  50.771600   2.632199  10.533189  15.648318
t12575  6.762743  39.950428   3.180024  20.629145  7.349743  1.892201   6.661417  3.931156  158.766776  50.771643   2.632187  10.533248  15.648232
t12576  6.762740  39.950444   3.180023  20.629106  7.349774  1.892201   6.661412  3.931171  158.766736  50.771686   2.632174  10.533307  15.648147
t12577  6.762738  39.950461   3.180023  20.629068  7.349805  1.892201   6.661408  3.931186  158.766696  50.771729   2.632162  10.533366  15.648061
t12578  6.762735  39.950477   3.180023  20.629029  7.349836  1.892201   6.661403  3.931201  158.766656  50.771772   2.632149  10.533424  15.647976
t12579  6.762732  39.950494   3.180023  20.628990  7.349866  1.892201   6.661399  3.931216  158.766617  50.771815   2.632136  10.533483  15.647890
t12580  6.762730  39.950510   3.180023  20.628951  7.349897  1.892201   6.661394  3.931231  158.766577  50.771858   2.632124  10.533542  15.647805
t12581  6.762727  39.950527   3.180023  20.628912  7.349928  1.892201   6.661389  3.931246  158.766537  50.771901   2.632111  10.533601  15.647719
t12582  6.762725  39.950543   3.180022  20.628874  7.349959  1.892201   6.661385  3.931261  158.766498  50.771945   2.632099  10.533659  15.647634
t12583  6.762722  39.950560   3.180022  20.628835  7.349989  1.892201   6.661380  3.931276  158.766458  50.771988   2.632086  10.533718  15.647548
t12584  6.762720  39.950576   3.180022  20.628796  7.350020  1.892201   6.661376  3.931291  158.766418  50.772031   2.632074  10.533777  15.647463
t12585  6.762717  39.950593   3.180022  20.628757  7.350051  1.892200   6.661371  3.931305  158.766379  50.772074   2.632061  10.533835  15.647378
t12586  6.762715  39.950609   3.180022  20.628719  7.350082  1.892200   6.661366  3.931320  158.766339  50.772117   2.632049  10.533894  15.647292
t12587  6.762712  39.950626   3.180022  20.628680  7.350112  1.892200   6.661362  3.931335  158.766299  50.772159   2.632036  10.533953  15.647207
t12588  6.762709  39.950642   3.180022  20.628641  7.350143  1.892200   6.661357  3.931350  158.766260  50.772202   2.632023  10.534011  15.647122
t12589  6.762707  39.950659   3.180021  20.628602  7.350174  1.892200   6.661353  3.931365  158.766220  50.772245   2.632011  10.534070  15.647037
t12590  6.762704  39.950675   3.180021  20.628564  7.350205  1.892200   6.661348  3.931380  158.766181  50.772288   2.631998  10.534128  15.646951
t12591  6.762702  39.950691   3.180021  20.628525  7.350235  1.892200   6.661344  3.931395  158.766141  50.772331   2.631986  10.534187  15.646866
t12592  6.762699  39.950708   3.180021  20.628486  7.350266  1.892200   6.661339  3.931410  158.766102  50.772374   2.631973  10.534245  15.646781
t12593  6.762697  39.950724   3.180021  20.628448  7.350297  1.892200   6.661334  3.931425  158.766062  50.772417   2.631961  10.534304  15.646696
t12594  6.762694  39.950741   3.180021  20.628409  7.350327  1.892200   6.661330  3.931440  158.766023  50.772460   2.631948  10.534362  15.646611
t12595  6.762691  39.950757   3.180020  20.628370  7.350358  1.892200   6.661325  3.931455  158.765983  50.772503   2.631936  10.534421  15.646526
t12596  6.762689  39.950774   3.180020  20.628332  7.350389  1.892200   6.661321  3.931470  158.765944  50.772546   2.631923  10.534479  15.646441
t12597  6.762686  39.950790   3.180020  20.628293  7.350419  1.892200   6.661316  3.931484  158.765904  50.772588   2.631911  10.534538  15.646356
t12598  6.762684  39.950806   3.180020  20.628254  7.350450  1.892200   6.661312  3.931499  158.765865  50.772631   2.631898  10.534596  15.646271
t12599  6.762681  39.950823   3.180020  20.628216  7.350480  1.892200   6.661307  3.931514  158.765825  50.772674   2.631886  10.534654  15.646186
t12600  6.762679  39.950839   3.180020  20.628177  7.350511  1.892199   6.661302  3.931529  158.765786  50.772717   2.631873  10.534713  15.646101
t12601  6.762676  39.950855   3.180019  20.628138  7.350542  1.892199   6.661298  3.931544  158.765747  50.772760   2.631861  10.534771  15.646016
t12602  6.762673  39.950872   3.180019  20.628100  7.350572  1.892199   6.661293  3.931559  158.765707  50.772802   2.631848  10.534829  15.645931
t12603  6.762671  39.950888   3.180019  20.628061  7.350603  1.892199   6.661289  3.931574  158.765668  50.772845   2.631836  10.534888  15.645846
t12604  6.762668  39.950905   3.180019  20.628022  7.350634  1.892199   6.661284  3.931589  158.765629  50.772888   2.631823  10.534946  15.645761
t12605  6.762666  39.950921   3.180019  20.627984  7.350664  1.892199   6.661280  3.931603  158.765589  50.772930   2.631811  10.535004  15.645677
t12606  6.762663  39.950937   3.180019  20.627945  7.350695  1.892199   6.661275  3.931618  158.765550  50.772973   2.631799  10.535062  15.645592
t12607  6.762661  39.950954   3.180019  20.627907  7.350725  1.892199   6.661271  3.931633  158.765511  50.773016   2.631786  10.535121  15.645507
t12608  6.762658  39.950970   3.180018  20.627868  7.350756  1.892199   6.661266  3.931648  158.765471  50.773058   2.631774  10.535179  15.645422
t12609  6.762656  39.950986   3.180018  20.627829  7.350786  1.892199   6.661261  3.931663  158.765432  50.773101   2.631761  10.535237  15.645338
t12610  6.762653  39.951003   3.180018  20.627791  7.350817  1.892199   6.661257  3.931678  158.765393  50.773144   2.631749  10.535295  15.645253
t12611  6.762650  39.951019   3.180018  20.627752  7.350847  1.892199   6.661252  3.931693  158.765354  50.773186   2.631736  10.535353  15.645168
t12612  6.762648  39.951035   3.180018  20.627714  7.350878  1.892199   6.661248  3.931707  158.765314  50.773229   2.631724  10.535412  15.645084
t12613  6.762645  39.951052   3.180018  20.627675  7.350908  1.892199   6.661243  3.931722  158.765275  50.773272   2.631711  10.535470  15.644999
t12614  6.762643  39.951068   3.180017  20.627637  7.350939  1.892199   6.661239  3.931737  158.765236  50.773314   2.631699  10.535528  15.644914
t12615  6.762640  39.951084   3.180017  20.627598  7.350969  1.892198   6.661234  3.931752  158.765197  50.773357   2.631687  10.535586  15.644830
t12616  6.762638  39.951101   3.180017  20.627559  7.351000  1.892198   6.661230  3.931767  158.765157  50.773399   2.631674  10.535644  15.644745
t12617  6.762635  39.951117   3.180017  20.627521  7.351030  1.892198   6.661225  3.931782  158.765118  50.773442   2.631662  10.535702  15.644661
t12618  6.762633  39.951133   3.180017  20.627482  7.351061  1.892198   6.661221  3.931796  158.765079  50.773484   2.631649  10.535760  15.644576
t12619  6.762630  39.951149   3.180017  20.627444  7.351091  1.892198   6.661216  3.931811  158.765040  50.773527   2.631637  10.535818  15.644492
t12620  6.762627  39.951166   3.180017  20.627405  7.351122  1.892198   6.661211  3.931826  158.765001  50.773569   2.631624  10.535876  15.644408
t12621  6.762625  39.951182   3.180016  20.627367  7.351152  1.892198   6.661207  3.931841  158.764962  50.773612   2.631612  10.535934  15.644323
t12622  6.762622  39.951198   3.180016  20.627328  7.351183  1.892198   6.661202  3.931856  158.764923  50.773654   2.631600  10.535992  15.644239
t12623  6.762620  39.951214   3.180016  20.627290  7.351213  1.892198   6.661198  3.931870  158.764884  50.773697   2.631587  10.536050  15.644155
t12624  6.762617  39.951231   3.180016  20.627251  7.351244  1.892198   6.661193  3.931885  158.764845  50.773739   2.631575  10.536108  15.644070
t12625  6.762615  39.951247   3.180016  20.627213  7.351274  1.892198   6.661189  3.931900  158.764806  50.773782   2.631562  10.536166  15.643986
t12626  6.762612  39.951263   3.180016  20.627174  7.351304  1.892198   6.661184  3.931915  158.764767  50.773824   2.631550  10.536223  15.643902
