              S_ALK           S_I         S_ND          S_NH         S_NO       S_O           S_S        X_BA         X_BH          X_I         X_ND          X_P          X_S
t12480  6993.831564  37071.967482   633.621654  23316.407363   936.899213  6.169309   2110.306977  274.705311  9907.010272  3293.123903   164.434636  1052.384836  1774.831788
t12481  6993.833001  37072.010293    633.62217  23316.360567   936.919526  6.169292   2110.298336  274.707012  9907.015328  3293.130089   164.432291  1052.392479  1774.808301
t12482  6993.834436   37072.05309   633.622686  23316.313773   936.939834  6.169275   2110.289698  274.708713  9907.020383  3293.136272   164.429947   1052.40012  1774.784821
t12483   6993.83587  37072.095872   633.623202  23316.266982   936.960138  6.169257   2110.281063  274.710413  9907.025437  3293.142453   164.427604  1052.407759  1774.761348
t12484  6993.837302  37072.138639   633.623718  23316.220193   936.980437   6.16924   2110.272431  274.712112  9907.030489  3293.148633   164.425262  1052.415394  1774.737883
t12485  6993.838733  37072.181393   633.624235  23316.173406   937.000731  6.169223   2110.263803  274.713811  9907.035541   3293.15481    164.42292  1052.423028  1774.714425
t12486  6993.840162  37072.224132   633.624751  23316.126622   937.021021  6.169206   2110.255177   274.71551  9907.040591  3293.160985   164.420579  1052.430659  1774.690975
t12487   6993.84159  37072.266857   633.625267   23316.07984   937.041306  6.169189   2110.246555  274.717208  9907.045639  3293.167158   164.418239  1052.438287  1774.667531
t12488  6993.843016  37072.309567   633.625784  23316.033061   937.061586  6.169172   2110.237937  274.718906  9907.050687   3293.17333     164.4159  1052.445913  1774.644095
t12489   6993.84444  37072.352263   633.626301  23315.986284   937.081862  6.169155   2110.229321  274.720603  9907.055733  3293.179499   164.413561  1052.453536  1774.620666
t12490  6993.845863  37072.394945   633.626817  23315.939509   937.102133  6.169138   2110.220709    274.7223  9907.060778  3293.185666   164.411223  1052.461157  1774.597244
t12491  6993.847284  37072.437612   633.627334  23315.892737     937.1224  6.169121   2110.212099  274.723996  9907.065821  3293.191831   164.408886  1052.468776  1774.573829
t12492  6993.848703  37072.480266   633.627851  23315.845968   937.142662  6.169104   2110.203493  274.725692  9907.070864  3293.197994   164.406549  1052.476392  1774.550422
t12493  6993.850121  37072.522904   633.628368  23315.799201   937.162919  6.169087   2110.194891  274.727387  9907.075905  3293.204155   164.404213  1052.484005  1774.527022
t12494  6993.851538  37072.565529   633.628885  23315.752436   937.183172   6.16907   2110.186291  274.729082  9907.080945  3293.210314   164.401878  1052.491616  1774.503629
t12495  6993.852953  37072.608139   633.629402  23315.705673    937.20342  6.169053   2110.177695  274.730777  9907.085983  3293.216471   164.399544  1052.499225  1774.480243
t12496  6993.854366  37072.650735    633.62992  23315.658914   937.223664  6.169036   2110.169102  274.732471   9907.09102  3293.222626    164.39721   1052.50683  1774.456865
t12497  6993.855778  37072.693317   633.630437  23315.612156   937.243903  6.169019   2110.160512  274.734164  9907.096057  3293.228779   164.394878  1052.514434  1774.433494
t12498  6993.857188  37072.735884   633.630954  23315.565401   937.264137  6.169002   2110.151925  274.735857  9907.101091   3293.23493   164.392545  1052.522035  1774.410129
t12499  6993.858596  37072.778437   633.631472  23315.518649   937.284366  6.168985   2110.143341   274.73755  9907.106125  3293.241079   164.390214  1052.529633  1774.386773
t12500  6993.860003  37072.820976   633.631989  23315.471899   937.304591  6.168968   2110.134761  274.739242  9907.111157  3293.247226   164.387883  1052.537229  1774.363423
t12501  6993.861409  37072.863501   633.632507  23315.425151   937.324812  6.168951   2110.126184  274.740934  9907.116188  3293.253371   164.385553  1052.544823   1774.34008
t12502  6993.862813  37072.906011   633.633025  23315.378406   937.345028  6.168934    2110.11761  274.742625  9907.121218  3293.259513   164.383224  1052.552414  1774.316745
t12503  6993.864215  37072.948507   633.633543  23315.331663   937.365239  6.168917   2110.109039  274.744316  9907.126246  3293.265654   164.380895  1052.560003  1774.293417
t12504  6993.865616  37072.990989   633.634061  23315.284923   937.385445    6.1689   2110.100471  274.746007  9907.131273  3293.271793   164.378568  1052.567589  1774.270096
t12505  6993.867015  37073.033457   633.634579  23315.238185   937.405647  6.168883   2110.091907  274.747696  9907.136299   3293.27793   164.376241  1052.575172  1774.246782
t12506  6993.868412   37073.07591   633.635097   23315.19145   937.425844  6.168866   2110.083346  274.749386  9907.141324  3293.284064   164.373914  1052.582753  1774.223476
t12507  6993.869808  37073.118349   633.635615  23315.144717   937.446037  6.168849   2110.074788  274.751075  9907.146347  3293.290197   164.371589  1052.590332  1774.200177
t12508  6993.871203  37073.160774   633.636133  23315.097987   937.466225  6.168832   2110.066233  274.752763  9907.151369  3293.296328   164.369264  1052.597908  1774.176884
t12509  6993.872596  37073.203185   633.636651  23315.051259   937.486409  6.168815   2110.057681  274.754452   9907.15639  3293.302457   164.366939  1052.605482  1774.153599
t12510  6993.873987  37073.245581    633.63717  23315.004534   937.506587  6.168798   2110.049133  274.756139   9907.16141  3293.308583   164.364616  1052.613053  1774.130322
t12511  6993.875377  37073.287963   633.637688  23314.957811   937.526762  6.168781   2110.040587  274.757826  9907.166428  3293.314708   164.362293  1052.620622  1774.107051
t12512  6993.876765  37073.330331   633.638207   23314.91109   937.546931  6.168764   2110.032045  274.759513  9907.171445   3293.32083   164.359971  1052.628188  1774.083788
t12513  6993.878152  37073.372685   633.638725  23314.864372   937.567096  6.168747   2110.023506  274.761199  9907.176461  3293.326951    164.35765  1052.635752  1774.060531
t12514  6993.879537  37073.415025   633.639244  23314.817657   937.587257   6.16873    2110.01497  274.762885  9907.181476   3293.33307   164.355329  1052.643313  1774.037282
t12515   6993.88092   37073.45735   633.639763  23314.770944   937.607412  6.168713   2110.006438  274.764571  9907.186489  3293.339186   164.353009  1052.650872   1774.01404
t12516  6993.882302  37073.499661   633.640282  23314.724234   937.627564  6.168696   2109.997908  274.766255  9907.191501  3293.345301    164.35069  1052.658428  1773.990806
t12517  6993.883683  37073.541958     633.6408  23314.677526    937.64771  6.168679   2109.989382   274.76794  9907.196512  3293.351413   164.348372  1052.665982  1773.967578
t12518  6993.885061  37073.584241   633.641319  23314.630821   937.667852  6.168662   2109.980859  274.769624  9907.201521  3293.357524   164.346054  1052.673534  1773.944357
t12519  6993.886439   37073.62651   633.641839  23314.584118    937.68799  6.168645   2109.972339  274.771307   9907.20653  3293.363633   164.343737  1052.681083  1773.921144
t12520  6993.887814  37073.668764   633.642358  23314.537418   937.708122  6.168628   2109.963822  274.772991  9907.211537  3293.369739   164.341421  1052.688629  1773.897938
t12521  6993.889189  37073.711005   633.642877   23314.49072   937.728251  6.168611   2109.955309  274.774673  9907.216542  3293.375844   164.339105  1052.696173  1773.874739
t12522  6993.890561  37073.753231   633.643396  23314.444025   937.748374  6.168594   2109.946798  274.776355  9907.221547  3293.381946   164.336791  1052.703715  1773.851547
t12523  6993.891932  37073.795443   633.643916  23314.397332   937.768493  6.168577   2109.938291  274.778037   9907.22655  3293.388047   164.334477  1052.711254  1773.828363
t12524  6993.893302  37073.837641   633.644435  23314.350642   937.788607  6.168561   2109.929787  274.779718  9907.231552  3293.394145   164.332163   1052.71879  1773.805185
t12525   6993.89467  37073.879824   633.644955  23314.303954   937.808717  6.168544   2109.921286  274.781399  9907.236553  3293.400242   164.329851  1052.726325  1773.782015
t12526  6993.896036  37073.921994   633.645474  23314.257269   937.828822  6.168527   2109.912788   274.78308  9907.241553  3293.406336   164.327539  1052.733856  1773.758851
t12527  6993.897401  37073.964149   633.645994  23314.210586   937.848923   6.16851   2109.904293   274.78476  9907.246551  3293.412429   164.325227  1052.741386  1773.735695
t12528  6993.898765  37074.006291   633.646514  23314.163906   937.869019  6.168493   2109.895802  274.786439  9907.251548  3293.418519   164.322917  1052.748912  1773.712546
t12529  6993.900126  37074.048418   633.647034  23314.117229    937.88911  6.168476   2109.887314  274.788118  9907.256544  3293.424608   164.320607  1052.756437  1773.689404
t12530  6993.901487  37074.090531   633.647554  23314.070554   937.909197  6.168459   2109.878828  274.789797  9907.261538  3293.430694   164.318298  1052.763958   1773.66627
t12531  6993.902845   37074.13263   633.648074  23314.023882   937.929279  6.168442   2109.870346  274.791475  9907.266531  3293.436779    164.31599  1052.771478  1773.643142
t12532  6993.904203  37074.174715   633.648594  23313.977212   937.949357  6.168425   2109.861867  274.793152  9907.271523  3293.442861   164.313682  1052.778995  1773.620021
t12533  6993.905558  37074.216786   633.649114  23313.930545    937.96943  6.168409   2109.853392   274.79483  9907.276514  3293.448942   164.311375  1052.786509  1773.596908
t12534  6993.906912  37074.258842   633.649634   23313.88388   937.989498  6.168392   2109.844919  274.796506  9907.281503   3293.45502   164.309069  1052.794021  1773.573802
t12535  6993.908265  37074.300885   633.650154  23313.837218   938.009562  6.168375    2109.83645  274.798183  9907.286492  3293.461097   164.306764  1052.801531  1773.550703
t12536  6993.909616  37074.342913   633.650675  23313.790558   938.029621  6.168358   2109.827983  274.799858  9907.291479  3293.467171   164.304459  1052.809038  1773.527611
t12537  6993.910965  37074.384928   633.651195  23313.743901   938.049676  6.168341    2109.81952  274.801534  9907.296464  3293.473243   164.302155  1052.816542  1773.504526
t12538  6993.912313  37074.426928   633.651716  23313.697247   938.069726  6.168324    2109.81106  274.803209  9907.301449  3293.479314   164.299851  1052.824045  1773.481448
t12539   6993.91366  37074.468914   633.652236  23313.650595   938.089771  6.168307   2109.802603  274.804883  9907.306432  3293.485382   164.297549  1052.831544  1773.458377
t12540  6993.915005  37074.510886   633.652757  23313.603946   938.109812  6.168291   2109.794149  274.806557  9907.311414  3293.491449   164.295247  1052.839042  1773.435314
t12541  6993.916348  37074.552844   633.653278  23313.557299   938.129849  6.168274   2109.785699  274.808231  9907.316395  3293.497513   164.292946  1052.846537  1773.412257
t12542   6993.91769  37074.594788   633.653799  23313.510655    938.14988  6.168257   2109.777251  274.809904  9907.321374  3293.503576   164.290645  1052.854029  1773.389208
t12543   6993.91903  37074.636718    633.65432  23313.464014   938.169907   6.16824   2109.768807  274.811577  9907.326353  3293.509636   164.288346  1052.861519  1773.366166
t12544  6993.920369  37074.678634   633.654841  23313.417375    938.18993  6.168223   2109.760366  274.813249   9907.33133  3293.515695   164.286047  1052.869006   1773.34313
t12545  6993.921706  37074.720536   633.655362  23313.370739   938.209948  6.168207   2109.751928  274.814921  9907.336306  3293.521751   164.283748  1052.876491  1773.320102
t12546  6993.923042  37074.762424   633.655883  23313.324105   938.229961   6.16819   2109.743493  274.816592   9907.34128  3293.527806   164.281451  1052.883974  1773.297081
t12547  6993.924376  37074.804298   633.656404  23313.277474    938.24997  6.168173   2109.735061  274.818263  9907.346253  3293.533859   164.279154  1052.891454  1773.274067
t12548  6993.925708  37074.846158   633.656925  23313.230846   938.269974  6.168156   2109.726632  274.819933  9907.351225  3293.539909   164.276858  1052.898932  1773.251061
t12549  6993.927039  37074.888003   633.657447   23313.18422   938.289974  6.168139   2109.718206  274.821603  9907.356196  3293.545958   164.274562  1052.906407  1773.228061
t12550  6993.928369  37074.929835   633.657968  23313.137597   938.309969  6.168123   2109.709784  274.823273  9907.361166  3293.552004   164.272267   1052.91388  1773.205068
t12551  6993.929697  37074.971653    633.65849  23313.090976   938.329959  6.168106   2109.701365  274.824942  9907.366134  3293.558049   164.269973   1052.92135  1773.182083
t12552  6993.931024  37075.013457   633.659011  23313.044358   938.349945  6.168089   2109.692948  274.826611  9907.371101  3293.564091    164.26768  1052.928818  1773.159104
t12553  6993.932349  37075.055246   633.659533  23312.997743   938.369927  6.168072   2109.684535  274.828279  9907.376067  3293.570132   164.265387  1052.936284  1773.136133
t12554  6993.933672  37075.097022   633.660054   23312.95113   938.389903  6.168055   2109.676125  274.829947  9907.381032  3293.576171   164.263096  1052.943747  1773.113168
t12555  6993.934994  37075.138784   633.660576   23312.90452   938.409875  6.168039   2109.667718  274.831614  9907.385995  3293.582207   164.260804  1052.951207  1773.090211
t12556  6993.936314  37075.180531   633.661098  23312.857912   938.429843  6.168022   2109.659314  274.833281  9907.390957  3293.588242   164.258514  1052.958665  1773.067261
t12557  6993.937633  37075.222265    633.66162  23312.811308   938.449806  6.168005   2109.650914  274.834947  9907.395918  3293.594274   164.256224  1052.966121  1773.044318
t12558  6993.938951  37075.263985   633.662142  23312.764705   938.469765  6.167988   2109.642516  274.836613  9907.400877  3293.600305   164.253935  1052.973574  1773.021382
t12559  6993.940267  37075.305691   633.662664  23312.718106   938.489718  6.167972   2109.634122  274.838278  9907.405836  3293.606334   164.251647  1052.981025  1772.998453
t12560  6993.941581  37075.347382   633.663186  23312.671509   938.509668  6.167955    2109.62573  274.839943  9907.410793  3293.612361   164.249359  1052.988473  1772.975531
t12561  6993.942894   37075.38906   633.663708  23312.624915   938.529612  6.167938   2109.617342  274.841608  9907.415749  3293.618385   164.247072  1052.995919  1772.952616
t12562  6993.944205  37075.430724   633.664231  23312.578323   938.549553  6.167921   2109.608957  274.843272  9907.420704  3293.624408   164.244786  1053.003363  1772.929708
t12563  6993.945515  37075.472374   633.664753  23312.531734   938.569488  6.167905   2109.600575  274.844936  9907.425657  3293.630429   164.242501  1053.010804  1772.906807
t12564  6993.946823   37075.51401   633.665275  23312.485148   938.589419  6.167888   2109.592196  274.846599  9907.430609  3293.636447   164.240216  1053.018243  1772.883913
t12565   6993.94813  37075.555632   633.665798  23312.438564   938.609346  6.167871    2109.58382  274.848262   9907.43556  3293.642464   164.237932  1053.025679  1772.861027
t12566  6993.949435   37075.59724   633.666321  23312.391983   938.629268  6.167855   2109.575448  274.849924   9907.44051  3293.648479   164.235648  1053.033113  1772.838147
t12567  6993.950739  37075.638834   633.666843  23312.345405   938.649185  6.167838   2109.567078  274.851586  9907.445458  3293.654492   164.233366  1053.040544  1772.815274
t12568  6993.952041  37075.680414   633.667366  23312.298829   938.669098  6.167821   2109.558711  274.853248  9907.450406  3293.660503   164.231084  1053.047973  1772.792409
t12569  6993.953342  37075.721981   633.667889  23312.252256   938.689006  6.167804   2109.550348  274.854909  9907.455352  3293.666512   164.228803    1053.0554   1772.76955
t12570  6993.954641  37075.763533   633.668411  23312.205686    938.70891  6.167788   2109.541988  274.856569  9907.460296  3293.672519   164.226522  1053.062824  1772.746699
t12571  6993.955939  37075.805072   633.668934  23312.159119   938.728809  6.167771    2109.53363  274.858229   9907.46524  3293.678524   164.224242  1053.070245  1772.723854
t12572  6993.957235  37075.846596   633.669457  23312.112554   938.748703  6.167754   2109.525276  274.859889  9907.470182  3293.684526   164.221963  1053.077665  1772.701017
t12573   6993.95853  37075.888107    633.66998  23312.065991   938.768593  6.167738   2109.516925  274.861548  9907.475123  3293.690527   164.219685  1053.085081  1772.678186
t12574  6993.959823  37075.929603   633.670504  23312.019432   938.788479  6.167721   2109.508577  274.863207  9907.480063  3293.696526   164.217407  1053.092496  1772.655363
t12575  6993.961115  37075.971086   633.671027  23311.972875   938.808359  6.167704   2109.500232  274.864865  9907.485002  3293.702524    164.21513  1053.099908  1772.632547
t12576  6993.962405  37076.012555    633.67155  23311.926321   938.828236  6.167688   2109.491891  274.866523  9907.489939  3293.708519   164.212854  1053.107317  1772.609737
t12577  6993.963693   37076.05401   633.672073  23311.879769   938.848107  6.167671   2109.483552   274.86818  9907.494875  3293.714512   164.210578  1053.114724  1772.586935
t12578  6993.964981  37076.095451   633.672597  23311.833221   938.867975  6.167654   2109.475216  274.869837   9907.49981  3293.720503   164.208303  1053.122129   1772.56414
t12579  6993.966266  37076.136879    633.67312  23311.786675   938.887837  6.167638   2109.466884  274.871494  9907.504744  3293.726492   164.206029  1053.129531  1772.541351
t12580   6993.96755  37076.178292   633.673644  23311.740131   938.907695  6.167621   2109.458554   274.87315  9907.509676  3293.732479   164.203756  1053.136931   1772.51857
t12581  6993.968833  37076.219692   633.674167  23311.693591   938.927549  6.167604   2109.450228  274.874806  9907.514607  3293.738464   164.201483  1053.144329  1772.495796
t12582  6993.970114  37076.261077   633.674691  23311.647053   938.947398  6.167588   2109.441904  274.876461  9907.519537  3293.744448   164.199211  1053.151724  1772.473029
t12583  6993.971394  37076.302449   633.675215  23311.600518   938.967242  6.167571   2109.433584  274.878116  9907.524466  3293.750429    164.19694  1053.159116  1772.450268
t12584  6993.972672  37076.343807   633.675738  23311.553985   938.987082  6.167554   2109.425267   274.87977  9907.529394  3293.756408   164.194669  1053.166506  1772.427515
t12585  6993.973949  37076.385151   633.676262  23311.507455   939.006917  6.167538   2109.416953  274.881424   9907.53432  3293.762385   164.192399  1053.173894  1772.404769
t12586  6993.975224  37076.426481   633.676786  23311.460928   939.026748  6.167521   2109.408642  274.883077  9907.539245  3293.768361    164.19013  1053.181279  1772.382029
t12587  6993.976498  37076.467798    633.67731  23311.414404   939.046574  6.167504   2109.400334   274.88473  9907.544169  3293.774334   164.187861  1053.188662  1772.359297
t12588   6993.97777  37076.509101   633.677834  23311.367882   939.066396  6.167488   2109.392029  274.886383  9907.549092  3293.780306   164.185593  1053.196043  1772.336572
t12589  6993.979041  37076.550389   633.678358  23311.321363   939.086213  6.167471   2109.383727  274.888035  9907.554013  3293.786275   164.183326  1053.203421  1772.313854
t12590   6993.98031  37076.591664   633.678883  23311.274847   939.106026  6.167455   2109.375428  274.889686  9907.558933  3293.792243    164.18106  1053.210797  1772.291142
t12591  6993.981578  37076.632925   633.679407  23311.228334   939.125834  6.167438   2109.367133  274.891337  9907.563852  3293.798208   164.178794   1053.21817  1772.268438
t12592  6993.982844  37076.674173   633.679931  23311.181823   939.145637  6.167421    2109.35884  274.892988   9907.56877  3293.804172   164.176529  1053.225541  1772.245741
t12593  6993.984109  37076.715406   633.680456  23311.135316   939.165436  6.167405   2109.350551  274.894638  9907.573686  3293.810133   164.174265  1053.232909   1772.22305
t12594  6993.985372  37076.756626    633.68098   23311.08881   939.185231  6.167388   2109.342264  274.896288  9907.578601  3293.816093   164.172001  1053.240275  1772.200367
t12595  6993.986634  37076.797832   633.681505  23311.042308    939.20502  6.167372   2109.333981  274.897938  9907.583515  3293.822051   164.169738  1053.247639   1772.17769
t12596  6993.987894  37076.839024   633.682029  23310.995808   939.224806  6.167355     2109.3257  274.899587  9907.588428  3293.828007   164.167476     1053.255  1772.155021
t12597  6993.989153  37076.880202   633.682554  23310.949312   939.244586  6.167338   2109.317423  274.901235   9907.59334   3293.83396   164.165215  1053.262359  1772.132359
t12598   6993.99041  37076.921367   633.683079  23310.902817   939.264363  6.167322   2109.309149  274.902883   9907.59825  3293.839912   164.162954  1053.269715  1772.109703
t12599  6993.991666  37076.962518   633.683603  23310.856326   939.284134  6.167305   2109.300877  274.904531  9907.603159  3293.845862   164.160694  1053.277069  1772.087055
t12600   6993.99292  37077.003655   633.684128  23310.809838   939.303902  6.167289   2109.292609  274.906178  9907.608067   3293.85181   164.158435  1053.284421  1772.064413
t12601  6993.994173  37077.044778   633.684653  23310.763352   939.323664  6.167272   2109.284344  274.907825  9907.612974  3293.857756   164.156176   1053.29177  1772.041778
t12602  6993.995424  37077.085887   633.685178  23310.716869   939.343422  6.167256   2109.276082  274.909471  9907.617879    3293.8637   164.153918  1053.299117  1772.019151
t12603  6993.996674  37077.126983   633.685703  23310.670388   939.363176  6.167239   2109.267823  274.911117  9907.622784  3293.869642   164.151661  1053.306461   1771.99653
t12604  6993.997923  37077.168065   633.686228  23310.623911   939.382925  6.167223   2109.259567  274.912762  9907.627687  3293.875582   164.149404  1053.313803  1771.973916
t12605   6993.99917  37077.209133   633.686753  23310.577436   939.402669  6.167206   2109.251314  274.914407  9907.632589   3293.88152   164.147148  1053.321143   1771.95131
t12606  6994.000415  37077.250187   633.687279  23310.530964   939.422409  6.167189   2109.243064  274.916052  9907.637489  3293.887457   164.144893   1053.32848   1771.92871
t12607  6994.001659  37077.291228   633.687804  23310.484495   939.442145  6.167173   2109.234817  274.917696  9907.642388  3293.893391   164.142638  1053.335815  1771.906117
t12608  6994.002902  37077.332255   633.688329  23310.438029   939.461876  6.167156   2109.226573  274.919339  9907.647287  3293.899323   164.140385  1053.343147  1771.883531
t12609  6994.004143  37077.373268   633.688855  23310.391565   939.481602   6.16714   2109.218332  274.920982  9907.652184  3293.905253   164.138132  1053.350477  1771.860952
t12610  6994.005382  37077.414268    633.68938  23310.345105   939.501324  6.167123   2109.210095  274.922625  9907.657079  3293.911182   164.135879  1053.357805   1771.83838
t12611   6994.00662  37077.455254   633.689906  23310.298647   939.521041  6.167107    2109.20186  274.924267  9907.661974  3293.917108   164.133628   1053.36513  1771.815815
t12612  6994.007857  37077.496226   633.690431  23310.252192   939.540754   6.16709   2109.193628  274.925909  9907.666867  3293.923033   164.131377  1053.372453  1771.793257
t12613  6994.009092  37077.537184   633.690957  23310.205739   939.560462  6.167074     2109.1854  274.927551  9907.671759  3293.928955   164.129126  1053.379773  1771.770705
t12614  6994.010326  37077.578129   633.691483   23310.15929   939.580166  6.167057   2109.177174  274.929192   9907.67665  3293.934876   164.126877  1053.387092  1771.748161
t12615  6994.011558   37077.61906   633.692009  23310.112843   939.599865  6.167041   2109.168951  274.930832   9907.68154  3293.940795   164.124628  1053.394407  1771.725624
t12616  6994.012789  37077.659977   633.692534  23310.066399    939.61956  6.167024   2109.160732  274.932472  9907.686428  3293.946711    164.12238   1053.40172  1771.703093
t12617  6994.014018   37077.70088    633.69306  23310.019958    939.63925  6.167008   2109.152515  274.934112  9907.691315  3293.952626   164.120132  1053.409031   1771.68057
t12618  6994.015246   37077.74177   633.693586   23309.97352   939.658936  6.166991   2109.144302  274.935751  9907.696201  3293.958539   164.117885   1053.41634  1771.658053
t12619  6994.016472  37077.782646   633.694112  23309.927084   939.678617  6.166975   2109.136091   274.93739  9907.701086   3293.96445   164.115639  1053.423646  1771.635543
t12620  6994.017697  37077.823509   633.694638  23309.880652   939.698293  6.166958   2109.127884  274.939028  9907.705969  3293.970359   164.113394   1053.43095  1771.613041
t12621   6994.01892  37077.864358   633.695165  23309.834222   939.717965  6.166942   2109.119679  274.940666  9907.710852  3293.976266   164.111149  1053.438251  1771.590545
t12622  6994.020142  37077.905193   633.695691  23309.787795   939.737633  6.166925   2109.111478  274.942303  9907.715733  3293.982171   164.108905   1053.44555  1771.568056
t12623  6994.021363  37077.946014   633.696217  23309.741371   939.757296  6.166909    2109.10328   274.94394  9907.720613  3293.988074   164.106662  1053.452846  1771.545574
t12624  6994.022582  37077.986822   633.696744   23309.69495   939.776954  6.166893   2109.095084  274.945577  9907.725491  3293.993975   164.104419   1053.46014  1771.523099
t12625  6994.023799  37078.027616    633.69727  23309.648531   939.796608  6.166876   2109.086892  274.947213  9907.730369  3293.999874   164.102177  1053.467432   1771.50063
t12626  6994.025015  37078.068397   633.697796  23309.602116   939.816258   6.16686   2109.078703  274.948849  9907.735245  3294.005771   164.099936  1053.474722  1771.478169
t12627   6994.02623  37078.109164   633.698323  23309.555703   939.835903  6.166843   2109.070516  274.950484   9907.74012  3294.011667   164.097695  1053.482009  1771.455715
t12628  6994.027443  37078.149917    633.69885  23309.509293   939.855543  6.166827   2109.062333  274.952119  9907.744994   3294.01756   164.095456  1053.489293  1771.433267
t12629  6994.028655  37078.190657   633.699376  23309.462886   939.875179   6.16681   2109.054153  274.953753  9907.749867  3294.023452   164.093216  1053.496575  1771.410827
t12630  6994.029865  37078.231383   633.699903  23309.416482   939.894811  6.166794   2109.045975  274.955387  9907.754738  3294.029341   164.090978  1053.503855  1771.388393
t12631  6994.031074  37078.272095    633.70043  23309.370081   939.914437  6.166777   2109.037801   274.95702  9907.759608  3294.035229    164.08874  1053.511133  1771.365966
t12632  6994.032281  37078.312794   633.700956  23309.323682    939.93406  6.166761    2109.02963  274.958653  9907.764477  3294.041114   164.086503  1053.518408  1771.343546
t12633  6994.033487  37078.353479   633.701483  23309.277287   939.953678  6.166745   2109.021461  274.960286  9907.769345  3294.046998   164.084267  1053.525681  1771.321133
t12634  6994.034692   37078.39415    633.70201  23309.230894   939.973291  6.166728   2109.013296  274.961918  9907.774212   3294.05288   164.082031  1053.532951  1771.298727
t12635  6994.035895  37078.434808   633.702537  23309.184504     939.9929  6.166712   2109.005134   274.96355  9907.779077   3294.05876   164.079796  1053.540219  1771.276328
t12636  6994.037096  37078.475452   633.703064  23309.138117   940.012504  6.166695   2108.996975  274.965181  9907.783941  3294.064638   164.077562  1053.547485  1771.253935
t12637  6994.038296  37078.516083   633.703592  23309.091733   940.032104  6.166679   2108.988818  274.966812  9907.788804  3294.070514   164.075328  1053.554748   1771.23155
t12638  6994.039495    37078.5567   633.704119  23309.045352     940.0517  6.166663   2108.980665  274.968442  9907.793666  3294.076388   164.073095  1053.562009  1771.209171
t12639  6994.040692  37078.597304   633.704646  23308.998973    940.07129  6.166646   2108.972515  274.970072  9907.798526   3294.08226   164.070863  1053.569267  1771.186799
t12640  6994.041888  37078.637894   633.705173  23308.952598   940.090877   6.16663   2108.964368  274.971702  9907.803386   3294.08813   164.068632  1053.576523  1771.164435
t12641  6994.043082   37078.67847   633.705701  23308.906225   940.110459  6.166613   2108.956223  274.973331  9907.808244  3294.093998   164.066401  1053.583777  1771.142077
t12642  6994.044275  37078.719033   633.706228  23308.859856   940.130036  6.166597   2108.948082  274.974959  9907.813101  3294.099865   164.064171  1053.591028  1771.119725
t12643  6994.045466  37078.759582   633.706755  23308.813489   940.149609  6.166581   2108.939944  274.976588  9907.817956  3294.105729   164.061941  1053.598277  1771.097381
t12644  6994.046656  37078.800118   633.707283  23308.767125   940.169177  6.166564   2108.931808  274.978215  9907.822811  3294.111591   164.059712  1053.605524  1771.075044
t12645  6994.047845   37078.84064   633.707811  23308.720764   940.188741  6.166548   2108.923676  274.979843  9907.827664  3294.117452   164.057484  1053.612768  1771.052713
t12646  6994.049032  37078.881148   633.708338  23308.674406     940.2083  6.166531   2108.915547  274.981469  9907.832516  3294.123311   164.055257   1053.62001  1771.030389
t12647  6994.050217  37078.921643   633.708866  23308.628051   940.227855  6.166515    2108.90742  274.983096  9907.837367  3294.129167    164.05303   1053.62725  1771.008073
t12648  6994.051402  37078.962125   633.709394  23308.581699   940.247405  6.166499   2108.899297  274.984722  9907.842217  3294.135022   164.050804  1053.634487  1770.985763
t12649  6994.052584  37079.002593   633.709922  23308.535349   940.266951  6.166482   2108.891177  274.986347  9907.847065  3294.140875   164.048579  1053.641721  1770.963459
t12650  6994.053766  37079.043047   633.710449  23308.489003   940.286493  6.166466   2108.883059  274.987972  9907.851913  3294.146726   164.046354  1053.648954  1770.941163
t12651  6994.054945  37079.083488   633.710977  23308.442659   940.306029   6.16645   2108.874945  274.989597  9907.856759  3294.152575    164.04413  1053.656184  1770.918874
t12652  6994.056124  37079.123915   633.711505  23308.396319   940.325562  6.166433   2108.866833  274.991221  9907.861604  3294.158422   164.041907  1053.663412  1770.896591
t12653  6994.057301  37079.164329   633.712033  23308.349981    940.34509  6.166417   2108.858725  274.992845  9907.866447  3294.164267   164.039685  1053.670637  1770.874315
t12654  6994.058476  37079.204729   633.712561  23308.303646   940.364613  6.166401   2108.850619  274.994468   9907.87129   3294.17011   164.037463   1053.67786  1770.852046
t12655   6994.05965  37079.245116    633.71309  23308.257315   940.384132  6.166384   2108.842517  274.996091  9907.876131  3294.175952   164.035242  1053.685081  1770.829784
t12656  6994.060823  37079.285489   633.713618  23308.210986   940.403646  6.166368   2108.834417  274.997714  9907.880971  3294.181791   164.033021  1053.692299  1770.807529
t12657  6994.061994  37079.325849   633.714146   23308.16466   940.423156  6.166352   2108.826321  274.999336   9907.88581  3294.187628   164.030801  1053.699515  1770.785281
t12658  6994.063164  37079.366195   633.714674  23308.118337   940.442662  6.166335   2108.818227  275.000958  9907.890648  3294.193464   164.028582  1053.706728  1770.763039
t12659  6994.064333  37079.406528   633.715203  23308.072017   940.462162  6.166319   2108.810137  275.002579  9907.895484  3294.199298   164.026364  1053.713939  1770.740804
t12660  6994.065499  37079.446847   633.715731  23308.025699   940.481659  6.166303   2108.802049  275.004199   9907.90032  3294.205129   164.024146  1053.721148  1770.718576
