          H_grow  Han_grow        A_grow   decay_H   decay_A   Ammonia  hydro_org   hydro_N
t            NaN       NaN           NaN       NaN       NaN       NaN        NaN       NaN
t11005  0.000019  0.000311  5.474172e-07  0.000735  0.000005  0.000080   0.000521  0.000048
t11006  0.000019  0.000311  5.474208e-07  0.000735  0.000005  0.000080   0.000521  0.000048
t11007  0.000019  0.000311  5.474243e-07  0.000735  0.000005  0.000080   0.000521  0.000048
t11008  0.000019  0.000311  5.474278e-07  0.000735  0.000005  0.000080   0.000521  0.000048
t11009  0.000019  0.000311  5.474314e-07  0.000735  0.000005  0.000080   0.000521  0.000048
t11010  0.000019  0.000311  5.474349e-07  0.000735  0.000005  0.000080   0.000521  0.000048
t11011  0.000019  0.000311  5.474385e-07  0.000735  0.000005  0.000080   0.000521  0.000048
t11012  0.000019  0.000311  5.474420e-07  0.000735  0.000005  0.000080   0.000521  0.000048
t11013  0.000019  0.000311  5.474455e-07  0.000735  0.000005  0.000080   0.000521  0.000048
t11014  0.000019  0.000311  5.474491e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11015  0.000019  0.000311  5.474526e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11016  0.000019  0.000311  5.474561e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11017  0.000019  0.000311  5.474597e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11018  0.000019  0.000311  5.474632e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11019  0.000019  0.000311  5.474667e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11020  0.000019  0.000311  5.474702e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11021  0.000019  0.000311  5.474738e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11022  0.000019  0.000311  5.474773e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11023  0.000019  0.000311  5.474808e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11024  0.000019  0.000311  5.474844e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11025  0.000019  0.000311  5.474879e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11026  0.000019  0.000311  5.474914e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11027  0.000019  0.000311  5.474949e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11028  0.000019  0.000311  5.474984e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11029  0.000019  0.000311  5.475020e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11030  0.000019  0.000311  5.475055e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11031  0.000019  0.000311  5.475090e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11032  0.000019  0.000311  5.475125e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11033  0.000019  0.000311  5.475160e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11034  0.000019  0.000311  5.475195e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11035  0.000019  0.000311  5.475231e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11036  0.000019  0.000311  5.475266e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11037  0.000019  0.000311  5.475301e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11038  0.000019  0.000311  5.475336e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11039  0.000019  0.000311  5.475371e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11040  0.000019  0.000311  5.475406e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11041  0.000019  0.000311  5.475441e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11042  0.000019  0.000311  5.475476e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11043  0.000019  0.000311  5.475511e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11044  0.000019  0.000311  5.475546e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11045  0.000019  0.000311  5.475582e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11046  0.000019  0.000311  5.475617e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11047  0.000019  0.000311  5.475652e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11048  0.000019  0.000311  5.475687e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11049  0.000019  0.000311  5.475722e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11050  0.000019  0.000311  5.475757e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11051  0.000019  0.000311  5.475792e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11052  0.000019  0.000311  5.475827e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11053  0.000019  0.000311  5.475862e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11054  0.000019  0.000311  5.475896e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11055  0.000019  0.000311  5.475931e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11056  0.000019  0.000311  5.475966e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11057  0.000019  0.000311  5.476001e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11058  0.000019  0.000311  5.476036e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11059  0.000019  0.000311  5.476071e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11060  0.000019  0.000311  5.476106e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11061  0.000019  0.000311  5.476141e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11062  0.000019  0.000311  5.476176e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11063  0.000019  0.000311  5.476211e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11064  0.000019  0.000311  5.476246e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11065  0.000019  0.000311  5.476280e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11066  0.000019  0.000311  5.476315e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11067  0.000019  0.000311  5.476350e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11068  0.000019  0.000311  5.476385e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11069  0.000019  0.000311  5.476420e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11070  0.000019  0.000311  5.476454e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11071  0.000019  0.000311  5.476489e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11072  0.000019  0.000311  5.476524e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11073  0.000019  0.000311  5.476559e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11074  0.000019  0.000311  5.476594e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11075  0.000019  0.000311  5.476628e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11076  0.000019  0.000311  5.476663e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11077  0.000019  0.000311  5.476698e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11078  0.000019  0.000311  5.476733e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11079  0.000019  0.000311  5.476767e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11080  0.000019  0.000311  5.476802e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11081  0.000019  0.000311  5.476837e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11082  0.000019  0.000311  5.476871e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11083  0.000019  0.000311  5.476906e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11084  0.000019  0.000311  5.476941e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11085  0.000019  0.000311  5.476975e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11086  0.000019  0.000311  5.477010e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11087  0.000019  0.000311  5.477045e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11088  0.000019  0.000311  5.477079e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11089  0.000019  0.000311  5.477114e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11090  0.000019  0.000311  5.477148e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11091  0.000019  0.000311  5.477183e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11092  0.000019  0.000311  5.477218e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11093  0.000019  0.000311  5.477252e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11094  0.000019  0.000311  5.477287e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11095  0.000019  0.000311  5.477321e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11096  0.000019  0.000311  5.477356e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11097  0.000019  0.000311  5.477390e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11098  0.000019  0.000311  5.477425e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11099  0.000019  0.000311  5.477460e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11100  0.000019  0.000311  5.477494e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11101  0.000019  0.000311  5.477529e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11102  0.000019  0.000311  5.477563e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11103  0.000019  0.000311  5.477598e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11104  0.000019  0.000311  5.477632e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11105  0.000019  0.000311  5.477666e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11106  0.000019  0.000311  5.477701e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11107  0.000019  0.000311  5.477735e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11108  0.000019  0.000311  5.477770e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11109  0.000019  0.000311  5.477804e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11110  0.000019  0.000311  5.477839e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11111  0.000019  0.000311  5.477873e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11112  0.000019  0.000311  5.477907e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11113  0.000019  0.000311  5.477942e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11114  0.000019  0.000311  5.477976e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11115  0.000019  0.000311  5.478011e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11116  0.000019  0.000311  5.478045e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11117  0.000019  0.000311  5.478079e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11118  0.000019  0.000311  5.478114e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11119  0.000019  0.000311  5.478148e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11120  0.000019  0.000311  5.478182e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11121  0.000019  0.000311  5.478217e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11122  0.000019  0.000311  5.478251e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11123  0.000019  0.000311  5.478285e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11124  0.000019  0.000311  5.478319e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11125  0.000019  0.000311  5.478354e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11126  0.000019  0.000311  5.478388e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11127  0.000019  0.000311  5.478422e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11128  0.000019  0.000311  5.478456e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11129  0.000019  0.000311  5.478491e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11130  0.000019  0.000311  5.478525e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11131  0.000019  0.000311  5.478559e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11132  0.000019  0.000311  5.478593e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11133  0.000019  0.000311  5.478628e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11134  0.000019  0.000311  5.478662e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11135  0.000019  0.000311  5.478696e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11136  0.000019  0.000311  5.478730e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11137  0.000019  0.000311  5.478764e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11138  0.000019  0.000311  5.478798e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11139  0.000019  0.000311  5.478833e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11140  0.000019  0.000311  5.478867e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11141  0.000019  0.000311  5.478901e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11142  0.000019  0.000311  5.478935e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11143  0.000019  0.000311  5.478969e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11144  0.000019  0.000311  5.479003e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11145  0.000019  0.000311  5.479037e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11146  0.000019  0.000311  5.479071e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11147  0.000019  0.000311  5.479105e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11148  0.000019  0.000311  5.479139e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11149  0.000019  0.000311  5.479173e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11150  0.000019  0.000311  5.479207e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11151  0.000019  0.000311  5.479241e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11152  0.000019  0.000311  5.479275e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11153  0.000019  0.000311  5.479309e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11154  0.000019  0.000311  5.479343e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11155  0.000019  0.000311  5.479377e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11156  0.000019  0.000311  5.479411e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11157  0.000019  0.000311  5.479445e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11158  0.000019  0.000311  5.479479e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11159  0.000019  0.000311  5.479513e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11160  0.000019  0.000311  5.479547e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11161  0.000019  0.000311  5.479581e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11162  0.000019  0.000311  5.479615e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11163  0.000019  0.000311  5.479649e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11164  0.000019  0.000311  5.479683e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11165  0.000019  0.000311  5.479717e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11166  0.000019  0.000311  5.479751e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11167  0.000019  0.000311  5.479785e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11168  0.000019  0.000311  5.479818e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11169  0.000019  0.000311  5.479852e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11170  0.000019  0.000311  5.479886e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11171  0.000019  0.000311  5.479920e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11172  0.000019  0.000311  5.479954e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11173  0.000019  0.000311  5.479988e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11174  0.000019  0.000311  5.480021e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11175  0.000019  0.000311  5.480055e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11176  0.000019  0.000311  5.480089e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11177  0.000019  0.000311  5.480123e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11178  0.000019  0.000311  5.480157e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11179  0.000019  0.000311  5.480190e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11180  0.000019  0.000311  5.480224e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11181  0.000019  0.000311  5.480258e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11182  0.000019  0.000311  5.480292e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11183  0.000019  0.000311  5.480325e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11184  0.000019  0.000311  5.480359e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11185  0.000019  0.000311  5.480393e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11186  0.000019  0.000311  5.480426e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11187  0.000019  0.000311  5.480460e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11188  0.000019  0.000311  5.480494e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11189  0.000019  0.000311  5.480527e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11190  0.000019  0.000311  5.480561e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11191  0.000019  0.000311  5.480595e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11192  0.000019  0.000311  5.480628e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11193  0.000019  0.000311  5.480662e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11194  0.000019  0.000311  5.480696e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11195  0.000019  0.000311  5.480729e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11196  0.000019  0.000311  5.480763e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11197  0.000019  0.000311  5.480796e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11198  0.000019  0.000311  5.480830e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11199  0.000019  0.000311  5.480864e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11200  0.000019  0.000311  5.480897e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11201  0.000019  0.000311  5.480931e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11202  0.000019  0.000311  5.480964e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11203  0.000019  0.000311  5.480998e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11204  0.000019  0.000311  5.481031e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11205  0.000019  0.000311  5.481065e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11206  0.000019  0.000311  5.481098e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11207  0.000019  0.000311  5.481132e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11208  0.000019  0.000311  5.481165e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11209  0.000019  0.000311  5.481199e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11210  0.000019  0.000311  5.481232e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11211  0.000019  0.000311  5.481266e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11212  0.000019  0.000311  5.481299e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11213  0.000019  0.000311  5.481333e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11214  0.000019  0.000311  5.481366e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11215  0.000019  0.000311  5.481399e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11216  0.000019  0.000311  5.481433e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11217  0.000019  0.000311  5.481466e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11218  0.000019  0.000311  5.481500e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11219  0.000019  0.000311  5.481533e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11220  0.000019  0.000311  5.481566e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11221  0.000019  0.000311  5.481600e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11222  0.000019  0.000311  5.481633e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11223  0.000019  0.000311  5.481666e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11224  0.000019  0.000311  5.481700e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11225  0.000019  0.000311  5.481733e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11226  0.000019  0.000311  5.481766e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11227  0.000019  0.000311  5.481800e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11228  0.000019  0.000311  5.481833e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11229  0.000019  0.000311  5.481866e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11230  0.000019  0.000311  5.481900e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11231  0.000019  0.000311  5.481933e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11232  0.000019  0.000311  5.481966e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11233  0.000019  0.000311  5.481999e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11234  0.000019  0.000311  5.482033e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11235  0.000019  0.000311  5.482066e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11236  0.000019  0.000311  5.482099e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11237  0.000019  0.000311  5.482132e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11238  0.000019  0.000311  5.482166e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11239  0.000019  0.000311  5.482199e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11240  0.000019  0.000311  5.482232e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11241  0.000019  0.000311  5.482265e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11242  0.000019  0.000311  5.482298e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11243  0.000019  0.000311  5.482331e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11244  0.000019  0.000311  5.482365e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11245  0.000019  0.000311  5.482398e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11246  0.000019  0.000311  5.482431e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11247  0.000019  0.000311  5.482464e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11248  0.000019  0.000311  5.482497e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11249  0.000019  0.000311  5.482530e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11250  0.000019  0.000311  5.482563e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11251  0.000019  0.000311  5.482596e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11252  0.000019  0.000311  5.482630e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11253  0.000019  0.000311  5.482663e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11254  0.000019  0.000311  5.482696e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11255  0.000019  0.000311  5.482729e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11256  0.000019  0.000311  5.482762e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11257  0.000019  0.000311  5.482795e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11258  0.000019  0.000311  5.482828e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11259  0.000019  0.000311  5.482861e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11260  0.000019  0.000311  5.482894e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11261  0.000019  0.000311  5.482927e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11262  0.000019  0.000311  5.482960e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11263  0.000019  0.000311  5.482993e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11264  0.000019  0.000311  5.483026e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11265  0.000019  0.000311  5.483059e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11266  0.000019  0.000311  5.483092e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11267  0.000019  0.000311  5.483125e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11268  0.000019  0.000311  5.483158e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11269  0.000019  0.000311  5.483190e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11270  0.000019  0.000311  5.483223e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11271  0.000019  0.000311  5.483256e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11272  0.000019  0.000311  5.483289e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11273  0.000019  0.000311  5.483322e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11274  0.000019  0.000311  5.483355e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11275  0.000019  0.000311  5.483388e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11276  0.000019  0.000311  5.483421e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11277  0.000019  0.000311  5.483454e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11278  0.000019  0.000311  5.483486e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11279  0.000019  0.000311  5.483519e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11280  0.000019  0.000311  5.483552e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11281  0.000019  0.000311  5.483585e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11282  0.000019  0.000311  5.483618e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11283  0.000019  0.000311  5.483650e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11284  0.000019  0.000311  5.483683e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11285  0.000019  0.000311  5.483716e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11286  0.000019  0.000311  5.483749e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11287  0.000019  0.000311  5.483782e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11288  0.000019  0.000311  5.483814e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11289  0.000019  0.000311  5.483847e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11290  0.000019  0.000311  5.483880e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11291  0.000019  0.000311  5.483912e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11292  0.000019  0.000311  5.483945e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11293  0.000019  0.000311  5.483978e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11294  0.000019  0.000311  5.484011e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11295  0.000019  0.000311  5.484043e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11296  0.000019  0.000311  5.484076e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11297  0.000019  0.000311  5.484109e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11298  0.000019  0.000311  5.484141e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11299  0.000019  0.000311  5.484174e-07  0.000735  0.000005  0.000080   0.000522  0.000048
t11300  0.000019  0.000311  5.484207e-07  0.000735  0.000005  0.000080   0.000522  0.000048
