          H_grow  Han_grow    A_grow   decay_H   decay_A   Ammonia  hydro_org   hydro_N
t            NaN       NaN       NaN       NaN       NaN       NaN        NaN       NaN
t9753   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9754   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9755   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9756   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9757   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9758   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9759   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9760   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9761   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9762   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9763   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9764   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9765   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9766   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9767   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9768   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9769   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9770   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9771   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9772   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9773   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9774   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9775   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9776   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9777   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9778   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9779   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9780   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9781   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9782   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9783   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9784   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9785   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9786   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9787   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9788   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9789   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9790   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9791   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9792   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9793   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9794   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9795   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9796   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9797   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9798   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9799   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9800   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9801   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9802   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9803   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9804   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9805   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9806   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9807   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9808   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9809   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9810   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9811   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9812   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9813   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9814   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9815   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9816   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9817   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9818   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9819   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9820   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9821   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9822   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9823   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9824   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9825   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9826   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9827   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9828   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9829   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9830   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9831   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9832   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9833   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9834   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9835   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9836   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9837   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9838   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9839   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9840   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9841   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9842   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9843   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9844   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9845   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9846   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9847   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9848   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9849   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9850   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9851   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9852   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9853   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9854   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9855   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9856   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9857   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9858   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9859   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9860   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9861   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9862   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9863   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9864   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9865   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9866   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9867   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9868   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9869   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9870   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9871   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9872   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9873   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9874   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9875   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9876   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9877   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9878   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9879   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9880   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9881   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9882   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9883   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9884   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9885   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9886   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9887   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9888   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9889   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9890   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9891   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9892   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9893   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002132  0.000358
t9894   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9895   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9896   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9897   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9898   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9899   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9900   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9901   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9902   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9903   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9904   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9905   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9906   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9907   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9908   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9909   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9910   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9911   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9912   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9913   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9914   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9915   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9916   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9917   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9918   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9919   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9920   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9921   0.001649  0.000154  0.000030  0.000920  0.000006  0.000469   0.002131  0.000358
t9922   0.001649  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9923   0.001649  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9924   0.001649  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9925   0.001649  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9926   0.001649  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9927   0.001649  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9928   0.001649  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9929   0.001649  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9930   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9931   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9932   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9933   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9934   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9935   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9936   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9937   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9938   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9939   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9940   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9941   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9942   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9943   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9944   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9945   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9946   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9947   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9948   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9949   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9950   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9951   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9952   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9953   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9954   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9955   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9956   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9957   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9958   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9959   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9960   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9961   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9962   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9963   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9964   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9965   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9966   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9967   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9968   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9969   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9970   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9971   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9972   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9973   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9974   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9975   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9976   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9977   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9978   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9979   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9980   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9981   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9982   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9983   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9984   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9985   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9986   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9987   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9988   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9989   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9990   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9991   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9992   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9993   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9994   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9995   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9996   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9997   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9998   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t9999   0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10000  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10001  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10002  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10003  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10004  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10005  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10006  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10007  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10008  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10009  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10010  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10011  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10012  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10013  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10014  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10015  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10016  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10017  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10018  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10019  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10020  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10021  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10022  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10023  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10024  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10025  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10026  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10027  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10028  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10029  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10030  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10031  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10032  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10033  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10034  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10035  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10036  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10037  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10038  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10039  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10040  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10041  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10042  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10043  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10044  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10045  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10046  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10047  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10048  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10049  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10050  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10051  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10052  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10053  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10054  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10055  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10056  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10057  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10058  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10059  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10060  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10061  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10062  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10063  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10064  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10065  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10066  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10067  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
t10068  0.001648  0.000154  0.000030  0.000919  0.000006  0.000469   0.002131  0.000358
